Mark,Competitor,DOB,Nat,Pos,Venue,Date
32.57,Luguelín SANTOS,12 NOV 1992,DOM,1,Mölndal (SWE),03 AUG 2013
32.57,Thapelo PHORA,21 NOV 1991,RSA,2,Pretoria (RSA),08 MAR 2018
32.57,Luka JANEŽIČ,14 NOV 1995,SLO,1f5,"Športni park, Slovenska Bistrica (SLO)",13 JUN 2020
32.58,Roger BLACK,31 MAR 1966,GBR,2,Belfast (GBR),21 JUN 1991
32.58,Benyounés LAHLOU,03 NOV 1964,MAR,2,Narbonne (FRA),20 JUL 1992
32.58,Dennis DARLING,06 MAY 1975,BAH,1,Evry-Bondoufle (FRA),17 AUG 2003
32.58,Rafał OMELKO,16 JAN 1989,POL,3,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015
32.59,Darren CLARK,06 SEP 1965,AUS,2,Belfast (GBR),20 JUL 1987
32.59,Kriss AKABUSI,28 NOV 1958,GBR,2,London (GBR),14 JUL 1991
32.59,Raymundo ESCALANTE,12 JAN 1964,MEX,1,Ciudad de México (MEX),03 MAY 1992
32.59,Andrew VALMON,01 JAN 1965,USA,2,Sheffield (GBR),04 SEP 1994
32.59,Mark HYLTON,24 SEP 1976,GBR,2,Cardiff (GBR),31 MAY 1997
32.59,Stilianos DIMOTSIOS,13 NOV 1974,GRE,2,Brasschaat (BEL),13 AUG 2003
32.59,Tyler CHRISTOPHER,03 OCT 1983,CAN,7,"Eugene, OR (USA)",07 JUN 2009
32.59,Edino STEELE,01 JUN 1987,JAM,4f2,Liège (BEL),16 JUL 2014
32.59,Yoshihide KIRYU,15 DEC 1995,JPN,2f1,Gold Coast (AUS),17 MAR 2017
32.59,William REAIS,04 MAY 1999,SUI,1f1,"Stadion Hard, Langenthal (SUI)",13 JUN 2020
32.59,Kentaro SATO,16 NOV 1994,JPN,2f3,"Hamayama Park Athletic Field, Izumo (JPN)",24 APR 2022
32.6,Bill GREEN,01 MAY 1961,USA,2,Rieti (ITA),21 JUL 1979
32.6,Marc RAQUIL,02 APR 1977,FRA,3,Strasbourg (FRA),29 JUN 1999
32.6,Asa GUEVARA,20 DEC 1995,TTO,2,"Santa Fe High School Track, Alachua, FL (USA)",05 JUL 2020
32.61,Willie CALDWELL,25 SEP 1963,USA,3,Belfast (GBR),24 JUN 1985
32.61,Brian WHITTLE,26 APR 1964,GBR,3,Gateshead (GBR),16 JUL 1988
32.61,Davis KAMOGA,17 JUL 1968,UGA,1,Viareggio (ITA),13 AUG 1999
32.61,Tim BENJAMIN,02 MAY 1982,GBR,1,Göteborg (SWE),27 AUG 2002
32.61,Johan WISSMAN,02 NOV 1982,SWE,1,Helsingborg (SWE),23 JUL 2004
32.61,Luka JANEŽIČ,14 NOV 1995,SLO,1f3,Slovenska Bistrica (SLO),28 MAY 2016
32.61,Ramil GULIYEV,29 MAY 1990,TUR,1,Karlstad (SWE),27 JUL 2016
32.61,Karol ZALEWSKI,07 AUG 1993,POL,1f2,"Uniwersytetu Warmińsko-Mazurskiego, Olsztyn (POL)",04 SEP 2022
32.61,Fuga SATO,01 JUN 1996,JPN,1h1,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",09 OCT 2022
32.61,Ditiro MEKHISE,01 APR 2000,RSA,4,"Pilditch Stadium, Pretoria (RSA)",18 FEB 2023
32.62,Ato STEPHENS,19 JUN 1979,TTO,2,Naimette-Xhovémont (BEL),16 JUL 2008
32.63,Michael FRANKS,23 SEP 1963,USA,2,London (GBR),28 AUG 1988
32.63,Mitsuhiro ABIKO,25 OCT 1988,JPN,2,Izumo (JPN),19 APR 2009
32.63,Pavel MASLÁK,21 FEB 1991,CZE,1f1,"McArthur Stadium, Potchefstroom (RSA)",04 FEB 2020
32.63,Lionel SPITZ,12 JAN 2001,SUI,1f1,"Stadion Hard, Langenthal (SUI)",18 MAY 2023
32.64,Enefiok UDO-OBONG,22 MAY 1982,NGR,1,Liège (BEL),27 AUG 2002
32.64,Jonathan BORLÉE,22 FEB 1988,BEL,3,Naimette-Xhovémont (BEL),16 JUL 2008
32.64,Steven GARDINER,12 SEP 1995,BAH,1f2,Nassau (BAH),09 JAN 2016
32.64,Kahmari MONTGOMERY,16 AUG 1997,USA,5,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022
32.65,Enefiok UDO-OBONG,22 MAY 1982,NGR,3,Sydney (AUS),11 SEP 2000
32.65,Simon KIRCH,26 SEP 1979,GER,2,Pliezhausen (GER),16 MAY 2004
32.65,Joseph BATANGDON,29 JUL 1978,CMR,5,Villeneuve d'Ascq (FRA),12 JUN 2005
32.65,Kamghe GABA,13 JAN 1984,GER,1f2,Pliezhausen (GER),08 MAY 2016
32.65,Akihiro HIGASHIDA,13 DEC 1995,JPN,1f1,"Hamayama Park Athletic Field, Izumo (JPN)",11 APR 2021
32.65,Samuel GARCÍA,04 DEC 1991,ESP,1f2,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022
32.65,Alex HAYDOCK-WILSON,28 JUL 1999,GBR,1f2,"Fana Stadion, Bergen (NOR)",08 JUN 2022
32.66,Gabriel LUKE,26 NOV 1969,USA,3,Belfast (GBR),21 JUN 1991
32.66,Sunday Olarewaju BADA,22 JUN 1969,NGR,1,London (GBR),05 JUL 1992
32.66,Gregory HAUGHTON,10 NOV 1973,JAM,4f2,"Marietta, GA (USA)",21 JUL 1996
32.66,João COELHO,04 APR 1999,POR,2f2,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022
32.67,Ibrahima WADE,06 SEP 1968,SEN,1,Noisy-le-Grand (FRA),20 JUN 2000
32.67,Angelo TAYLOR,29 DEC 1978,USA,2,Liège (BEL),27 AUG 2002
32.67,Kaito KAWABATA,17 AUG 1998,JPN,1f2,"Hamayama Park Athletic Field, Izumo (JPN)",11 APR 2021
32.68,Elvis FORDE,18 NOV 1959,BAR,1f2,"San Diego, CA (USA)",30 JUL 1984
32.68,Misael ORTIZ,04 NOV 1978,CUB,2,La Habana (CUB),29 JAN 1999
32.68,Cédric VAN BRANTEGHEM,13 MAR 1979,BEL,3,Liège (BEL),27 AUG 2002
32.68,Jimmie HACKLEY,11 SEP 1975,USA,2,Saint Anne (FRA),20 MAY 2004
32.68,Jun OSAKADA,02 APR 1974,JPN,1,Taisha (JPN),24 APR 2005
32.68,Pako SERIBE,07 APR 1991,BOT,5f1,Liège (BEL),16 JUL 2014
32.68,Ricardo CHAMBERS,07 OCT 1984,JAM,7,Kingston (JAM),11 JUN 2016
32.68,Ofentse MOGAWANE,20 FEB 1982,RSA,3,Pretoria (RSA),08 MAR 2018
32.68,Gideon Ernst NARIB,27 MAY 1990,NAM,1,"Independence Stadium, Windhoek (NAM)",17 OCT 2020
32.68,Chidi OKEZIE,08 AUG 1993,NGR,1,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022
32.69,Erik WIJMEERSCH,23 JAN 1970,BEL,1,Herentals (BEL),01 AUG 1999
32.69,Patrick FEENEY,29 DEC 1991,USA,1,Heusden-Zolder (BEL),18 JUL 2015
32.69,Karsten WARHOLM,28 FEB 1996,NOR,1,Bergen (NOR),22 AUG 2018
32.69,Rusheen MCDONALD,17 AUG 1992,JAM,2,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022
32.7,Darren CLARK,06 SEP 1965,AUS,2,Belfast (GBR),16 JUL 1990
32.7,Quincy WATTS,19 JUN 1970,USA,1,"Azusa, CA (USA)",22 APR 1995
32.7,Sunday Olarewaju BADA,22 JUN 1969,NGR,4,Sydney (AUS),11 SEP 2000
32.7,Eric MILAZAR,01 JUN 1975,MRI,2,Sestriere (ITA),23 JUL 2005
32.7,Chris BERRIAN,17 APR 1983,USA,3,"Eugene, OR (USA)",27 MAY 2007
32.7,Yuzo KANEMARU,18 SEP 1987,JPN,1,Izumo (JPN),18 APR 2010
32.7,Vladimir ACETI,16 OCT 1998,ITA,1,"Stadio Diego Armando Maradona, Napoli (ITA)",23 APR 2022
32.71,Raymond STEWART,18 MAR 1965,JAM,2,Jerez de la Frontera (ESP),17 SEP 1991
32.71,Jason ROUSER,22 MAR 1970,USA,2,London (GBR),05 JUL 1992
32.71,Marcus LA GRANGE,12 DEC 1977,RSA,2,Namur (BEL),17 AUG 2001
32.71,Markus MALUCHA,05 DEC 1983,GER,1,Pliezhausen (GER),18 MAY 2003
32.71,Yuzo KANEMARU,18 SEP 1987,JPN,1,Izumo (JPN),22 APR 2007
32.71,Daniel BATMAN,20 MAR 1981,AUS,1,Canberra (AUS),15 DEC 2007
32.71,Lalonde GORDON,25 NOV 1988,TTO,4,Liège (BEL),10 JUL 2013
32.71,Liemarvin BONEVACIA,05 APR 1989,NED,1,Leiden (NED),11 JUN 2016
32.71,Wilbert LONDON,17 AUG 1997,USA,3,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022
32.72,Raymond PIERRE,19 SEP 1967,USA,3,Jerez de la Frontera (ESP),17 SEP 1991
32.72,Clement CHUKWU,07 JUL 1973,NGR,2,Sydney (AUS),14 SEP 2000
32.72,Clinton VENTER,03 FEB 1980,RSA,1,"Parow, Cape Town (RSA)",20 DEC 2002
32.72,Nagmeldin Ali ABUBAKR,22 FEB 1986,SUD,3,Ljubljana (SLO),10 AUG 2004
32.72,Niko VEREKAUTA,16 FEB 1987,FIJ,4,Naimette-Xhovémont (BEL),16 JUL 2008
32.72,Evander WELLS,07 DEC 1987,USA,1,"Knoxville, TN (USA)",08 MAY 2010
32.72,Edino STEELE,01 JUN 1987,JAM,6,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014
32.72,Divine ODUDURU,07 OCT 1996,NGR,1f1,Port Harcourt (NGR),16 FEB 2016
32.72,Martyn ROONEY,03 APR 1987,GBR,2,Leiden (NED),11 JUN 2016
32.72,Julien WATRIN,27 JUN 1992,BEL,6,Liège (BEL),19 JUL 2017
32.72,Julian Jrummi WALSH,18 SEP 1996,JPN,1,"Athletic Stadium, Tottori (JPN)",25 JUN 2022
32.73,Cayetano CORNET,22 AUG 1963,ESP,4,Jerez de la Frontera (ESP),13 SEP 1989
32.73,Cayetano CORNET,22 AUG 1963,ESP,5,Jerez de la Frontera (ESP),03 SEP 1990
32.73,Du'aine LADEJO,14 FEB 1971,GBR,3,Sheffield (GBR),04 SEP 1994
32.73,Paul SLYTHE,05 SEP 1974,GBR,1,London (GBR),12 JUL 1996
32.73,Guy BULLOCK,15 OCT 1975,GBR,2,London (GBR),12 JUL 1996
32.73,Adrian PATRICK,15 JUN 1973,GBR,3,Cardiff (GBR),31 MAY 1997
32.73,Zétény DOMBI,17 APR 1975,HUN,2,Pretoria (RSA),24 MAR 2000
32.73,Patrick FEENEY,29 DEC 1991,USA,3,Liège (BEL),15 JUL 2015
32.73,Kyle CLEMONS,27 AUG 1990,USA,8,Kingston (JAM),11 JUN 2016
32.73,Karol ZALEWSKI,07 AUG 1993,POL,1f2,"Stadion Lekkoatletyczny, Suwalki (POL)",15 MAY 2022
32.73,Ryuki IWASAKI,13 AUG 2000,JPN,2h1,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",09 OCT 2022
32.74,Darrell ROBINSON,23 DEC 1963,USA,3,Edinburgh (GBR),23 JUL 1985
32.74,Gabriel TIACOH,10 SEP 1963,CIV,5,London (GBR),22 AUG 1987
32.74,Corné DU PLESSIS,20 MAR 1978,RSA,1,Johannesburg (RSA),07 FEB 2001
32.74,Marc SCHNEEBERGER,05 JUL 1981,SUI,1,Lausanne (SUI),12 MAY 2007
32.74,Marek NIIT,09 AUG 1987,EST,1f2,Kohila (EST),29 AUG 2012
32.74,Matthew HUDSON-SMITH,26 OCT 1994,GBR,5,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015
32.74,Rafał OMELKO,16 JAN 1989,POL,2f2,Pliezhausen (GER),08 MAY 2016
32.74,Luka JANEŽIČ,14 NOV 1995,SLO,1f3,Slovenska Bistrica (SLO),25 MAY 2019
32.74,Ludvy VAILLANT,15 MAR 1995,FRA,1f2,"Stade L. Achille, Fort-de-France (FRA)",05 FEB 2022
32.75,Dwayne EVANS,13 OCT 1958,USA,1,London (GBR),18 AUG 1984
32.75,Ade MAFE,12 NOV 1966,GBR,4,Gateshead (GBR),16 JUL 1988
32.75,Leo SETTLE,19 OCT 1975,USA,2,Brasschaat (BEL),14 AUG 2002
32.75,Guus HOOGMOED,27 SEP 1981,NED,1,Bremen (GER),20 MAY 2007
32.75,Rabah YOUSIF,11 DEC 1986,SUD,2f2,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010
32.75,Joel BURGUNDER,20 MAY 1991,SUI,2f1,Langenthal (SUI),05 MAY 2016
32.75,Lee THOMPSON,05 MAR 1997,GBR,1f1,"Hallam University City Athletics Stadium, Sheffield (GBR)",09 JUN 2021
32.75,Patrik ŠORM,21 NOV 1993,CZE,1,"McArthur Stadium, Potchefstroom (RSA)",25 JAN 2022
32.75,Pavel MASLÁK,21 FEB 1991,CZE,2f2,Ustí Nad Orlicí (CZE),30 AUG 2022
32.76,Chris WHITLOCK,18 MAY 1959,USA,1,Belfast (GBR),27 JUN 1988
32.76,Kriss AKABUSI,28 NOV 1958,GBR,3,London (GBR),28 AUG 1988
32.76,Sunday Olarewaju BADA,22 JUN 1969,NGR,3,Salamanca (ESP),22 JUL 1994
32.76,Mark HYLTON,24 SEP 1976,GBR,6,London (GBR),11 AUG 1996
32.76,Hamdan Odha AL BISHI,05 MAY 1981,KSA,2,Göteborg (SWE),27 AUG 2002
32.76,Tyler CHRISTOPHER,03 OCT 1983,CAN,2,Evry-Bondoufle (FRA),17 AUG 2003
32.76,Kévin BORLÉE,22 FEB 1988,BEL,5,Naimette-Xhovémont (BEL),16 JUL 2008
32.76,Batuhan ALTINTAŞ,28 APR 1996,TUR,1f2,Ankara (TUR),31 JUL 2016
32.76,Tobias LANGE,29 DEC 1993,GER,1,"Estadio Municipal de Santa Lucia, Vecindario (ESP)",10 APR 2021
32.76,Kennedy LIGHTNER,2000,USA,1f1,"Nutter Fieldhouse, Lexington, KY (USA)",14 JAN 2022
32.76,Patrik ŠORM,21 NOV 1993,CZE,1h,"McArthur Stadium, Potchefstroom (RSA)",25 JAN 2022
32.76,Marqueze WASHINGTON,29 SEP 1993,USA,4,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022
32.76,Igor BOGACZYŃSKI,07 NOV 2003,POL,1f3,"Stadion Miejski, Walcz (POL)",10 AUG 2022
32.77,Howard DAVIS,27 APR 1967,JAM,5,Gateshead (GBR),17 JUL 1992
32.77,Giorgio MARRAS,15 OCT 1971,ITA,1,Oristano (ITA),02 MAY 1993
32.77,Omar MENA,13 AUG 1966,CUB,3,La Habana (CUB),29 JAN 1999
32.77,Marek PLAWGO,25 FEB 1981,POL,1,Bielsko-Biala (POL),29 MAY 2002
32.77,Ingo SCHULTZ,26 JUL 1975,GER,1,Rehlingen (GER),09 JUN 2003
32.77,Matthew SCHERER,21 NOV 1983,USA,4,"Eugene, OR (USA)",08 AUG 2006
32.77,Marc SCHNEEBERGER,05 JUL 1981,SUI,1,Lausanne (SUI),10 MAY 2008
32.77,Amr Ibrahim Mostafa SEOUD,10 JUN 1986,EGY,2,Sollentuna (SWE),08 JUL 2008
32.77,Johan WISSMAN,02 NOV 1982,SWE,6f1,Liège (BEL),16 JUL 2014
32.77,Ryuki IWASAKI,13 AUG 2000,JPN,2,"Athletic Stadium, Tottori (JPN)",25 JUN 2022
32.78,Jared DEACON,15 OCT 1975,GBR,3,London (GBR),12 JUL 1996
32.78,Mathias RUSTERHOLZ,16 AUG 1971,SUI,1,Wil (SUI),16 JUL 1996
32.78,Jiří VOJTÍK,02 JUL 1981,CZE,1,Sušice (CZE),16 MAY 2006
32.78,Jamaal TORRANCE,20 JUL 1983,USA,4f1,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010
32.78,Erison HURTAULT,29 DEC 1984,DMA,2f1,Kessel-Lo (BEL),13 AUG 2011
32.78,Mamoudou-Elimane HANNE,06 MAR 1988,FRA,4,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015
32.78,Mateo RUŽIĆ,16 AUG 1994,CRO,2,Slovenska Bistrica (SLO),27 MAY 2017
32.78,Andrew HUDSON,14 DEC 1996,USA,1,Carolina (PUR),18 MAR 2022
32.78,Ludvy VAILLANT,15 MAR 1995,FRA,1f3,"Stade Municipal, Le Lorrain (FRA)",04 FEB 2023
32.79,Phil BROWN,06 JAN 1962,GBR,2,London (GBR),18 AUG 1984
32.79,Eric MILAZAR,01 JUN 1975,MRI,3,Sydney (AUS),14 SEP 2000
32.79,Ingo SCHULTZ,26 JUL 1975,GER,2,Pliezhausen (GER),18 MAY 2003
32.79,James GODDAY,09 JAN 1984,NGR,1,Praha (CZE),25 MAY 2005
32.79,Hitoshi SAITO,09 OCT 1986,JPN,2,Taisha (JPN),20 APR 2008
32.79,Tomoya TAMURA,20 AUG 1992,JPN,2,Izumo (JPN),12 APR 2015
32.79,Joel BURGUNDER,20 MAY 1991,SUI,1f1,Basel (SUI),07 MAY 2016
32.79,Jonas PHIJFFERS,2003,NED,1f3,"Sportpark Ter Specke, Lisse (NED)",13 MAY 2023
32.79,Adam ŁUKOMSKI,06 SEP 2001,POL,1f2,"Atletický stadion Turnov, Turnov (CZE)",23 MAY 2023
32.8,Kriss AKABUSI,28 NOV 1958,GBR,6,Gateshead (GBR),17 JUL 1992
32.8,Reza EBRAHIM,02 SEP 1972,AUS,1,Sydney (AUS),25 FEB 2005
32.8,Dylan BORLÉE,20 SEP 1992,BEL,1f2,Heusden-Zolder (BEL),30 JUL 2017
32.81,Walter MCCOY,15 NOV 1958,USA,3,Belfast (GBR),20 JUL 1987
32.81,Steve PERRY,23 SEP 1970,AUS,3,Canberra (AUS),26 JAN 1989
32.81,Dennis BLAKE,06 SEP 1970,JAM,5f2,"Marietta, GA (USA)",21 JUL 1996
32.81,Štefan BALOŠÁK,23 NOV 1972,SVK,1,Tata (HUN),22 JUL 1997
32.81,Sanjay AYRE,19 JUN 1980,JAM,4,Sydney (AUS),14 SEP 2000
32.81,Yuzo KANEMARU,18 SEP 1987,JPN,1,Taisha (JPN),23 APR 2006
32.81,Thomas SCHNEIDER,07 NOV 1988,GER,2f2,Pliezhausen (GER),18 MAY 2014
32.81,Nigel LEVINE,30 APR 1989,GBR,6,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015
32.81,Jonathan BORLÉE,22 FEB 1988,BEL,2,Liège (BEL),18 JUL 2018
32.81,Ryuki IWASAKI,13 AUG 2000,JPN,3f3,"Hamayama Park Athletic Field, Izumo (JPN)",24 APR 2022
32.82,Michael FRANKS,23 SEP 1963,USA,2,Jerez de la Frontera (ESP),28 JUN 1988
32.82,Solomon WARISO,11 NOV 1966,GBR,4,Belfast (GBR),21 JUN 1991
32.82,Torbjörn ERIKSSON,17 APR 1971,SWE,1,Sundsvall (SWE),23 MAY 1999
32.82,Quincy DOUGLAS,07 SEP 1975,NOR,1,Stjørdal (NOR),12 JUN 1999
32.82,Milton CAMPBELL,15 MAY 1976,USA,1,Loughborough (GBR),04 JUL 2001
32.82,Shane NIEMI,02 JUN 1978,CAN,1,Victoria (CAN),22 MAY 2002
32.82,Yoshihiro HORIGOME,02 JAN 1981,JPN,1,Tokyo (JPN),02 SEP 2005
32.82,Matteo GALVAN,24 AUG 1988,ITA,1f1,Rieti (ITA),24 APR 2014
32.82,José Carlos HERRERA,05 FEB 1986,MEX,1f1,Gent (BEL),21 JUL 2014
32.82,Juander SANTOS,07 MAY 1995,DOM,1,Mayagüez (PUR),05 DEC 2014
32.82,Jan JIRKA,05 OCT 1993,CZE,1,"Mestský Stadion Sletište, Kladno (CZE)",01 JUN 2020
32.82,Tsebo MATSOSO,27 MAY 1999,RSA,1f2,"McArthur Stadium, Potchefstroom (RSA)",17 NOV 2020
32.82,Davide RE,16 MAR 1993,ITA,1f1,"Stadio Guidobaldi, Rieti (ITA)",15 MAY 2021
32.82,Myles PRINGLE,05 SEP 1997,USA,5,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022
32.82,Patrik ŠORM,21 NOV 1993,CZE,1f1,"Stadion v Poohří, Cheb (CZE)",18 MAY 2022
32.83,Derek REDMOND,03 SEP 1965,GBR,2,Belfast (GBR),16 JUL 1990
32.83,Gabriel LUKE,26 NOV 1969,USA,,Belfast (GBR),16 JUL 1990
32.83,Sofiane LABIDI,29 SEP 1977,TUN,3,Brasschaat (BEL),13 AUG 2003
32.83,Jiří VOJTÍK,02 JUL 1981,CZE,1,Brasschaat (BEL),07 AUG 2004
32.83,Alex WILSON,19 SEP 1990,SUI,1f1,Basel (SUI),01 MAY 2014
32.83,Kentaro SATO,16 NOV 1994,JPN,3,Izumo (JPN),12 APR 2015
32.83,Kévin BORLÉE,22 FEB 1988,BEL,4,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015
32.83,Pavel MASLÁK,21 FEB 1991,CZE,2f3,Ustí Nad Orlicí (CZE),17 AUG 2019
32.83,Jakub KRZEWINA,10 OCT 1989,POL,1f2,"Forest Stadium, Sopot (POL)",13 AUG 2020
32.83,Håvard Bentdal INGVALDSEN,21 SEP 2002,NOR,1f2,"Nye Skarpsno Arena, Moelv (NOR)",11 SEP 2022
32.84,Phil BROWN,06 JAN 1962,GBR,2,Gateshead (GBR),31 JUL 1983
32.84,Louis MALHERBE,23 JUN 1975,RSA,3,Pretoria (RSA),24 MAR 2000
32.84,Daniel HARPER,28 AUG 1989,CAN,1f1,Toronto (CAN),05 JUL 2011
32.84,Javere BELL,20 SEP 1992,JAM,2,Uppsala (SWE),28 JUL 2012
32.84,Ludvy VAILLANT,15 MAR 1995,FRA,,Fort-de-France (FRA),06 FEB 2016
32.84,Edward HADNOT,07 MAR 1992,USA,2,Karlstad (SWE),27 JUL 2016
32.84,Pavel MASLÁK,21 FEB 1991,CZE,1f2,"McArthur Stadium, Potchefstroom (RSA)",28 JAN 2020
32.84,Kentaro SATO,16 NOV 1994,JPN,1f6,"Ishin Me-Life Stadium, Yamaguchi (JPN)",17 OCT 2021
32.85,Ade MAFE,12 NOV 1966,GBR,3,London (GBR),18 AUG 1984
32.85,Joseph LOUA,15 NOV 1976,GUI,1,Harare (ZIM),10 SEP 1995
32.85,David MCKENZIE,03 SEP 1970,GBR,4,London (GBR),12 JUL 1996
32.85,Clemens ZELLER,02 JUL 1984,AUT,1,Vöcklabruck (AUT),05 SEP 2008
32.85,Cătălin CÎMPEANU,10 MAR 1985,ROU,1f4,Istanbul (TUR),30 MAY 2010
32.85,Elvis UKALE,06 MAR 1991,NGR,1,Shagamu (NGR),19 FEB 2011
32.85,Diego MARANI,27 APR 1990,ITA,2,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013
32.85,Brian GREGAN,31 DEC 1989,IRL,7,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014
32.85,Liemarvin BONEVACIA,05 APR 1989,NED,1,Sopot (POL),16 AUG 2017
32.85,Kazushi KIMURA,17 JAN 1993,JPN,1f1,Yamaguchi (JPN),20 OCT 2019
32.85,Kira HIRAKAWA,25 AUG 2005,JPN,1f1,"Ehime Athletics Stadium, Matsuyama (JPN)",22 OCT 2022
32.85,Fuga SATO,01 JUN 1996,JPN,1f3,"Hamayama Park Athletic Field, Izumo (JPN)",16 APR 2023
32.85,Gardeo ISAACS,27 DEC 1998,RSA,1f1,"Fana Stadion, Bergen (NOR)",03 JUN 2023
32.86,Kevin WIDMER,23 SEP 1970,SUI,1,Bulle (SUI),15 SEP 1993
32.86,Marc RAQUIL,02 APR 1977,FRA,1,Lorient (FRA),26 MAY 2001
32.86,Charles CLARK,10 AUG 1987,USA,1,"Tallahassee, FL (USA)",26 MAR 2011
32.86,Kyle CLEMONS,27 AUG 1990,USA,3,"San Marcos, TX (USA)",23 MAY 2014
32.86,Kaiki AZUMA,07 SEP 1993,JPN,2,Izumo (JPN),22 APR 2017
32.86,Ruo EKEJUNIA,14 DEC 2004,JPN,1,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",10 OCT 2022
32.86,Yuki Joseph NAKAJIMA,30 MAR 2002,JPN,2f3,"Hamayama Park Athletic Field, Izumo (JPN)",16 APR 2023
32.87,Dean CAPOBIANCO,11 MAY 1970,AUS,1,Perth (AUS),17 DEC 1995
32.87,Juan Pedro TOLEDO,17 JUN 1978,MEX,5,Sydney (AUS),14 SEP 2000
32.87,Cédric VAN BRANTEGHEM,13 MAR 1979,BEL,1,Alken (BEL),27 JUL 2002
32.87,Jiří VOJTÍK,02 JUL 1981,CZE,2,Praha (CZE),25 MAY 2005
32.87,Jiří VOJTÍK,02 JUL 1981,CZE,1,Brasschaat (BEL),03 JUN 2006
32.87,Jiří VOJTÍK,02 JUL 1981,CZE,1,Domažlice (CZE),19 AUG 2006
32.87,Brandon O'CONNER,02 SEP 1989,USA,2,"Tallahassee, FL (USA)",26 MAR 2011
32.87,Clarence MUNYAI,20 FEB 1998,RSA,1,Johannesburg (RSA),10 FEB 2017
32.87,Karol ZALEWSKI,07 AUG 1993,POL,1f1,"Stadion Śląski, Chorzów (POL)",20 JUN 2020
32.87,Ján VOLKO,02 NOV 1996,SVK,1f1,"Atletický štadión STU, Bratislava (SVK)",08 JUL 2020
32.87,Edoardo SCOTTI,09 MAY 2000,ITA,1,"Stadio dei Marmi, Roma (ITA)",16 APR 2021
32.87,Patrik ŠORM,21 NOV 1993,CZE,1f1,"Atletický stadion Turnov, Turnov (CZE)",24 MAY 2022
32.88,Darren CLARK,06 SEP 1965,AUS,3,Belfast (GBR),17 JUL 1989
32.88,Daniel COJOCARU,27 MAY 1969,ROU,1,Bucureşti (ROU),18 MAY 1991
32.88,Sean BALDOCK,03 DEC 1976,GBR,4,Cardiff (GBR),31 MAY 1997
32.88,Erison HURTAULT,29 DEC 1984,DMA,1,Liège (BEL),15 JUL 2009
32.88,Ricardo DOS SANTOS,18 DEC 1994,POR,,Potchefstroom (RSA),17 JAN 2017
32.88,Dariusz KOWALUK,16 APR 1996,POL,1f1,"Stadion Zygmunta Szelesta, Warszawa (POL)",15 MAY 2021
32.89,Mark ROWE,28 JUL 1960,USA,4,Belfast (GBR),20 JUL 1987
32.89,Adrian PATRICK,15 JUN 1973,GBR,5,London (GBR),12 JUL 1996
32.89,Troy MCINTOSH,29 MAR 1973,BAH,1,Calgary (CAN),30 JUL 2001
32.89,Rasmus MÄGI,04 MAY 1992,EST,1f2,"Rannastaadion, Pärnu (EST)",21 AUG 2021
32.89,William REAIS,04 MAY 1999,SUI,2f1,"Stadion Hard, Langenthal (SUI)",18 MAY 2023
32.89,Matěj KRSEK,13 MAY 2000,CZE,1f1,"Atletický stadion Turnov, Turnov (CZE)",23 MAY 2023
32.9,Todd BENNETT,06 JUL 1962,GBR,4,London (GBR),28 AUG 1988
32.9,Ade MAFE,12 NOV 1966,GBR,5,Belfast (GBR),21 JUN 1991
32.9,Patrick DELICE,12 NOV 1967,TTO,3,Cwmbran (GBR),12 JUL 1992
32.9,David NOLAN,25 JUL 1969,GBR,6,London (GBR),12 JUL 1996
32.9,Wayne WHYTE,04 MAY 1974,JAM,1f1,Pliezhausen (GER),10 MAY 1998
32.9,James GODDAY,09 JAN 1984,NGR,1,Praha (CZE),13 JUN 2005
32.9,Leslie DJHONE,18 MAR 1981,FRA,2,Villeneuve d'Ascq (FRA),08 JUN 2007
32.9,Pako SERIBE,07 APR 1991,BOT,4,Liège (BEL),15 JUL 2015
32.9,Zachary SHINNICK,08 FEB 1999,USA,1,"Norwalk, CA (USA)",13 FEB 2016
32.9,Patrik ŠORM,21 NOV 1993,CZE,1f1,Sušice (CZE),10 MAY 2016
32.9,Javon FRANCIS,14 DEC 1994,JAM,1f2,"Houston, TX (USA)",16 MAR 2019
