Mark,Competitor,DOB,Nat,Pos,Venue,Date
2:16.99,Adam KSZCZOT,02 SEP 1989,POL,2,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011
2:17.0h,Marcel PHILIPPE,16 SEP 1951,FRA,1,Paris (FRA),28 JUN 1973
2:17.0h,Byron DYCE,27 MAR 1948,JAM,2,København (DEN),15 AUG 1973
2:17.0h,Lutz ZAUBER,09 AUG 1958,GDR,2,Berlin (GER),26 MAY 1982
2:17.0h,Johan FOURIE,02 DEC 1959,RSA,1,Bloemfontein (RSA),28 JAN 1985
2:17.00,Patrick KONCHELLAH,20 APR 1968,KEN,1,Hamburg (GER),29 JUL 1999
2:17.00,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,9,"Stade Louis II, Monaco (MON)",10 AUG 2022
2:17.01,Benyounés LAHLOU,03 NOV 1964,MAR,6,Nice (FRA),16 JUL 1997
2:17.01,Bram SOM,20 FEB 1980,NED,1f3,Lisse (NED),15 MAY 2010
2:17.02,André BUCHER,19 OCT 1976,SUI,1,Willisau (SUI),08 MAY 1999
2:17.03,Ali HAKIMI,24 APR 1976,TUN,9,Stockholm (SWE),01 AUG 2000
2:17.05,Charles NKAZAMYAMPI,01 NOV 1964,BDI,4,Villeneuve d'Ascq (FRA),02 JUL 1993
2:17.05,Filip SASÍNEK,08 JAN 1996,CZE,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",16 AUG 2020
2:17.06,Peter ELLIOTT,09 OCT 1962,GBR,1,Madrid (ESP),04 JUN 1987
2:17.06,Tony VAN DIEPEN,17 APR 1996,NED,10,"Stade Louis II, Monaco (MON)",10 AUG 2022
2:17.07,Rob DRUPPERS,29 APR 1962,NED,3,"Eugene, OR (USA)",21 JUL 1984
2:17.07,Philip KIBITOK,23 MAR 1971,KEN,7,Nice (FRA),16 JUL 1997
2:17.08,Ilham Tanui ÖZBILEN,05 MAR 1990,KEN,3,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011
2:17.08,Jakub HOLUŠA,20 FEB 1988,CZE,4,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011
2:17.08,Abraham Kipchirchir ROTICH,26 SEP 1993,KEN,1,Dubnica nad Váhom (SVK),26 AUG 2012
2:17.08,Ole Jakob SOLBU,19 AUG 2003,NOR,2,"Slottsskogsvallen, Göteborg (SWE)",18 JUN 2023
2:17.09,Vincent MALAKWEN,19 JUL 1974,KEN,2,London (GBR),11 AUG 1996
2:17.10,Julius ACHON,12 DEC 1976,UGA,2,Rhede (GER),30 JUL 1995
2:17.10,Driss MAAZOUZI,15 OCT 1969,FRA,3,Nice (FRA),09 JUL 2001
2:17.10,David KRUMMENACKER,24 MAY 1975,USA,2,"Palo Alto, CA (USA)",07 JUN 2003
2:17.10,Nick SYMMONDS,30 DEC 1983,USA,3,"International Stadium, Gateshead (GBR)",31 AUG 2008
2:17.11,Japheth KIMUTAI,20 DEC 1978,KEN,1,Rethymno (GRE),07 JUL 2002
2:17.11,Ronald MUSAGALA,16 DEC 1992,UGA,5,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014
2:17.11,Benjamin ROBERT,04 JAN 1998,FRA,11,"Stade Louis II, Monaco (MON)",10 AUG 2022
2:17.13,Elkanah Onkware ANGWENYI,05 FEB 1983,KEN,2,"New York, NY (USA)",11 JUN 2005
2:17.13,Michael RIMMER,03 FEB 1986,GBR,5,Linz (AUT),20 AUG 2012
2:17.13,Fouad EL KAAM,27 MAY 1988,MAR,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018
2:17.13,Yassine HETHAT,30 AUG 1991,ALG,1,"Stade Annexe du 5 Juillet, Algiers (ALG)",19 MAR 2022
2:17.14,Riccardo MATERAZZI,15 JUN 1963,ITA,1,Pisa (ITA),20 JUN 1984
2:17.14,John GLADWIN,07 MAY 1963,GBR,4,Edinburgh (GBR),06 JUL 1990
2:17.14,Mahiedine MEKHISSI,15 MAR 1985,FRA,1,"Stade Raymond Petit, Tomblaine (FRA)",26 JUN 2009
2:17.15,Abdi BILE,28 DEC 1962,SOM,3,Edinburgh (GBR),23 JUL 1985
2:17.15,Steve CRAM,14 OCT 1960,GBR,1,London (GBR),22 AUG 1987
2:17.15,Yassine HETHAT,30 AUG 1991,ALG,6,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014
2:17.16,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,6,Linz (AUT),20 AUG 2012
2:17.17,Clayton MURPHY,26 FEB 1995,USA,1,"Portland, OR (USA)",11 JUN 2017
2:17.18,Eckhardt RÜTER,24 OCT 1963,FRG,1,Hamm (GER),09 SEP 1988
2:17.18,Joseph CHESIRE,12 NOV 1957,KEN,3,"Crystal Palace, London (GBR)",14 JUL 1989
2:17.18,Mahiedine MEKHISSI,15 MAR 1985,FRA,3,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014
2:17.18,Andrew OSAGIE,19 FEB 1988,GBR,6,"Olympiastadion, Stockholm (SWE)",10 JUN 2018
2:17.19,Johan BOTHA,10 JAN 1974,RSA,10,Nice (FRA),17 JUL 1999
2:17.19,Tamás KAZI,16 MAY 1985,HUN,7,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018
2:17.2h,Rod DIXON,13 JUL 1950,NZL,4,Oslo (NOR),30 JUL 1974
2:17.2h,John WALKER,12 JAN 1952,NZL,1,Milano (ITA),02 JUL 1975
2:17.2h,Vladimir SHERONOV,14 JUN 1955,URS,1,Podolsk (URS),20 AUG 1978
2:17.2h,Vladimir VOLKOV,12 JAN 1956,URS,1,Kiev (URS),15 JUN 1981
2:17.20,Rob HARRISON,05 JUN 1959,GBR,1,London (GBR),18 AUG 1984
2:17.20,Mustapha LACHAAL,10 FEB 1964,MAR,2,Jerez de la Frontera (ESP),13 SEP 1989
2:17.20,George KERSH,03 JUL 1968,USA,5,Villeneuve d'Ascq (FRA),02 JUL 1993
2:17.20,Rui SILVA,03 AUG 1977,POR,1,Lisboa (POR),12 APR 1997
2:17.21,Billy KONCHELLAH,20 OCT 1961,KEN,2,Stockholm (SWE),30 JUN 1987
2:17.21,Yassine BENSGHIR,03 JAN 1983,MAR,7,Linz (AUT),20 AUG 2012
2:17.21,Michał ROZMYS,13 MAR 1995,POL,1,"Forest Stadium, Sopot (POL)",30 AUG 2021
2:17.22,Paweł CZAPIEWSKI,30 MAR 1978,POL,1,Kraków (POL),22 SEP 2002
2:17.23,William WUYCKE,21 MAY 1958,VEN,2,Madrid (ESP),04 JUN 1987
2:17.24,Isaac VICIOSA,26 DEC 1969,ESP,2,"Helmántico, Salamanca (ESP)",18 JUL 1995
2:17.24,Driss MAAZOUZI,15 OCT 1969,MAR,1,Villeneuve d'Ascq (FRA),29 JUN 1997
2:17.24,Marcin LEWANDOWSKI,13 JUN 1987,POL,2,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018
2:17.24,Baptiste MISCHLER,23 NOV 1997,FRA,2,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",12 MAY 2021
2:17.25,Earl JONES,17 JUL 1964,USA,2,London (GBR),11 JUL 1986
2:17.25,Abdelslam KENNOUCHE,07 OCT 1980,ALG,2,Strasbourg (FRA),26 JUN 2003
2:17.25,Marcin LEWANDOWSKI,13 JUN 1987,POL,1,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015
2:17.26,Steve OVETT,09 OCT 1955,GBR,1,London (GBR),15 JUL 1983
2:17.26,Hezekiel SEPENG,30 JUN 1974,RSA,4,Nice (FRA),09 JUL 2001
2:17.27,Johnny GRAY,19 JUN 1960,USA,2,London (GBR),18 AUG 1984
2:17.28,Gennaro DI NAPOLI,05 MAR 1968,ITA,1,Parma (ITA),22 JUN 1991
2:17.29,Rich KENAH,04 AUG 1970,USA,3,London (GBR),11 AUG 1995
2:17.29,Rich KENAH,04 AUG 1970,USA,3,London (GBR),11 AUG 1996
2:17.29,Marcin LEWANDOWSKI,13 JUN 1987,POL,1,Dubnica nad Váhom (SVK),22 AUG 2010
2:17.29,Yassine HETHAT,30 AUG 1991,ALG,7,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014
2:17.29,Ignacio FONTES,22 JUN 1998,ESP,2,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",16 AUG 2020
2:17.3h,Harald NORPOTH,22 AUG 1942,FRG,3,Hannover (GER),21 SEP 1966
2:17.3h,Hans-Peter FERNER,06 JUN 1956,FRG,3,København (DEN),06 AUG 1981
2:17.30,Tonino VIALI,16 SEP 1960,ITA,1,Grosseto (ITA),13 AUG 1990
2:17.30,Laban ROTICH,20 JAN 1969,KEN,10,Stockholm (SWE),01 AUG 2000
2:17.30,Arnoud OKKEN,20 APR 1982,NED,2f3,Lisse (NED),15 MAY 2010
2:17.30,Michał ROZMYS,13 MAR 1995,POL,3,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",16 AUG 2020
2:17.32,Mohamed AL GARNI,02 JUL 1992,QAT,8,Linz (AUT),20 AUG 2012
2:17.33,Steve CRAM,14 OCT 1960,GBR,1,Gateshead (GBR),26 JUL 1987
2:17.33,Silas Kimeli TOO,1993,KEN,2,Dillingen (GER),21 JUL 2013
2:17.34,Joel N'GETICH,02 JUN 1955,KEN,3,Köln (GER),22 AUG 1982
2:17.34,Arthémon HATUNGIMANA,21 JAN 1974,BDI,2,Strasbourg (FRA),19 JUN 2001
2:17.34,Jean-Patrick NDUWIMANA,09 MAR 1978,BDI,5,Nice (FRA),09 JUL 2001
2:17.34,Florent LACASSE,21 JAN 1981,FRA,1,St-Florentin (FRA),14 SEP 2003
2:17.34,Nathan BRANNEN,08 SEP 1982,CAN,4,"International Stadium, Gateshead (GBR)",31 AUG 2008
2:17.35,Kennedy KIMWETICH,1973,KEN,6,Nice (FRA),09 JUL 2001
2:17.35,Jeffrey RISELEY,11 NOV 1986,AUS,4,Stockholm (SWE),31 JUL 2009
2:17.36,José Luis BARBOSA,27 MAY 1961,BRA,1,Nice (FRA),16 JUL 1985
2:17.36,Neil HORSFIELD,07 DEC 1966,GBR,2,Gateshead (GBR),09 AUG 1991
2:17.37,Sammy KOSKEI,14 MAY 1961,KEN,3,Madrid (ESP),04 JUN 1987
2:17.37,Paul ERENG,22 AUG 1967,KEN,1,Budapest (HUN),08 AUG 1989
2:17.38,Tamás KAZI,16 MAY 1985,HUN,8,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014
2:17.38,Asbel KIPROP,30 JUN 1989,KEN,2,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015
2:17.39,Nicolas AÏSSAT,24 JUL 1980,FRA,7,Nice (FRA),09 JUL 2001
2:17.4h,Dieter FROMM,21 APR 1948,GDR,1,Erfurt (GER),17 JUL 1973
2:17.4h,Abderrahmane MORCELI,1957,ALG,2,Nice (FRA),20 AUG 1978
2:17.40,Benson KOECH,10 NOV 1974,KEN,7,Nice (FRA),12 JUL 1995
2:17.40,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,5,Nice (FRA),08 JUL 2000
2:17.40,Abdelkader CHÉKHÉMANI,18 JUL 1971,FRA,3,Strasbourg (FRA),26 JUN 2003
2:17.40,Alfred KIPKETER,28 DEC 1996,KEN,7,"Olympiastadion, Stockholm (SWE)",10 JUN 2018
2:17.42,Solomon LEKUTA,03 OCT 1999,KEN,1,"Stade Louis II, Monaco (MON)",20 JUL 2018
2:17.43,Gareth BROWN,29 DEC 1961,GBR,3,London (GBR),18 AUG 1984
2:17.43,Peter ELLIOTT,09 OCT 1962,GBR,2,Gateshead (GBR),26 JUL 1987
2:17.43,Dirk HEINZE,02 JUL 1976,GER,1,Weimar (GER),27 JUN 1999
2:17.44,Nils SCHUMANN,20 MAY 1978,GER,2,Weimar (GER),27 JUN 1999
2:17.44,Carsten SCHLANGEN,31 DEC 1980,GER,1,Königs Wusterhausen (GER),27 MAY 2008
2:17.44,Hamza DRIOUCH,16 NOV 1994,QAT,1,Sollentuna (SWE),09 AUG 2011
2:17.44,Andrew WHEATING,21 NOV 1987,USA,9,Linz (AUT),20 AUG 2012
2:17.45,Chris MCGEORGE,13 JAN 1962,GBR,3,Nice (FRA),20 AUG 1984
2:17.45,André BUCHER,19 OCT 1976,SUI,1,Langenthal (SUI),23 MAY 1998
2:17.45,Reyes ESTÉVEZ,02 AUG 1976,ESP,1,Andújar (ESP),05 SEP 2000
2:17.46,William SEREM,18 AUG 1971,KEN,1,Hildesheim (GER),25 JUN 1995
2:17.46,David TORRENCE,26 NOV 1985,USA,10,Linz (AUT),20 AUG 2012
2:17.47,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,5,Stockholm (SWE),22 JUL 2008
2:17.47,Kyle LANGFORD,02 FEB 1996,GBR,3,Šamorín (SVK),15 JUN 2019
2:17.47,Collins KIPRUTO,12 APR 1994,KEN,1,Varberg (SWE),15 JUL 2019
2:17.48,Robert CHIRCHIR,26 NOV 1972,KEN,11,Nice (FRA),17 JUL 1999
2:17.48,Benson Marrianyi ESHO,02 FEB 1987,KEN,5,Villeneuve d'Ascq (FRA),09 JUN 2006
2:17.49,Michael HILLARDT,22 JAN 1961,AUS,4,London (GBR),18 AUG 1984
2:17.49,Hauke FUHLBRÜGGE,21 MAR 1966,GDR,1,Budapest (HUN),11 AUG 1986
2:17.5h,Ivo VAN DAMME,21 FEB 1954,BEL,1,Edinburgh (GBR),06 AUG 1976
2:17.5h,Jozef PLACHÝ,28 FEB 1949,TCH,1,Karlstad (SWE),10 AUG 1977
2:17.5h,Amar BRAHMIA,02 SEP 1954,ALG,3,Nice (FRA),20 AUG 1978
2:17.5h,Vladimir PONOMARYEV,10 AUG 1952,URS,2,Podolsk (URS),20 AUG 1978
2:17.5h,Mike BOIT,06 JAN 1949,KEN,1,Ingelheim (FRG),12 SEP 1978
2:17.5h,Mehdi BAALA,17 AUG 1978,FRA,1,Nantes (FRA),22 SEP 1999
2:17.50,Bram SOM,20 FEB 1980,NED,5,"International Stadium, Gateshead (GBR)",31 AUG 2008
2:17.51,David FIEGEN,03 SEP 1984,LUX,2,Longeville (FRA),02 JUL 2006
2:17.51,Edwin Kiplagat MELLY,23 APR 1994,KEN,3,"Stade Raymond Petit, Tomblaine (FRA)",01 JUL 2015
2:17.52,Bernard LAGAT,12 DEC 1974,USA,5,Stockholm (SWE),31 JUL 2009
2:17.53,Graham HOOD,02 APR 1972,CAN,2,Villeneuve d'Ascq (FRA),29 JUN 1997
2:17.53,Mehdi BAALA,17 AUG 1978,FRA,1,Amiens (FRA),23 JUL 1999
2:17.53,Job KINYOR,08 MAY 1990,KEN,2,Dubnica nad Váhom (SVK),22 AUG 2010
2:17.53,Yassine HETHAT,30 AUG 1991,ALG,4,Šamorín (SVK),15 JUN 2019
2:17.55,Joseph Mwengi MUTUA,10 DEC 1978,KEN,2,Rethymno (GRE),07 JUL 2002
2:17.55,Ignacio FONTES,22 JUN 1998,ESP,3,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",12 MAY 2021
2:17.56,Stephen Ole MARAI,11 NOV 1962,KEN,1,Rhede (GER),03 AUG 1990
2:17.56,Homiyu TESFAYE,23 JUN 1993,GER,2f2,Pliezhausen (GER),18 MAY 2014
2:17.57,Agberto Conceiço GUIMARĂES,18 AUG 1957,BRA,4,"Eugene, OR (USA)",21 JUL 1984
2:17.57,David KRUMMENACKER,24 MAY 1975,USA,3,"New York, NY (USA)",11 JUN 2005
2:17.57,Richard KIPLAGAT,03 MAY 1984,KEN,6,"International Stadium, Gateshead (GBR)",31 AUG 2008
2:17.58,Alexandre GONZALEZ,16 MAR 1951,FRA,4,Nice (FRA),23 AUG 1981
2:17.58,Steve CRAM,14 OCT 1960,GBR,2,Edinburgh (GBR),17 JUL 1984
2:17.58,David MATTHEWS,09 APR 1974,IRL,4,Sarajevo (BIH),09 SEP 1996
2:17.58,Bryan WOODWARD,03 MAR 1974,USA,2,Hamburg (GER),29 JUL 1999
2:17.58,Arthémon HATUNGIMANA,21 JAN 1974,BDI,8,Nice (FRA),09 JUL 2001
2:17.59,Japheth KIMUTAI,20 DEC 1978,KEN,2,København (DEN),23 AUG 1995
2:17.59,Kevin SULLIVAN,20 MAR 1974,CAN,3,Athina (GRE),28 JUN 2000
2:17.59,William YIAMPOY,17 MAY 1974,KEN,3,Rethymno (GRE),07 JUL 2002
2:17.6h,Paul-Heinz WELLMANN,31 MAR 1952,FRG,2,München (GER),24 JUN 1973
2:17.6h,Dominique BOUCHARD,04 FEB 1963,FRA,1,St-Maur (FRA),08 JUL 1987
2:17.60,Alfred Kirwa YEGO,28 NOV 1986,KEN,4,"Hayward Field, Eugene, OR (USA)",03 JUL 2010
2:17.60,Timothy SEIN,01 FEB 1988,KEN,11,Linz (AUT),20 AUG 2012
2:17.60,Josh KERR,08 OCT 1997,GBR,1,"McKenzie High School Track, Finn Rock, Oregon (USA)",17 JUL 2020
2:17.61,Ahmed KRAMA,14 FEB 1973,ALG,4,London (GBR),11 AUG 1996
2:17.62,Hauke FUHLBRÜGGE,21 MAR 1966,GDR,5,Edinburgh (GBR),06 JUL 1990
2:17.62,Timothy KITUM,20 NOV 1994,KEN,3,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015
2:17.63,Daniel OMWANZA,05 MAY 1948,KEN,1,London (GBR),11 JUN 1975
2:17.63,Thomas LANCASHIRE,02 JUL 1985,GBR,6,Stockholm (SWE),31 JUL 2009
2:17.63,Jeffrey RISELEY,11 NOV 1986,AUS,2,Dubnica nad Váhom (SVK),26 AUG 2012
2:17.64,Olaf BEYER,04 AUG 1957,GDR,1,Potsdam (GDR),28 AUG 1982
2:17.64,Wilfred Oanda KIROCHI,12 DEC 1969,KEN,2,Parma (ITA),22 JUN 1991
2:17.64,Marius VAN HEERDEN,08 SEP 1974,RSA,1,Stellenbosch (RSA),01 MAR 1996
2:17.65,Peter ELLIOTT,09 OCT 1962,GBR,2,London (GBR),15 JUL 1983
2:17.65,Christian SMITH,31 OCT 1983,USA,7,Stockholm (SWE),31 JUL 2009
2:17.66,Vladimir GRAUDYN,26 AUG 1963,URS,2,Budapest (HUN),11 AUG 1986
2:17.66,Hamada MOHAMED,22 OCT 1992,EGY,1f1,Göteborg (SWE),15 JUL 2016
2:17.67,James MAYS,15 AUG 1959,USA,3,Edinburgh (GBR),17 JUL 1984
2:17.67,Michael HILLARDT,22 JAN 1961,AUS,1,Melbourne (AUS),14 JAN 1988
2:17.67,Johan ROGESTEDT,27 JAN 1993,SWE,2f1,Göteborg (SWE),15 JUL 2016
2:17.68,Passmore FURUSA,28 DEC 1970,ZIM,2,Lindau (GER),28 JUL 1995
2:17.68,Mehdi BAALA,17 AUG 1978,FRA,1,Nancy (FRA),12 SEP 1999
2:17.69,Philippe DUPONT,31 MAY 1958,FRA,4,Nice (FRA),16 JUL 1985
2:17.69,Kevin MCKAY,09 FEB 1969,GBR,4,"Crystal Palace, London (GBR)",14 JUL 1989
2:17.69,Ryan GREGSON,26 APR 1990,AUS,3,Dubnica nad Váhom (SVK),22 AUG 2010
2:17.7h,Juris LUZINS,22 JUN 1947,USA,1,Verona (ITA),21 JUL 1971
2:17.7h,Rolf GYSIN,29 JAN 1952,SUI,2,Stuttgart (GER),26 AUG 1975
2:17.7h,John WALKER,12 JAN 1952,NZL,1,Edinburgh (GBR),25 AUG 1977
2:17.7h,Jozef PLACHÝ,28 FEB 1949,TCH,4,Wattenscheid (GER),23 SEP 1977
2:17.71,Pascal THIÉBAUT,06 JUN 1959,FRA,1,Anneville (FRA),15 JUN 1985
2:17.72,Andreas BARANSKI,10 MAR 1960,FRG,4,Köln (GER),22 AUG 1982
2:17.72,José Luis BARBOSA,27 MAY 1961,BRA,3,Stockholm (SWE),30 JUN 1987
2:17.73,André BUCHER,19 OCT 1976,SUI,1,Willisau (SUI),13 MAY 2000
2:17.73,Japheth KIMUTAI,20 DEC 1978,KEN,1,Sydney (AUS),14 SEP 2000
2:17.73,Michael ROTICH,14 JUL 1978,KEN,3,Rethymno (GRE),06 JUL 2003
2:17.73,Mehdi BAALA,17 AUG 1978,FRA,1,"Stade Raymond Petit, Tomblaine (FRA)",18 SEP 2007
2:17.74,David LELEI,10 MAY 1971,KEN,9,Nice (FRA),09 JUL 2001
2:17.75,Steve CRABB,30 NOV 1963,GBR,1,Oslo (NOR),05 AUG 1987
2:17.75,Abdi BILE,28 DEC 1962,SOM,1,London (GBR),08 JUL 1988
2:17.76,Joaquim CRUZ,12 MAR 1963,BRA,1,"San Diego, CA (USA)",25 JUN 1988
2:17.76,Jozef REPČÍK,03 AUG 1986,SVK,9,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014
2:17.78,Rob HARRISON,05 JUN 1959,GBR,3,London (GBR),15 JUL 1983
2:17.78,Andrés VERA,31 DEC 1960,ESP,5,Nice (FRA),16 JUL 1985
2:17.78,Anthony MORRELL,03 MAY 1962,GBR,4,Stockholm (SWE),30 JUN 1987
2:17.78,Laban ROTICH,20 JAN 1969,KEN,7,Stockholm (SWE),30 JUL 1999
2:17.79,David SHARPE,08 JUL 1967,GBR,1,Belfast (GBR),31 AUG 1992
2:17.79,Robert KIBET,15 DEC 1965,KEN,8,Nice (FRA),16 JUL 1997
2:17.79,Seneca LASSITER,12 MAR 1977,USA,10,Nice (FRA),09 JUL 2001
2:17.8h,Dan WAERN,17 JAN 1933,SWE,1,Karlstad (SWE),21 AUG 1959
2:17.8h,Rod DIXON,13 JUL 1950,NZL,2,Milano (ITA),02 JUL 1975
2:17.80,Steve CRAM,14 OCT 1960,GBR,2,London (GBR),08 JUL 1988
2:17.80,Bernard KISILU,06 DEC 1974,KEN,9,Nice (FRA),16 JUL 1997
2:17.80,Mehdi BAALA,17 AUG 1978,FRA,3,Strasbourg (FRA),19 JUN 2001
2:17.81,Paweł CZAPIEWSKI,30 MAR 1978,POL,1,Kraków (POL),27 AUG 2005
2:17.81,Peter VAN DER WESTHUIZEN,21 DEC 1984,RSA,8,Stockholm (SWE),31 JUL 2009
2:17.82,Joseph TENGELEI,08 DEC 1972,KEN,3,Villeneuve d'Ascq (FRA),29 JUN 1997
2:17.82,Jakub HOLUŠA,20 FEB 1988,CZE,4,Dubnica nad Váhom (SVK),22 AUG 2010
2:17.84,Maurice SMITH,20 NOV 1962,USA,3,Belfast (GBR),27 JUN 1985
2:17.84,Maurice SMITH,20 NOV 1962,USA,3,Belfast (GBR),27 JUN 1988
2:17.84,Duane SOLOMON,28 DEC 1984,USA,5,"Hayward Field, Eugene, OR (USA)",03 JUL 2010
2:17.85,Joaquim CRUZ,12 MAR 1963,BRA,1,Viareggio (ITA),03 AUG 1988
2:17.85,Samwel MWERA,03 JUN 1985,TAN,1,Oristano (ITA),06 SEP 2003
2:17.87,Enda FITZPATRICK,28 APR 1965,IRL,3,Budapest (HUN),11 AUG 1986
2:17.87,Nathan BRANNEN,08 SEP 1982,CAN,9,Stockholm (SWE),31 JUL 2009
2:17.88,Eugenio BARRIOS,03 NOV 1976,ESP,1,Andújar (ESP),07 SEP 2006
2:17.88,Johan ROGESTEDT,27 JAN 1993,SWE,9,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016
2:17.89,James ROBINSON,27 AUG 1954,USA,5,Koblenz (GER),06 SEP 1979
2:17.89,Hauke FUHLBRÜGGE,21 MAR 1966,GDR,1,Berlin (GER),13 SEP 1988
2:17.89,Geoffrey Kipkoech RONO,21 APR 1987,KEN,5,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011
2:17.9h,Mark WINZENRIED,13 OCT 1949,USA,1,Århus (DEN),25 JUN 1973
2:17.9h,Gerhard STOLLE,11 NOV 1952,GDR,1,Potsdam (GDR),28 AUG 1974
2:17.9h,Milovan SAVIĆ,16 JUN 1953,YUG,2,Karlstad (SWE),10 AUG 1977
2:17.90,Faouzi LAHBI,02 MAR 1958,MAR,5,Köln (GER),22 AUG 1982
2:17.90,Peter ELLIOTT,09 OCT 1962,GBR,3,London (GBR),08 JUL 1988
2:17.91,Tyler MULDER,15 FEB 1987,USA,6,"Hayward Field, Eugene, OR (USA)",03 JUL 2010
2:17.91,Amine EL MANAOUI,20 NOV 1991,MAR,4,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014
2:17.92,René ALBRECHT,,SUI,1,Arbon (SUI),18 AUG 1999
2:17.92,Abderrahmane ANOU,29 JAN 1991,ALG,4,"Stade Raymond Petit, Tomblaine (FRA)",01 JUL 2015
2:17.93,Jürgen GROTHE,14 APR 1960,FRG,6,Köln (GER),22 AUG 1982
2:17.93,Paul ROBINSON,24 MAY 1991,IRL,10,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014
2:17.95,Mark SCRUTTON,14 APR 1960,GBR,4,Edinburgh (GBR),17 JUL 1984
2:17.95,Ibrahim OKASH,18 SEP 1964,SOM,4,Belfast (GBR),27 JUN 1988
2:17.96,Ikem BILLY,25 JAN 1964,GBR,5,"Crystal Palace, London (GBR)",14 JUL 1989
2:17.96,Timothy KITUM,20 NOV 1994,KEN,3,Dubnica nad Váhom (SVK),26 AUG 2012
2:17.97,Jean-Patrick NDUWIMANA,09 MAR 1978,BDI,8,Stockholm (SWE),30 JUL 1999
2:17.97,Andrea LONGO,26 JUN 1975,ITA,6,Nice (FRA),08 JUL 2000
2:17.98,Pat SCAMMELL,15 APR 1961,AUS,2,London (GBR),22 AUG 1987
2:17.98,Réda ABDENOUZ,25 SEP 1968,ALG,6,Villeneuve d'Ascq (FRA),02 JUL 1993
2:17.98,Reuben BETT,06 NOV 1984,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014
2:17.99,Rich KENAH,04 AUG 1970,USA,4,Athina (GRE),28 JUN 2000
2:18.0h,John WALKER,12 JAN 1952,NZL,1,Berlin (GER),21 AUG 1974
2:18.0h,Mike BOIT,06 JAN 1949,KEN,2,Edinburgh (GBR),25 AUG 1977
2:18.0h,Francis GONZALEZ,06 FEB 1952,FRA,4,Nice (FRA),20 AUG 1978
2:18.0h,Ryszard OSTROWSKI,06 FEB 1961,POL,1,Poznan (POL),12 MAY 1984
2:18.00,Aléxis ABRAHAM,14 FEB 1976,FRA,4,Strasbourg (FRA),19 JUN 2001
