Mark,Competitor,DOB,Nat,Pos,Venue,Date
13:21.85,Martti VAINIO,30 DEC 1950,FIN,6,Stockholm (SWE),03 JUL 1979
13:21.85,Bob KENNEDY,18 AUG 1970,USA,8,Heusden-Zolder (BEL),02 AUG 2003
13:21.85,Teressa NYAKORA,16 FEB 1995,ETH,1,Fukagawa (JPN),06 JUL 2017
13:21.85,Ky ROBINSON,27 FEB 2002,AUS,1f4,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2022
13:21.85,Martin Magengo KIPROTICH,06 APR 2003,UGA,5,"Stadio Zecchini, Grosseto (ITA)",22 MAY 2022
13:21.85,Sam PARSONS,18 JUN 1994,GER,8,"Hayward Field, Eugene, OR (USA)",28 MAY 2022
13:21.86,Abel ANTÓN,24 OCT 1962,ESP,5,Oslo (NOR),04 JUL 1992
13:21.86,Robert Kiprop KOECH,25 FEB 1997,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",21 AUG 2019
13:21.87,Steve PREFONTAINE,25 JAN 1951,USA,2,Helsinki (FIN),26 JUN 1974
13:21.87,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,11,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
13:21.87,Hicham EL GUERROUJ,14 SEP 1974,MAR,3h1,"Olympic Stadium, Athina (GRE)",25 AUG 2004
13:21.88,Réda BENZINE,19 APR 1971,ALG,15,Stockholm (SWE),10 JUL 1995
13:21.88,Said Mohamed EL WARDI,19 APR 1972,MAR,18,"Stadio Olimpico, Roma (ITA)",29 JUN 2001
13:21.88,Craig MOTTRAM,18 JUN 1980,AUS,4h1,"Olympic Stadium, Athina (GRE)",25 AUG 2004
13:21.88,Getaneh MOLLA,10 JAN 1994,ETH,1,Brazzaville (CGO),17 SEP 2015
13:21.89,Wilson Kipkemei BUSIENEI,18 AUG 1981,UGA,3,Rovereto (ITA),31 AUG 2005
13:21.89,Paul CHELIMO,27 OCT 1990,KEN,8f1,"Palo Alto, CA (USA)",29 APR 2012
13:21.9h,Jos HERMENS,08 JAN 1950,NED,1,Nijmegen (NED),09 JUL 1978
13:21.9h,Julian GOATER,12 JAN 1953,GBR,2,Louvain-La-Neuve (BEL),04 JUN 1980
13:21.90,Sydney MAREE,09 SEP 1956,USA,5,"Letzigrund, Zürich (SUI)",21 AUG 1985
13:21.90,Risto ULMALA,07 MAY 1963,FIN,5,Malmö (SWE),05 AUG 1991
13:21.90,Mathias NTAWULIKURA,14 JUL 1964,RWA,3,Paris-St-Denis (FRA),04 JUN 1992
13:21.90,Gennaro DI NAPOLI,05 MAR 1968,ITA,1,Milano (ITA),04 MAY 1996
13:21.90,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,5f4,Kumamoto (JPN),02 APR 2016
13:21.90,Peter LANGAT,20 OCT 1998,KEN,5f4,Nobeoka (JPN),04 MAY 2019
13:21.90,Anatoliy RYBAKOV,27 FEB 1985,RUS,2,"Olympic Stadium, Cheboksary (RUS)",23 JUN 2021
13:21.91,Patrick Mutuku IVUTI,30 JUL 1978,KEN,12,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
13:21.91,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,Nairobi (KEN),16 JUL 2011
13:21.91,Birhanu BALEW,27 FEB 1996,BRN,2h2,"Olympic Stadium, London (GBR)",09 AUG 2017
13:21.92,Jack BUCKNER,22 SEP 1961,GBR,8,London (GBR),10 JUL 1992
13:21.92,Saïd BÉRIOUI,03 JAN 1975,MAR,14,"Stadio Olimpico, Roma (ITA)",14 JUL 1998
13:21.92,Markos GENETI,07 JUN 1984,ETH,12,Oslo (NOR),27 JUN 2003
13:21.92,Robin HENDRIX,14 JAN 1995,BEL,2f1,"VITA Atletiek, Ninove (BEL)",17 JUL 2021
13:21.93,Aniceto SIMOES,08 SEP 1945,POR,6h3,"Olympic Stadium, Montréal (CAN)",28 JUL 1976
13:21.93,John TREACY,04 JUN 1957,IRL,1,Dublin (IRL),06 JUL 1980
13:21.93,Youssef NACER,15 FEB 1990,MAR,9,Barcelona (ESP),29 JUN 2017
13:21.93,Agunafr BEKELE,14 OCT 1995,ETH,8f3,Nobeoka (JPN),05 MAY 2018
13:21.93,Sean MCGORTY,08 MAR 1995,USA,10f1,Heusden-Zolder (BEL),21 JUL 2018
13:21.94,Yuta BANDO,21 NOV 1996,JPN,1,"Denka Big Swan Stadium, Niigata (JPN)",01 OCT 2022
13:21.95,Saïd AOUITA,02 NOV 1959,MAR,1,La Coruña (ESP),05 AUG 1987
13:21.95,Todd WILLIAMS,07 MAR 1969,USA,14,Stockholm (SWE),08 JUL 1996
13:21.95,Enrique MOLINA,25 FEB 1968,ESP,14,Stockholm (SWE),05 AUG 1998
13:21.96,Vincent RONO,10 NOV 1990,KEN,6,Nijmegen (NED),26 MAY 2010
13:21.97,Domingos CASTRO,22 NOV 1963,POR,7,Gateshead (GBR),02 JUL 1995
13:21.97,Hassan MOURHIT,02 JAN 1982,MAR,9,Heusden-Zolder (BEL),02 AUG 2003
13:21.98,Franco FAVA,03 SEP 1952,ITA,1,Turku (FIN),05 JUL 1977
13:21.98,Wilson WAIGWA,15 FEB 1949,KEN,4,Rieti (ITA),04 SEP 1983
13:21.98,Thomas WESSINGHAGE,22 FEB 1952,FRG,8,"Letzigrund, Zürich (SUI)",13 AUG 1986
13:21.98,Evans RUTTO,08 APR 1978,KEN,1,Loughborough (GBR),21 MAY 2000
13:21.98,Kibet KANDIE,02 APR 1996,KEN,2f1,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021
13:21.99,Luke KIPKOSGEI,27 NOV 1975,KEN,8,"Olympiastadion, Berlin (GER)",12 SEP 2004
13:21.99,Markos GENETI,07 JUN 1984,ETH,8,Montreuil-sous-Bois (FRA),08 JUN 2010
13:21.99,Brian FAY,09 NOV 1998,IRL,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2023
13:22.0h,Emiel PUTTEMANS,08 OCT 1947,BEL,1,Namur (BEL),01 MAY 1976
13:22.00,Kaarlo MAANINKA,25 DEC 1953,FIN,3,"Lenin Stadium, Moskva (URS)",01 AUG 1980
13:22.00,Salvatore ANTIBO,07 FEB 1962,ITA,1,"Poljud Stadion, Split (CRO)",01 SEP 1990
13:22.00,Salvatore VINCENTI,05 MAR 1972,ITA,15,"Stadio Olimpico, Roma (ITA)",30 JUN 2000
13:22.00,Marius BAKKEN,27 MAR 1978,NOR,8h2,"Olympiastadion, Helsinki (FIN)",11 AUG 2005
13:22.00,James WANGARI,23 MAR 1994,KEN,,Fukushima (JPN),08 JUN 2014
13:22.00,Elroy GELANT,25 AUG 1986,RSA,7h2,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016
13:22.00,Jonathan Muia NDIKU,18 SEP 1991,KEN,3f3,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021
13:22.01,Bernard KIMANI,30 SEP 1993,KEN,4f3,Nobeoka (JPN),09 MAY 2015
13:22.01,Cosmas MWANGI,12 MAR 2003,KEN,1f8,"Municipal Stadium, Miyoshi (JPN)",02 OCT 2021
13:22.02,Peter Nderitu MURIUKI,1983,KEN,15,Heusden-Zolder (BEL),22 JUL 2006
13:22.03,Paul ARPIN,20 FEB 1960,FRA,2,Paris-St-Denis (FRA),07 JUN 1988
13:22.03,Razini LEMETEKI,21 DEC 1998,KEN,2f27,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",13 NOV 2022
13:22.04,Alfred NGENO,02 MAY 1997,KEN,2,Bottrop (GER),21 JUN 2015
13:22.04,Leonard KORIR,10 DEC 1986,USA,19,"Hayward Field, Eugene, OR (USA)",27 MAY 2017
13:22.06,Peter KAMAIS,07 NOV 1976,KEN,10,Huelva (ESP),13 JUN 2008
13:22.07,John NGUGI,10 MAY 1962,KEN,1,Lagos (NGR),08 AUG 1989
13:22.07,Julius KORIR,05 DEC 1963,KEN,2f1,Bruxelles (BEL),13 SEP 1991
13:22.07,Khalid SKAH,29 JAN 1967,MAR,3f1,Bruxelles (BEL),13 SEP 1991
13:22.07,Simon MAINA MUNYI,18 MAR 1978,KEN,3,Shizuoka (JPN),03 MAY 2000
13:22.07,Marius BAKKEN,27 MAR 1978,NOR,9,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001
13:22.07,Alistair Ian CRAGG,13 JUN 1980,RSA,4,"Walnut, CA (USA)",19 APR 2002
13:22.07,Jesús ESPAÑA,21 AUG 1978,ESP,10,"Olympiastadion, Berlin (GER)",23 AUG 2009
13:22.08,Nathaniel MUIR,12 MAR 1958,GBR,5,Oslo (NOR),27 JUN 1985
13:22.08,Salah HISSOU,16 JAN 1972,MAR,1,Evry-Bondoufle (FRA),13 JUL 1994
13:22.08,Jason BUNSTON,12 MAY 1972,CAN,3,Hechtel (BEL),06 JUL 1996
13:22.08,Hiran NGATIA,1992,KEN,1f7,Nagoya (JPN),30 MAY 2014
13:22.08,Eric SPEAKMAN,29 AUG 1990,NZL,3f1,"Irvine, CA (USA)",15 MAY 2021
13:22.09,Herbert STEPHAN,06 OCT 1959,FRG,3,Koblenz (GER),13 AUG 1987
13:22.1h,Henry RONO,12 FEB 1952,KEN,1,Rieti (ITA),28 AUG 1977
13:22.1h,Dan GLANS,02 MAY 1947,SWE,2,Göteborg (SWE),07 AUG 1979
13:22.1h,Stephen AUSTIN,14 FEB 1951,AUS,7,Oslo (NOR),15 JUL 1980
13:22.10,Luke KIPKOSGEI,27 NOV 1975,KEN,1,Linz (AUT),21 AUG 1996
13:22.10,Toshinari TAKAOKA,24 SEP 1970,JPN,2,Cork City (IRL),27 JUN 1998
13:22.10,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,3,Osaka (JPN),11 MAY 2002
13:22.10,Cornelius KANGOGO,15 DEC 1993,KEN,10,Montreuil-sous-Bois (FRA),01 JUN 2017
13:22.10,Patrick DEVER,05 SEP 1996,GBR,7,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022
13:22.11,John TREACY,04 JUN 1957,IRL,9,"Letzigrund, Zürich (SUI)",13 AUG 1986
13:22.11,Ignacio FRAGOSO,06 FEB 1968,MEX,2,"Walnut, CA (USA)",17 APR 1992
13:22.11,Jon BROWN,27 FEB 1971,CAN,8,Nürnberg (GER),07 JUN 1996
13:22.11,Alejandro GOMEZ,11 APR 1967,ESP,4,Hechtel (BEL),06 JUL 1996
13:22.11,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,3,Kassel (GER),06 JUN 2007
13:22.11,Nick WILLIS,25 APR 1983,NZL,1,Auckland (NZL),26 FEB 2015
13:22.11,Hayle IBRAHIMOV,18 JAN 1990,AZE,2f1,Ninove (BEL),01 AUG 2015
13:22.11,Hassan MEAD,28 AUG 1989,USA,8h2,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019
13:22.12,Mohamed KEDIR,18 SEP 1954,ETH,1,Berlin (GER),08 JUN 1983
13:22.12,Paul TERGAT,17 JUN 1969,KEN,1f,Sevilla (ESP),03 JUN 1995
13:22.12,Satoshi IRIFUNE,14 DEC 1975,JPN,11,Heusden-Zolder (BEL),14 JUL 2001
13:22.12,Boaz CHEBOIYWO,02 AUG 1978,KEN,2,"Walnut, CA (USA)",15 APR 2005
13:22.12,Mathew KIPTANUI,22 OCT 1994,KEN,10,Barcelona (ESP),29 JUN 2017
13:22.12,Abdessamad OUKHELFEN,18 DEC 1998,ESP,3,Castellón (ESP),16 JUN 2022
13:22.13,António LEITÃO,22 JUL 1960,POR,1,Lisboa (POR),28 JUL 1985
13:22.13,Julio REY,13 JAN 1972,ESP,8,Hechtel (BEL),01 AUG 1998
13:22.13,Francis KIPROP,25 DEC 1984,KEN,15,"Stadio Olimpico, Roma (ITA)",11 JUL 2003
13:22.13,Leul GEBRESILASE,20 SEP 1992,ETH,2,Brazzaville (CGO),17 SEP 2015
13:22.13,Joel MWAURA,20 JAN 1999,KEN,9f3,Nobeoka (JPN),05 MAY 2018
13:22.13,Kiprono SITONIK,01 NOV 2001,KEN,4f3,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021
13:22.13,Hyuga ENDO,05 AUG 1998,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",09 JUN 2022
13:22.15,William MUTWOL,10 OCT 1967,KEN,3,København (DEN),25 AUG 1992
13:22.15,Girma TOLA,19 OCT 1974,ETH,12,Zürich (SUI),12 AUG 1998
13:22.15,Mushir Salim JAWHER,13 JUN 1978,BRN,16,Heusden-Zolder (BEL),22 JUL 2006
13:22.15,Bernard KIMANI,30 SEP 1993,KEN,3f4,Nobeoka (JPN),11 MAY 2013
13:22.15,Narve Gilje NORDÅS,30 SEP 1998,NOR,7,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021
13:22.15,Marc SCOTT,21 DEC 1993,GBR,2f2,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022
13:22.16,Hailu MEKONNEN,04 APR 1980,ETH,5,Villeneuve d'Ascq (FRA),13 JUN 1999
13:22.16,Jonas CHERUIYOT,11 JAN 1984,KEN,9,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006
13:22.16,Oliver HOARE,29 JAN 1997,AUS,7,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021
13:22.17,Bob KENNEDY,18 AUG 1970,USA,7,Oslo (NOR),06 JUL 1991
13:22.17,Brahim BOUTAYEB,15 AUG 1967,MAR,3,"Letzigrund, Zürich (SUI)",07 AUG 1991
13:22.17,Assefa MEZGEBU,19 JUN 1978,ETH,15,"Stadio Olimpico, Roma (ITA)",07 JUL 1999
13:22.17,Zersenay TADESE,01 JAN 1982,ERI,7h2,"Olympic Stadium, Athina (GRE)",25 AUG 2004
13:22.17,Gebo BURKA,28 AUG 1987,ETH,4,Ostrava (CZE),09 JUN 2005
13:22.17,Jerry MOTSAU,12 MAR 1990,RSA,10f1,"Putbosstadion, Oordegem (BEL)",27 MAY 2023
13:22.18,Henry RONO,12 FEB 1952,KEN,5f2,Zürich (SUI),24 AUG 1977
13:22.18,Evan JAGER,08 MAR 1989,USA,3,"Eugene, OR (USA)",26 JUN 2009
13:22.18,Hagos GEBRHIWET,11 MAY 1994,ETH,13,"Letzigrund, Zürich (SUI)",28 AUG 2014
13:22.18,Soufiane BOUCHIKHI,22 MAR 1990,BEL,14f1,Heusden-Zolder (BEL),22 JUL 2017
13:22.19,Aleksandr FEDOTKIN,03 NOV 1955,URS,4,Stockholm (SWE),07 JUL 1980
13:22.19,Isiah Kiplangat KOECH,19 DEC 1993,KEN,3h2,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013
13:22.19,Donald CABRAL,12 DEC 1989,USA,10f1,"Palo Alto, CA (USA)",04 MAY 2014
13:22.2h,David BEDFORD,30 DEC 1949,GBR,1,Edinburgh (GBR),12 JUN 1971
13:22.20,Wilson WAIGWA,15 FEB 1949,KEN,1,Nice (FRA),17 AUG 1980
13:22.20,José REGALO,22 NOV 1963,POR,1,Berlin (GER),26 AUG 1988
13:22.20,Richard LIMO,18 NOV 1980,KEN,13,Zürich (SUI),06 AUG 2004
13:22.20,Micah NJERU,05 AUG 1988,KEN,1f7,Nobeoka (JPN),30 MAY 2009
13:22.22,Brahim JABBOUR,02 OCT 1970,MAR,8,St-Denis (FRA),03 JUN 1996
13:22.22,Amos KURGAT,07 MAR 1992,KEN,5f20,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 JUN 2022
13:22.23,Hillary CHENONGE,30 MAY 1985,KEN,4,Naimette-Xhovémont (BEL),02 SEP 2003
13:22.23,Dathan RITZENHEIN,30 DEC 1982,USA,1,"Eugene, OR (USA)",07 MAY 2005
13:22.24,John NGUGI,10 MAY 1962,KEN,2,London (GBR),08 JUL 1988
13:22.24,James KIBET,10 NOV 1988,KEN,2,Bellinzona (SUI),18 JUL 2017
13:22.25,Kanta SHIMIZU,03 MAY 1996,JPN,5f3,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021
13:22.26,Gert-Jan LIEFERS,26 SEP 1978,NED,1,Luzern (SUI),14 JUN 2005
13:22.27,Hicham BELLANI,15 SEP 1979,MAR,15,"Olympiastadion, Berlin (GER)",03 SEP 2006
13:22.27,Micah NJERU,05 AUG 1988,KEN,3f4,Nobeoka (JPN),31 MAY 2008
13:22.27,Thomas FARRELL,23 MAR 1991,GBR,11f1,"Palo Alto, CA (USA)",04 MAY 2014
13:22.27,Philemon Kiplagat RUTO,20 SEP 2001,KEN,1,Kitakyushu (JPN),03 NOV 2017
13:22.27,Bethwell BIRGEN,06 AUG 1988,KEN,3,Rovereto (ITA),23 AUG 2018
13:22.28,Martin Irungu MATHATHI,25 DEC 1985,KEN,2,Kumamoto (JPN),09 APR 2005
13:22.28,Kibet SOYEKWO,06 JUN 1992,UGA,6f1,Nijmegen (NED),25 MAY 2011
13:22.28,Josef TESSEMA,11 APR 1989,USA,11f1,"Palo Alto, CA (USA)",02 MAY 2019
13:22.29,Adam GOUCHER,18 FEB 1975,USA,14,"Letzigrund, Zürich (SUI)",17 AUG 2001
13:22.29,Ky ROBINSON,27 FEB 2002,AUS,1h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",26 MAY 2023
13:22.30,Vladimir SHESTEROV,16 JAN 1954,URS,3,Moskva (URS),11 JUN 1980
13:22.30,Gerhard HARTMANN,01 DEC 1955,AUT,2,Koblenz (GER),06 AUG 1986
13:22.30,Joao JUNQUIERA,24 APR 1965,POR,3,Maia (POR),16 JUL 1994
13:22.30,Freddy GONZÁLEZ,07 OCT 1977,VEN,8,San Sebastián (ESP),03 JUL 2004
13:22.30,Abraham CHEBII,23 DEC 1979,KEN,5h1,"Olympic Stadium, Athina (GRE)",25 AUG 2004
13:22.30,Collis BIRMINGHAM,27 DEC 1984,AUS,2,"Albert Park, Melbourne (AUS)",03 MAR 2012
13:22.31,Alberto SALAZAR,07 AUG 1958,USA,7,Stockholm (SWE),03 JUL 1979
13:22.31,Keith CULLEN,13 JUN 1972,GBR,9,Hechtel (BEL),01 AUG 1998
13:22.31,Said Mohamed EL WARDI,19 APR 1972,MAR,5,Nürnberg (GER),13 JUN 1999
13:22.31,Adel MECHAAL,05 DEC 1990,ESP,12,"Bislett Stadion, Oslo (NOR)",15 JUN 2023
13:22.32,Frank ZIMMERMANN,10 AUG 1955,FRG,1,Köln (GER),13 AUG 1978
13:22.32,Wodajo BULTI,11 MAR 1957,ETH,5,Rieti (ITA),04 SEP 1983
13:22.32,Khoudir AGGOUNE,05 JAN 1981,ALG,1,Sotteville-lès-Rouen (FRA),12 JUL 2001
13:22.32,Ryan HALL,14 OCT 1982,USA,1,"Sacramento, CA (USA)",11 JUN 2005
13:22.32,Andy VERNON,07 JAN 1986,GBR,6,"Hampden Park, Glasgow (GBR)",27 JUL 2014
13:22.32,Sam PARSONS,18 JUN 1994,GER,12f1,"Palo Alto, CA (USA)",02 MAY 2019
13:22.33,Anis SELMOUNI,15 MAR 1979,MAR,3,Tanger (MAR),12 JUL 2009
13:22.33,Mo FARAH,23 MAR 1983,GBR,13,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009
13:22.33,Isiah Kiplangat KOECH,19 DEC 1993,KEN,14,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015
13:22.34,Nick ROSE,30 DEC 1951,GBR,2,Dublin (IRL),27 AUG 1980
13:22.34,Doug PADILLA,04 OCT 1956,USA,1,Hengelo (NED),19 JUL 1987
13:22.34,Mustapha ESSAÏD,20 JAN 1970,FRA,11,Villeneuve d'Ascq (FRA),08 JUL 1994
13:22.35,Eamonn COGHLAN,21 NOV 1952,IRL,3,Cork (IRL),08 JUL 1986
13:22.35,Cornelius KEMBOI,29 FEB 2000,KEN,13,"Bislett Stadion, Oslo (NOR)",15 JUN 2023
13:22.36,Laban CHEGE KIPKEMBOI,10 SEP 1969,KEN,4,Helsinki (FIN),18 JUN 1997
13:22.36,Mark Kipkinyor BETT,22 DEC 1976,KEN,1,Lisboa (POR),20 JUN 1998
13:22.36,Zersenay TADESE,01 JAN 1982,ERI,6h1,"Olympiastadion, Helsinki (FIN)",11 AUG 2005
13:22.36,Kensuke TAKEZAWA,11 OCT 1986,JPN,4,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006
13:22.36,Alistair Ian CRAGG,13 JUN 1980,IRL,1f1,"Palo Alto, CA (USA)",02 MAY 2009
13:22.36,William Malel SITONIK,01 MAR 1994,KEN,1f37,Yokohama (JPN),14 NOV 2015
13:22.37,João CAMPOS,22 SEP 1958,POR,4,Koblenz (GER),13 AUG 1987
13:22.37,Aaron BRAUN,28 MAY 1987,USA,5,"Los Angeles, CA (USA)",17 MAY 2013
13:22.37,Marc SCOTT,21 DEC 1993,GBR,4f2,Heusden-Zolder (BEL),22 JUL 2017
13:22.38,Paul KUIRA,25 JAN 1991,KEN,2f39,Yokohama (JPN),26 SEP 2010
13:22.38,Jake ROBERTSON,14 NOV 1989,NZL,7f1,Nijmegen (NED),25 MAY 2011
13:22.38,Mark Kosgei KIPTOO,21 JUN 1976,KEN,1,Porto Novo (BEN),01 JUL 2012
13:22.38,Abe GASHAHUN,20 APR 1998,ETH,3,Huelva (ESP),08 JUN 2018
13:22.38,Ben TRUE,29 DEC 1985,USA,2,"Bishop Feehan HS, Boston, MA (USA)",29 MAY 2021
13:22.39,Jonathan SOLLY,28 JUN 1963,GBR,4,Helsinki (FIN),07 JUL 1986
13:22.39,Julius MAINA,14 OCT 1977,KEN,1,Mito (JPN),06 MAY 2002
13:22.39,Paul MORRISON,25 SEP 1980,CAN,17,Heusden-Zolder (BEL),28 JUL 2007
13:22.4h,Gianni DEL BUONO,01 OCT 1943,ITA,1,Roma (ITA),13 SEP 1972
13:22.4h,Steve PREFONTAINE,25 JAN 1951,USA,2,Helsinki (FIN),27 JUN 1973
13:22.4h,Jos HERMENS,08 JAN 1950,NED,2,Arnhem (NED),04 JUN 1975
13:22.4h,Nick ROSE,30 DEC 1951,GBR,2,Kiev (URS),23 MAY 1976
13:22.40,Fernando MAMEDE,01 NOV 1951,POR,2,Paris (FRA),24 JUN 1981
13:22.4h,Mauricio GONZÁLEZ,16 OCT 1960,MEX,1,"Walnut, CA (USA)",27 APR 1985
13:22.40,Antonio SERRANO,08 MAR 1965,ESP,6,Sevilla (ESP),30 MAY 1991
13:22.40,Robert DENMARK,23 NOV 1968,GBR,7,"Crystal Palace, London (GBR)",15 JUL 1994
13:22.40,Teodoro VEGA,14 JUL 1976,MEX,3,Victoria (CAN),11 JUN 2003
13:22.40,David Kirwa CHEPKWONY,29 DEC 1978,KEN,5,Ostrava (CZE),09 JUN 2005
13:22.40,Anthony KIBE,27 MAR 2003,KEN,4f1,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020
13:22.41,Robert DENMARK,23 NOV 1968,GBR,2h3,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992
13:22.41,Mark Kipkinyor BETT,22 DEC 1976,KEN,1,Lisboa (POR),20 JUN 1997
13:22.41,Joseph EBUYA,20 JUN 1987,KEN,7h1,"Olympiastadion, Berlin (GER)",20 AUG 2009
13:22.42,Saïd BÉRIOUI,03 JAN 1975,MAR,16,"Stadio Olimpico, Roma (ITA)",07 JUL 1999
13:22.42,Assefa MEZGEBU,19 JUN 1978,ETH,12,Paris (FRA),04 JUL 2003
13:22.42,Abiyote ABINET,10 MAY 1989,ETH,1f16,Saitama (JPN),24 OCT 2015
13:22.42,Abiyote ABINET,10 MAY 1989,ETH,1,Konosu (JPN),24 OCT 2015
13:22.42,Dominic LANGAT,15 MAY 1995,KEN,3f4,"Prefectural Stadium, Kumagaya (JPN)",20 SEP 2020
13:22.43,Sydney MAREE,09 SEP 1956,USA,1,Rieti (ITA),08 SEP 1987
13:22.43,Hosea Mwok MACHARINYANG,12 JUN 1986,KEN,9,Montreuil-sous-Bois (FRA),08 JUN 2010
13:22.43,Maxime CHAUMETON,12 JUL 2000,RSA,5,"Campo Scuola Moreno Martini, Lucca (ITA)",04 JUN 2023
13:22.44,Thomas WESSINGHAGE,22 FEB 1952,FRG,8,Helsinki (FIN),04 JUL 1985
13:22.44,Domingos CASTRO,22 NOV 1963,POR,1sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988
13:22.44,Mohamed CHOUMASSI,02 DEC 1969,MAR,8,Oslo (NOR),06 JUL 1991
13:22.44,Halez TAGUELMINT,29 MAR 1973,FRA,6,Villeneuve d'Ascq (FRA),13 JUN 1999
13:22.44,Boniface KIPROP,12 OCT 1985,UGA,7h1,"Olympiastadion, Helsinki (FIN)",11 AUG 2005
13:22.44,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,14,Stockholm (SWE),25 JUL 2006
13:22.44,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,6f4,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 DEC 2020
13:22.45,Gary STAINES,03 JUL 1963,GBR,2,"Poljud Stadion, Split (CRO)",01 SEP 1990
13:22.45,Khoudir AGGOUNE,05 JAN 1981,ALG,2,Algiers (ALG),21 JUN 2007
13:22.45,Yenew ALAMIREW,27 MAY 1990,ETH,12,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
13:22.45,Cyrus RUTTO,21 APR 1992,KEN,3h2,"Olympic Stadium, London (GBR)",09 AUG 2017
13:22.46,Arturo BARRIOS,12 DEC 1963,MEX,9,Zürich (SUI),04 AUG 1993
13:22.46,Fabián RONCERO,19 OCT 1970,ESP,4,San Sebastián (ESP),18 AUG 2001
13:22.46,Gert-Jan LIEFERS,26 SEP 1978,NED,17,Heusden-Zolder (BEL),22 JUL 2006
13:22.46,Per SVELA,19 MAR 1992,NOR,11f1,"Putbosstadion, Oordegem (BEL)",27 MAY 2023
13:22.47,Milion YEHWALAESHET,24 JAN 1989,ETH,7,Torino (ITA),12 JUN 2010
13:22.48,Simone ZANON,30 MAY 1975,ITA,4,Rovereto (ITA),01 SEP 1999
13:22.48,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,4,London (GBR),06 AUG 2005
13:22.48,Charles Waweru KAMATHI,18 MAY 1978,KEN,3,Oita (JPN),01 OCT 2006
13:22.48,Paul Kipngetich TANUI,22 DEC 1990,KEN,1,Fukuoka (JPN),04 NOV 2012
13:22.48,Richard RINGER,27 FEB 1989,GER,1,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018
13:22.49,Mathias NTAWULIKURA,14 JUL 1964,RWA,3,Rieti (ITA),05 SEP 1993
13:22.49,Titus WANBUA,14 AUG 1997,KEN,1f1,"Athletics Stadium, Shibetsu (JPN)",03 JUL 2021
13:22.50,Mark NENOW,16 NOV 1957,USA,6,Oslo (NOR),27 JUN 1985
13:22.50,Ismail SGHYR,16 MAR 1972,FRA,8,Paris-St-Denis (FRA),10 JUN 1994
13:22.50,Bado WORKU MERDESSA,22 JUL 1988,ETH,3,Algiers (ALG),21 JUN 2007
13:22.51,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,Yamaguchi (JPN),12 OCT 2014
13:22.52,Peter KAMAIS,07 NOV 1976,KEN,9,San Sebastián (ESP),03 JUL 2004
13:22.52,Patrick TIERNAN,11 SEP 1994,AUS,4h2,"Olympic Stadium, London (GBR)",09 AUG 2017
13:22.52,Rodgers KWEMOI,03 MAR 1998,KEN,6f4,Nobeoka (JPN),04 MAY 2019
13:22.52,Amanal PETROS,17 MAY 1995,GER,6f1,Heusden-Zolder (BEL),20 JUL 2019
13:22.53,Abraham CHEBII,23 DEC 1979,KEN,6,Ostrava (CZE),09 JUN 2005
13:22.53,Jamel CHATBI,30 APR 1984,ITA,3f1,Nijmegen (NED),18 MAY 2016
