Mark,Competitor,DOB,Nat,Pos,Venue,Date
27:56.22,Collis BIRMINGHAM,27 DEC 1984,AUS,2,Melbourne (AUS),12 DEC 2013
27:56.23,Cameron LEVINS,28 MAR 1989,CAN,3,"Hampden Park, Glasgow (GBR)",01 AUG 2014
27:56.23,William Malel SITONIK,01 MAR 1994,KEN,7f1,"Palo Alto, CA (USA)",01 MAY 2016
27:56.23,Jackson Kavesa MUEMA,03 SEP 2001,KEN,23f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:56.24,Jonathan Muia NDIKU,18 SEP 1991,KEN,8,Gold Coast (AUS),13 APR 2018
27:56.24,Mogeni Benuel MAGOMA,11 MAR 2001,KEN,2f3,"Municipal Sayagatani Stadium, Kitakyushu (JPN)",22 MAY 2021
27:56.25,Yuki MUTA,26 MAY 1993,JPN,12f7,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
27:56.26,Rashid SHARAFYETDINOV,10 JUL 1943,URS,3,"Olympiastadion, Helsinki (FIN)",10 AUG 1971
27:56.26,Anthony SIMMONS,06 OCT 1948,GBR,4,"Olympic Stadium, Montréal (CAN)",26 JUL 1976
27:56.26,Yevgeni IGNATOV,25 JUN 1959,BUL,10,Oslo (NOR),02 JUL 1988
27:56.26,Abel ANTÓN,24 OCT 1962,ESP,7h1,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996
27:56.26,Joshua CHEPTEGEI,12 SEP 1996,UGA,1f1,Leiden (NED),14 JUN 2014
27:56.27,Daniel KIPKEMBOI,05 JUL 1996,KEN,2f3,Kita-Kyushu (JPN),20 MAY 2017
27:56.27,Hiroto INOUE,06 JAN 1993,JPN,2f6,Machida (JPN),24 NOV 2018
27:56.28,Polat Kemboi ARIKAN,12 DEC 1990,TUR,1f1,Bilbao (ESP),03 JUN 2012
27:56.28,Patrick MWAKA,02 NOV 1992,KEN,1,Gifu (JPN),11 MAY 2013
27:56.29,Takuya FUKATSU,10 NOV 1987,JPN,8f2,Niigata (JPN),24 SEP 2010
27:56.30,Stefano MEI,03 FEB 1963,ITA,10,Oslo (NOR),14 JUL 1990
27:56.30,José RAMOS,28 JUL 1968,POR,10h2,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
27:56.30,Blaise FERRO,,USA,2,"Veterans Memorial Stadium, Clovis, CA (USA)",30 APR 2021
27:56.32,Yuma HATTORI,13 NOV 1993,JPN,4f1,"Athletic Track, Abashiri (JPN)",15 JUL 2020
27:56.32,Willy KIPSEREM,08 OCT 1999,KEN,10f6,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:56.33,Satoshi IRIFUNE,14 DEC 1975,JPN,9f1,"Palo Alto, CA (USA)",04 MAY 2008
27:56.34,Sean DOLLMAN,08 DEC 1968,IRL,13,Oslo (NOR),04 JUL 1992
27:56.35,Wodajo BULTI,11 MAR 1957,ETH,1,Leningrad (URS),11 JUN 1988
27:56.37,Alberto COVA,01 DEC 1958,ITA,2,Firenze (ITA),25 MAY 1982
27:56.37,Karl KESKA,07 MAY 1972,GBR,1,Watford (GBR),05 JUL 2003
27:56.38,Goitom KIFLE,03 DEC 1993,ERI,17,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013
27:56.39,Patrick MWAKA,02 NOV 1992,KEN,7f2,Fukuroi (JPN),16 OCT 2010
27:56.4h,Ed EYESTONE,15 JUN 1961,USA,4,"Walnut, CA (USA)",26 APR 1986
27:56.41,Simon KARIUKI,01 APR 1996,KEN,3f10,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",21 SEP 2019
27:56.42,Anthony SIMMONS,06 OCT 1948,GBR,2,London (GBR),12 JUN 1976
27:56.43,Davis KIPLANGAT,10 JUL 1998,KEN,1f1,Burjassot (ESP),13 APR 2019
27:56.44,Suguru OSAKO,23 MAY 1991,JPN,1f1,"Griswold Stadium, Portland, OR (USA)",28 MAY 2021
27:56.45,Thomas OSANO,04 JUN 1970,KEN,1,Cairo (EGY),22 SEP 1991
27:56.45,Hiroki ABE,19 NOV 1997,JPN,3f6,Machida (JPN),24 NOV 2018
27:56.46,Yusuke TAKABAYASHI,19 JUL 1987,JPN,8f2,Fukuroi (JPN),16 OCT 2010
27:56.46,Joseph Mana NDIRANGU,09 SEP 1994,KEN,2f2,"Yanmar Stadium Nagai, Osaka (JPN)",21 SEP 2019
27:56.47,Alberto SALAZAR,07 AUG 1958,USA,3,"Eugene, OR (USA)",07 APR 1984
27:56.47,Dominic NYAIRO,22 AUG 1997,KEN,3f1,Kobe (JPN),23 APR 2016
27:56.48,Hassan CHANI,05 MAY 1988,BRN,5,Herzogenaurach (GER),13 MAY 2016
27:56.49,Tomoki OTA,17 OCT 1997,JPN,2,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021
27:56.5h,Enn SELLIK,10 DEC 1954,URS,2,Moskva (URS),12 JUN 1980
27:56.5h,Nick ROSE,30 DEC 1951,GBR,3,"Walnut, CA (USA)",23 APR 1983
27:56.53,Polat Kemboi ARIKAN,12 DEC 1990,TUR,5,Maia (POR),02 JUN 2018
27:56.54,Benard KIBET,25 NOV 1999,KEN,,Osaka (JPN),19 MAY 2019
27:56.55,Titus Kwemoi MASAI,09 OCT 1989,KEN,6,Villeneuve d'Ascq (FRA),30 JUN 2009
27:56.56,Mats ERIXON,19 MAR 1958,SWE,3,Firenze (ITA),25 MAY 1982
27:56.56,Moses MOSOP,07 JUL 1985,KEN,5,Abuja (NGR),12 OCT 2003
27:56.57,Terukazu OMORI,03 SEP 1979,JPN,4,"Palo Alto, CA (USA)",01 MAY 2005
27:56.58,José RÍOS,15 MAR 1974,ESP,6,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001
27:56.59,Bobby CURTIS,28 NOV 1984,USA,12f1,"Palo Alto, CA (USA)",02 MAY 2015
27:56.6h,John Cheruiyot KORIR,13 DEC 1981,KEN,1,Nairobi (KEN),26 JUN 2004
27:56.60,Ayad LAMDASSEM,11 OCT 1981,ESP,1,Avilés (ESP),28 JUL 2007
27:56.60,Keita SHITARA,18 DEC 1991,JPN,10f1,Tokyo (JPN),29 NOV 2014
27:56.62,Dominic KIRUI,12 APR 1967,KEN,3h2,"Olympic Stadium, Athina (GRE)",03 AUG 1997
27:56.62,Abdi ABDIRAHMAN,01 JAN 1977,USA,7,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007
27:56.62,Luke PUSKEDRA,08 FEB 1990,USA,8,"Hayward Field, Eugene, OR (USA)",22 JUN 2012
27:56.62,Mogeni Benuel MAGOMA,11 MAR 2001,KEN,5f2,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 JUN 2021
27:56.63,José Manuel ALBENTOSA,21 JAN 1964,ESP,6,Helsinki (FIN),29 JUN 1989
27:56.63,Cyrus Gichobi NJUI,11 FEB 1986,KEN,8,Kobe (JPN),22 APR 2007
27:56.64,Sisay BEZABEH,01 SEP 1977,ETH,5,"Palo Alto, CA (USA)",05 MAY 2000
27:56.65,Simone ZANON,30 MAY 1975,ITA,10,Barakaldo (ESP),10 APR 1999
27:56.66,Anatoliy RYBAKOV,27 FEB 1985,RUS,2,"Olympic Stadium, Cheboksary (RUS)",26 JUN 2021
27:56.67,Micah NJERU,05 AUG 1988,KEN,2f1,Abashiri (JPN),07 JUL 2012
27:56.67,Robert KAJUGA,01 JAN 1985,RWA,14,"Olympic Stadium, London (GBR)",04 AUG 2012
27:56.68,Werner SCHILDHAUER,05 JUN 1959,GDR,8,Helsinki (FIN),02 JUL 1987
27:56.69,Charles Karanja KAMAU,05 AUG 1997,KEN,5f3,"Hoshigadai Stadium, Tajimi (JPN)",08 OCT 2022
27:56.7h,Aleksandras ANTIPOVAS,09 MAR 1955,URS,3,Moskva (URS),12 JUN 1980
27:56.7h,Stephen MOKOKA,31 JAN 1985,RSA,1,Stellenbosch (RSA),25 APR 2015
27:56.70,Zakariya MAHAMED,29 NOV 2000,GBR,13,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023
27:56.71,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,4,"Nyayo National Stadium, Nairobi (KEN)",28 JUL 2010
27:56.72,Alberto SALAZAR,07 AUG 1958,USA,5,Stockholm (SWE),08 JUL 1981
27:56.74,José GÓMEZ,19 MAR 1956,MEX,1,"Eugene, OR (USA)",04 JUN 1983
27:56.74,Francesco BENNICI,03 OCT 1971,ITA,1,Palermo (ITA),12 MAY 1992
27:56.74,Dieudonné DISI,24 APR 1980,RWA,19,"National Stadium, Beijing (CHN)",17 AUG 2008
27:56.75,Karel LISMONT,08 MAR 1949,BEL,3,München (GER),29 MAY 1976
27:56.75,Ravil KASHAPOV,15 NOV 1956,URS,2,Leningrad (URS),11 JUN 1988
27:56.75,Dieter BAUMANN,09 FEB 1965,GER,2,"Népstadion, Budapest (HUN)",18 AUG 1998
27:56.77,Kenji TAKAO,23 MAR 1975,JPN,2,Nobeoka (JPN),22 MAY 1999
27:56.77,Tsuyoshi UGACHI,27 APR 1987,JPN,5f1,Fukagawa (JPN),27 JUN 2012
27:56.78,Julius MAINA,14 OCT 1977,KEN,5,Kobe (JPN),24 APR 2004
27:56.78,Nguse AMLOSOM,10 NOV 1986,ERI,15,"Olympic Stadium, London (GBR)",04 AUG 2012
27:56.78,Andrew BUMBALOUGH,14 MAR 1987,USA,13f1,"Palo Alto, CA (USA)",28 APR 2013
27:56.78,Yusuke NISHIYAMA,07 NOV 1994,JPN,6f3,Tajimi (JPN),09 OCT 2020
27:56.79,Stefano MEI,03 FEB 1963,ITA,1,"Neckarstadion, Stuttgart (GER)",26 AUG 1986
27:56.79,Martin MUKURE,14 DEC 1989,KEN,1f1,Fukagawa (JPN),11 JUN 2008
27:56.8h,Gerard TEBROKE,09 NOV 1949,NED,1,Bruxelles (BEL),18 SEP 1976
27:56.8h,Mark NENOW,16 NOV 1957,USA,4,"Walnut, CA (USA)",23 APR 1983
27:56.8h,Paul MCCLOY,06 NOV 1963,CAN,5,"Walnut, CA (USA)",26 APR 1986
27:56.80,Jonathan WYATT,20 DEC 1972,NZL,3,Inglewood (NZL),15 FEB 2003
27:56.81,Nicholas Mboroto KOSIMBEI,01 OCT 1996,KEN,3f1,Fukagawa (JPN),11 JUL 2018
27:56.81,Berehanu TSEGU,30 SEP 1999,ETH,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 AUG 2019
27:56.81,Patrick MATHENGE,02 NOV 1997,KEN,15f8,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020
27:56.82,Simon MAINA MUNYI,18 MAR 1978,KEN,1,Hachioji (JPN),28 NOV 2001
27:56.86,William KOECH,02 DEC 1961,KEN,2,Cairo (EGY),22 SEP 1991
27:56.86,Atsushi SATO,08 MAY 1978,JPN,4,Niigata (JPN),25 SEP 2004
27:56.87,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,Nobeoka (JPN),12 MAY 2012
27:56.90,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,14,Bruxelles (BEL),25 AUG 2000
27:56.90,Clint WELLS,02 MAY 1975,USA,7,"Palo Alto, CA (USA)",03 MAY 2002
27:56.9h,Gladwin Sibabalwe MZAZI,28 AUG 1988,RSA,2,Stellenbosch (RSA),25 APR 2015
27:56.92,Reid COOLSAET,29 JUL 1979,CAN,15,"Palo Alto, CA (USA)",29 APR 2007
27:56.94,Kamiel MAASE,20 OCT 1971,NED,1,Watford (GBR),22 JUL 2000
27:56.94,Suguru OSAKO,23 MAY 1991,JPN,2,Nobeoka (JPN),12 MAY 2012
27:56.95,Vincent Kipsegechi YATOR,11 JUL 1989,KEN,18,"Hayward Field, Eugene, OR (USA)",29 MAY 2015
27:56.96,Paul WILLIAMS,07 AUG 1956,CAN,1,Abbotsford (CAN),11 JUN 1988
27:56.97,Patrick MWAKA,02 NOV 1992,KEN,4f1,Kobe (JPN),23 APR 2016
27:56.97,Patrick MATHENGE,02 NOV 1997,KEN,8f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 OCT 2022
27:56.97,Josefu rajini REMETEIIKI,,KEN,4f3,"Honjo Athletic Stadium, Kitakyushu (JPN)",20 MAY 2023
27:56.98,Mogos SHUMAY,01 JAN 1997,ERI,8f1,"Palo Alto, CA (USA)",01 MAY 2016
27:56.98,Harry SUMMERS,19 MAY 1990,AUS,3,"Palo Alto, CA (USA)",02 MAY 2019
27:56.99,Antonio SERRANO,08 MAR 1965,ESP,1,Helsinki (FIN),29 JUN 1994
27:56.99,Ahmed MUHUMED,1998,USA,17,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023
27:57.0h,Richard JUMA,19 JUL 1945,KEN,3,Christchurch (NZL),25 JAN 1974
27:57.01,Risto ULMALA,07 MAY 1963,FIN,2,Helsinki (FIN),29 JUN 1994
27:57.01,Yibeltal ADEMASU,05 MAR 1980,ETH,5,"FBK Stadium, Hengelo (NED)",04 JUN 2001
27:57.02,Sakee OSAKI,18 AUG 1964,JPN,5,Tokyo (JPN),10 JUN 1995
27:57.03,Dominic LANGAT,15 MAY 1995,KEN,19f6,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
27:57.04,Antonio SERRANO,08 MAR 1965,ESP,10,Bruxelles (BEL),03 SEP 1993
27:57.05,Hammou BOUTAYEB,1956,MAR,8,Bruxelles (BEL),19 AUG 1994
27:57.06,Stefano MEI,03 FEB 1963,ITA,11,Oslo (NOR),02 JUL 1988
27:57.07,Yuki SATO,26 NOV 1986,JPN,16f1,"Palo Alto, CA (USA)",29 APR 2012
27:57.07,Lewis KORIR,11 JUN 1986,KEN,1,Keuruu (FIN),05 AUG 2012
27:57.07,Charles MUNERIA,10 FEB 1996,KEN,2,Eldoret (KEN),01 JUL 2016
27:57.07,Shadrack RONO,14 MAR 2003,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",23 JUN 2023
27:57.08,Aloys NIZIGAMA,18 JUN 1966,BDI,1,Mito (JPN),07 MAY 1995
27:57.09,Mohamed KEDIR,18 SEP 1954,ETH,1,Bratislava (TCH),26 MAY 1984
27:57.09,Ismail SGHYR,16 MAR 1972,FRA,8,"Olympic Stadium, Athina (GRE)",20 AUG 2004
27:57.10,David CHELULE,07 JUL 1977,KEN,2,Nairobi (KEN),22 JUL 2000
27:57.10,Muthoni MUIRU,27 MAR 1998,KEN,1f1,Abashiri (JPN),22 JUL 2019
27:57.11,Abderrahim ZITOUNA,20 DEC 1970,MAR,4h2,"Olympic Stadium, Athina (GRE)",03 AUG 1997
27:57.11,Luke KIPKOSGEI,27 NOV 1975,KEN,1,Melbourne (AUS),04 DEC 2000
27:57.11,Martin TOROITICH,10 AUG 1983,UGA,5,Pergine Valsugana (ITA),12 JUL 2008
27:57.13,Yuki SATO,26 NOV 1986,JPN,13f1,"Palo Alto, CA (USA)",02 MAY 2015
27:57.14,David Richard NERURKAR,06 JAN 1964,GBR,5,"National Stadium, Tokyo (JPN)",26 AUG 1991
27:57.14,Robert Kipchirchir MWEI,04 NOV 1998,KEN,11f7,Machida (JPN),24 NOV 2018
27:57.14,Kazuki TAMURA,16 JUL 1995,JPN,2f1,Abashiri (JPN),22 JUL 2019
27:57.15,Yuki MUTA,26 MAY 1993,JPN,1,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",10 APR 2021
27:57.15,Yuki SUZUKI,01 NOV 1995,JPN,13f7,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
27:57.16,Salim KIPSANG,22 DEC 1979,KEN,5,Bruxelles (BEL),03 SEP 1999
27:57.19,Solomon WACHIRA,05 NOV 1976,KEN,3,Sendai (JPN),07 OCT 2000
27:57.19,Joel MWAURA,20 JAN 1999,KEN,12f7,Machida (JPN),24 NOV 2018
27:57.19,Josphat Ledama KISAISA,25 JUN 1998,KEN,3f3,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",20 SEP 2021
27:57.2h,Craig VIRGIN,02 AUG 1955,USA,1,Helsinki (FIN),29 JUN 1978
27:57.21,Demisse GIRMA,20 JUN 1986,ETH,8,Kobe (JPN),24 APR 2005
27:57.23,Habte JIFAR,29 JAN 1976,ETH,6,"FBK Stadium, Hengelo (NED)",04 JUN 2001
27:57.23,Andrew LEMONCELLO,12 OCT 1982,GBR,7,"Berkeley, CA (USA)",24 APR 2009
27:57.23,Charles Karanja KAMAU,05 AUG 1997,KEN,11f3,"Nagaragawa Stadium, Gifu (JPN)",24 SEP 2022
27:57.25,Alejandro GOMEZ,11 APR 1967,ESP,1,Leiria (POR),07 APR 1996
27:57.27,Katsuhiko HANADA,12 JUN 1971,JPN,2,Kobe (JPN),21 APR 1996
27:57.27,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"La Cartuja, Sevilla (ESP)",24 AUG 1999
27:57.29,Simon DEBOGNIES,16 JUL 1996,BEL,1f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",16 APR 2022
27:57.3h,Jos HERMENS,08 JAN 1950,NED,2,Helsinki (FIN),29 JUN 1978
27:57.3h,Pat PORTER,31 MAY 1959,USA,6,"Walnut, CA (USA)",26 APR 1986
27:57.3h,Thomas AYEKO,10 FEB 1992,UGA,1,Kampala (UGA),06 JUL 2016
27:57.31,John Yuda MSURI,09 JUN 1979,TAN,18,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:57.31,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,1,Nairobi (KEN),28 AUG 2010
27:57.32,Katsuhiko HANADA,12 JUN 1971,JPN,3,Kobe (JPN),25 APR 1999
27:57.32,Jacob THOMSON,29 NOV 1994,USA,2f1,"Griswold Stadium, Portland, OR (USA)",28 MAY 2021
27:57.32,Minato OISHI,19 MAY 1988,JPN,6f3,"Hoshigadai Stadium, Tajimi (JPN)",08 OCT 2022
27:57.33,Solomon WACHIRA,05 NOV 1976,KEN,2,Hachioji (JPN),28 NOV 2001
27:57.34,Andrew LLOYD,14 FEB 1959,AUS,1,Melbourne (AUS),12 DEC 1987
27:57.34,Cuthbert NYASANGO,17 SEP 1982,ZIM,2,Avilés (ESP),28 JUL 2007
27:57.35,James Mwangi MURIGI,15 JUL 1986,KEN,3,Oita (JPN),01 OCT 2006
27:57.36,William Malel SITONIK,01 MAR 1994,KEN,1,Kumagaya (JPN),16 MAY 2015
27:57.36,Charles NDUNGU,20 FEB 1996,KEN,5f1,Kobe (JPN),23 APR 2016
27:57.36,Keijiro MOGI,21 OCT 1995,JPN,11f2,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
27:57.38,Alberto COVA,01 DEC 1958,ITA,2,Bruxelles (BEL),24 AUG 1984
27:57.39,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,1,New Delhi (IND),11 OCT 2010
27:57.39,Yeneblo BIYAZEN,29 JAN 2000,ETH,4,Kobe (JPN),22 APR 2018
27:57.41,Suguru OSAKO,23 MAY 1991,JPN,3f1,Abashiri (JPN),22 JUL 2019
27:57.42,Jonathan SOLLY,28 JUN 1963,GBR,1,Edinburgh (GBR),26 JUL 1986
27:57.42,Róbert ŠTEFKO,28 MAY 1968,SVK,1,Praha (CZE),21 MAY 1994
27:57.42,Felix LIMO,22 AUG 1980,KEN,7,"FBK Stadium, Hengelo (NED)",04 JUN 2001
27:57.42,Ryan VAIL,19 MAR 1986,USA,17f1,"Palo Alto, CA (USA)",01 MAY 2011
27:57.43,Antonio PRIETO,11 JAN 1958,ESP,12,Oslo (NOR),02 JUL 1988
27:57.44,Solomon Kiplimo BOIT,01 OCT 1999,KEN,4,"Ratinan Stadion, Tampere (FIN)",10 JUL 2018
27:57.45,Steve MONEGHETTI,26 SEP 1962,AUS,1,Melbourne (AUS),10 DEC 1991
27:57.47,Enoch SKOSANA,20 FEB 1974,RSA,2,Port Elizabeth (RSA),22 FEB 1999
27:57.47,Charles HICKS,25 JUL 2001,GBR,1f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023
27:57.49,Mark NENOW,16 NOV 1957,USA,1,"Eugene, OR (USA)",21 JUL 1984
27:57.5h,Matthews TEMANE,14 DEC 1960,RSA,1,Stellenbosch (RSA),05 OCT 1989
27:57.5h,John HENWOOD,30 AUG 1972,NZL,1,Inglewood (NZL),10 MAR 2001
27:57.50,Stephen MOKOKA,31 JAN 1985,RSA,1,Stellenbosch (RSA),16 APR 2016
27:57.5h,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,3,Nairobi (KEN),10 JUN 2017
27:57.51,Abayneh AYELE,04 NOV 1987,ETH,1f2,Fukagawa (JPN),29 JUN 2013
27:57.51,John DRESSEL,02 MAY 1997,USA,18,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022
27:57.52,Juan Carlos ROMERO BERNAL,15 DEC 1977,MEX,10f1,"Palo Alto, CA (USA)",01 MAY 2010
27:57.52,Bouabdellah TAHRI,20 DEC 1978,FRA,12,"Hayward Field, Eugene, OR (USA)",30 MAY 2014
27:57.52,Martin HEHIR,19 DEC 1992,USA,9f1,"Irvine, CA (USA)",14 MAY 2021
27:57.52,Takumi KARAZAWA,11 OCT 2001,JPN,5,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023
27:57.53,Cornelius LAMBREGTS,04 AUG 1958,NED,3,Aachen (GER),30 MAY 1986
27:57.53,Takashi MAKABE,03 FEB 1982,JPN,11f1,"Palo Alto, CA (USA)",01 MAY 2010
27:57.54,Darren WILSON,09 AUG 1968,AUS,5h2,"Olympic Stadium, Athina (GRE)",03 AUG 1997
27:57.54,Nguse AMLOSOM,10 NOV 1986,ERI,19,"Hayward Field, Eugene, OR (USA)",27 MAY 2016
27:57.56,Paul Malakwen KOSGEI,22 APR 1978,KEN,7,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001
27:57.57,Daniel Lemashon SALEL,11 DEC 1990,KEN,2,New Delhi (IND),11 OCT 2010
27:57.57,John MAINA,14 JUL 1993,KEN,6f1,Kobe (JPN),23 APR 2016
27:57.58,William Kiptum MUIGEI,30 MAR 1971,KEN,9,Bruxelles (BEL),19 AUG 1994
27:57.59,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,2,"Palo Alto, CA (USA)",19 JUN 2003
27:57.60,Josphat Kipkoech BETT,12 JUN 1990,KEN,11,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011
27:57.60,Ben CONNOR,17 OCT 1992,GBR,3f1,London (GBR),06 JUL 2019
27:57.61,José Manuel MARTÍNEZ,22 OCT 1971,ESP,9,"Olympic Stadium, Athina (GRE)",20 AUG 2004
27:57.61,José Manuel MARTÍNEZ,22 OCT 1971,ESP,1,Ribeira Brava (POR),06 JUN 2009
27:57.63,Daniel GITAU,01 OCT 1987,KEN,7,Kobe (JPN),24 APR 2011
27:57.63,Tetsuya YOROIZAKA,20 MAR 1990,JPN,1,Nobeoka (JPN),06 MAY 2017
27:57.63,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,2,"Sportcity Regional Arena, Manchester (GBR)",25 JUN 2021
27:57.63,Victor KIPROP,,KEN,2f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023
27:57.66,José RAMOS,28 JUL 1968,POR,11,Barakaldo (ESP),10 APR 1999
27:57.67,Mohamed EZZHER,26 APR 1960,FRA,11,Bruxelles (BEL),25 AUG 1995
27:57.67,Yu MITSUYA,18 DEC 1984,JPN,19,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:57.67,Dan KIPLANGAT,04 JUN 1996,KEN,24f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:57.68,Simeon KIGEN,07 JUN 1961,KEN,2,"Eugene, OR (USA)",21 JUL 1984
27:57.68,Axel KRIPPSCHOCK,05 FEB 1962,GDR,13,Oslo (NOR),02 JUL 1988
27:57.68,Josphat Machuka KIPRONO,12 DEC 1973,KEN,3,Bruxelles (BEL),28 AUG 1992
27:57.68,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,6f2,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 JUN 2021
27:57.69,Juan Luis BARRIOS,24 JUN 1983,MEX,14,"Hayward Field, Eugene, OR (USA)",31 MAY 2013
27:57.7h,Tekele FETINSA,13 DEC 1945,ETH,4,Moskva (URS),12 JUN 1980
27:57.7h,Carlos LOPES,18 FEB 1947,POR,1,Dublin (IRL),04 JUL 1982
27:57.70,Agato Yashin HASSAN,19 JAN 1986,ETH,4f1,Abashiri (JPN),06 JUL 2014
27:57.72,Mande BUSHENDICH,07 APR 1997,UGA,8,Nijmegen (NED),15 JUN 2019
27:57.72,Hiroki MATSUEDA,20 MAY 1993,JPN,6f2,"National Stadium, Tokyo (JPN)",07 MAY 2022
27:57.74,Yoji YAMAGUCHI,12 JUN 1975,JPN,8,"Palo Alto, CA (USA)",03 MAY 2002
27:57.76,Shadrack HOFF,19 MAY 1973,RSA,3,Port Elizabeth (RSA),22 FEB 1999
27:57.77,Ian HAMER,18 APR 1965,GBR,3,Bruxelles (BEL),13 SEP 1991
27:57.77,Patrick Mutuku IVUTI,30 JUL 1978,KEN,3,Nairobi (KEN),22 JUL 2000
27:57.78,Kamiel MAASE,20 OCT 1971,NED,6h2,"Olympic Stadium, Athina (GRE)",03 AUG 1997
27:57.78,Nganga Joseph WAWERU,02 JAN 2001,KEN,6,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 JUN 2023
27:57.79,Aron KIFLE,20 FEB 1998,ERI,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 AUG 2019
27:57.8h,Xolile YAWA,29 SEP 1963,RSA,2,Stellenbosch (RSA),05 OCT 1989
27:57.80,Hendrick RAMAALA,02 FEB 1972,RSA,2,Port Elizabeth (RSA),08 MAR 1996
27:57.81,Laban KAGIKA,17 JUL 1978,KEN,4,Sendai (JPN),07 OCT 2000
27:57.82,Cleophas Kandie MEYAN,14 AUG 2000,KEN,12f3,"Nagaragawa Stadium, Gifu (JPN)",24 SEP 2022
27:57.83,Rodolfo GÓMEZ,30 OCT 1950,MEX,7,Oslo (NOR),09 JUL 1983
27:57.84,Tendai CHIMUSASA,28 JAN 1971,ZIM,3,Hengelo (NED),20 JUN 1993
27:57.84,Kengo SUZUKI,11 JUN 1995,JPN,3,"Aoba Park Athletic Field, Chitose (JPN)",18 JUL 2020
27:57.85,Alberto JUZDADO,20 AUG 1966,ESP,4,Barakaldo (ESP),01 JUL 1998
27:57.85,Hiroyuki ONO,03 OCT 1986,JPN,2f1,Abashiri (JPN),16 JUL 2015
27:57.86,Stefano BALDINI,25 MAY 1971,ITA,3,Helsinki (FIN),29 JUN 1994
27:57.86,Laban CHEGE KIPKEMBOI,10 SEP 1969,KEN,9,Bruxelles (BEL),22 AUG 1997
27:57.87,Mohamed EZZHER,26 APR 1960,FRA,10,Bruxelles (BEL),19 AUG 1994
27:57.88,Aaron BRAUN,28 MAY 1987,USA,18f1,"Palo Alto, CA (USA)",01 MAY 2011
27:57.89,Girma BERHANU,19 JUL 1960,ETH,2,Bratislava (TCH),26 MAY 1984
27:57.9h,Samson KIMOBWA,15 SEP 1955,KEN,1,Lausanne (SUI),03 AUG 1977
27:57.9h,Toshiaki KAMATA,03 NOV 1951,JPN,3,Helsinki (FIN),29 JUN 1978
27:57.9h,Aloys NIZIGAMA,18 JUN 1966,BDI,1,"Yoyogi Park Athletic Track, Tokyo (JPN)",26 MAY 1995
27:57.90,Chihiro MIYAWAKI,28 AUG 1991,JPN,6f1,Hachioji (JPN),01 DEC 2013
27:57.90,Frank LARA,25 SEP 1995,USA,5,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022
