Mark,Competitor,DOB,Nat,Pos,Venue,Date
45.17,Derek REDMOND,03 SEP 1965,GBR,2,London (GBR),02 AUG 1987
45.17,Innocent EGBUNIKE,30 NOV 1961,NGR,1,London (GBR),13 SEP 1987
45.17,Andrew VALMON,01 JAN 1965,USA,1,Udine (ITA),04 JUL 1991
45.17,Steve LEWIS,16 MAY 1969,USA,3,"New York, NY (USA)",20 JUL 1991
45.17,Raymond PIERRE,19 SEP 1967,USA,4,"Letzigrund, Zürich (SUI)",07 AUG 1991
45.17,Alvin DANIEL,30 JUN 1968,TTO,1,Kingston (JAM),02 MAY 1992
45.17,Travis HANNAH,31 JAN 1970,USA,3sf2,"Austin, TX (USA)",05 JUN 1992
45.17,Darnell HALL,26 SEP 1971,USA,2f2,London (GBR),10 JUL 1992
45.17,Andrew VALMON,01 JAN 1965,USA,3,"New York, NY (USA)",22 MAY 1993
45.17,Antonio PETTIGREW,03 NOV 1967,USA,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993
45.17,Roger BLACK,31 MAR 1966,GBR,4,Zürich (SUI),17 AUG 1994
45.17,Jude MONYE,16 NOV 1973,NGR,3,Harare (ZIM),15 SEP 1995
45.17,Kevin LITTLE,03 APR 1968,USA,2,"Des Moines, IA (USA)",27 APR 1996
45.17,Sanderlei Claro PARRELA,07 OCT 1974,BRA,1,Sao José do Rio Preto (BRA),22 JUN 1996
45.17,Samson KITUR,25 FEB 1966,KEN,5sf1,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996
45.17,Danny MCCRAY,11 MAR 1974,USA,sf,"Indianapolis, IN (USA)",13 JUN 1997
45.17,Jimmie HACKLEY,11 SEP 1975,USA,1,"Gainesville, FL (USA)",24 MAY 1998
45.17,Mark RICHARDSON,26 JUL 1972,GBR,1,Cottbus (GER),27 MAY 1998
45.17,Alvin HARRISON,20 JAN 1974,USA,sf,"Eugene, OR (USA)",25 JUN 1999
45.17,Robert MAĆKOWIAK,13 MAY 1970,POL,1,Sopot (POL),08 AUG 1999
45.17,Marcus LA GRANGE,12 DEC 1977,RSA,2,Roodeport (RSA),13 MAR 2000
45.17,Michael BLACKWOOD,29 AUG 1976,JAM,h,"Durham, NC (USA)",01 JUN 2000
45.17,Calvin HARRISON,20 JAN 1974,USA,2,Brisbane (AUS),03 SEP 2000
45.17,Sanderlei Claro PARRELA,07 OCT 1974,BRA,4sf1,"Olympic Stadium, Sydney (AUS)",24 SEP 2000
45.17,Sanderlei Claro PARRELA,07 OCT 1974,BRA,2,Rio de Janeiro (BRA),06 MAY 2001
45.17,Michael MCDONALD,17 MAR 1975,JAM,2,Doha (QAT),15 MAY 2002
45.17,Pete Ashbourne COLEY,21 FEB 1981,JAM,3,Kingston (JAM),22 JUN 2002
45.17,Adam STEELE,10 AUG 1980,USA,4sf2,"Sacramento, CA (USA)",13 JUN 2003
45.17,Brandon SIMPSON,06 SEP 1981,BRN,3f1,Madrid (ESP),19 JUL 2003
45.17,Eric MILAZAR,01 JUN 1975,MRI,5,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003
45.17,Miles SMITH,24 SEP 1984,USA,4sf1,"Sacramento, CA (USA)",10 JUN 2005
45.17,Kelly WILLIE,07 SEP 1982,USA,6,"Sacramento, CA (USA)",11 JUN 2005
45.17,Tim BENJAMIN,02 MAY 1982,GBR,1,Ulm (GER),12 JUN 2005
45.17,Ricardo CHAMBERS,07 OCT 1984,JAM,1,"Gainesville, FL (USA)",26 MAY 2007
45.17,LaShawn MERRITT,27 JUN 1986,USA,2,"Eugene, OR (USA)",10 JUN 2007
45.17,Leslie DJHONE,18 MAR 1981,FRA,2h3,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007
45.17,Sean WROE,18 MAR 1985,AUS,2h4,"National Stadium, Beijing (CHN)",18 AUG 2008
45.17,Michael MATHIEU,24 JUN 1984,BAH,3h6,"National Stadium, Beijing (CHN)",18 AUG 2008
45.17,Ben OFFEREINS,12 MAR 1986,AUS,1,Perth (AUS),17 APR 2010
45.17,Kirani JAMES,01 SEP 1992,GRN,1f3,"Greensboro, NC (USA)",28 MAY 2010
45.17,Jonathan BORLÉE,22 FEB 1988,BEL,1f2,Oordegem (BEL),03 JUL 2010
45.17,Christopher BROWN,15 OCT 1978,BAH,2,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011
45.17,Rondell BARTHOLOMEW,07 APR 1990,GRN,3f1,"Icahn Stadium, New York, NY (USA)",11 JUN 2011
45.17,Rondell BARTHOLOMEW,07 APR 1990,GRN,3sf3,"DS, Daegu (KOR)",29 AUG 2011
45.17,David VERBURG,14 MAY 1991,USA,1h1,"Des Moines, IA (USA)",06 JUN 2012
45.17,Pavel MASLÁK,21 FEB 1991,CZE,1,Torino (ITA),08 JUN 2012
45.17,Martyn ROONEY,03 APR 1987,GBR,2f1,"Moratalaz, Madrid (ESP)",07 JUL 2012
45.17,Deon LENDORE,28 OCT 1992,TTO,2h3,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013
45.17,Christian TAYLOR,18 JUN 1990,USA,5,"Des Moines, IA (USA)",25 APR 2014
45.17,Vernon NORWOOD,10 APR 1992,USA,2,"Lexington, KY (USA)",18 MAY 2014
45.17,Vernon NORWOOD,10 APR 1992,USA,2qf1,"Jacksonville, FL (USA)",30 MAY 2014
45.17,Martyn ROONEY,03 APR 1987,GBR,5,"Hampden Park, Glasgow (GBR)",12 JUL 2014
45.17,LaToy WILLIAMS,28 MAY 1988,BAH,1f1,"Moratalaz, Madrid (ESP)",19 JUL 2014
45.17,Abbas Abubakar ABBAS,17 MAY 1996,BRN,1sf1,Incheon (KOR),27 SEP 2014
45.17,Bryshon NELLUM,01 MAY 1989,USA,1f1,"Norwalk, CA (USA)",06 JUN 2015
45.17,Onkabetse NKOBOLO,22 JUL 1993,BOT,4h4,"National Stadium, Beijing (CHN)",23 AUG 2015
45.17,Arman Gino HALL,12 FEB 1994,USA,2f1,"Gainesville, FL (USA)",22 APR 2016
45.17,Michael CHERRY,23 MAR 1995,USA,2f2,"Baton Rouge, LA (USA)",23 APR 2016
45.17,Kévin BORLÉE,22 FEB 1988,BEL,3,"National Stadium, Kingston (JAM)",07 MAY 2016
45.17,Tony MCQUAY,16 APR 1990,USA,2,"Mestský Stadion, Ostrava (CZE)",20 MAY 2016
45.17,Vernon NORWOOD,10 APR 1992,USA,5,"Stadio Olimpico, Roma (ITA)",02 JUN 2016
45.17,Nathan STROTHER,06 SEP 1995,USA,2h1,"Sacramento, CA (USA)",22 JUN 2017
45.17,Derrick MOKALENG,18 JUN 1997,RSA,3,"Tempe, AZ (USA)",07 APR 2018
45.17,Nathan STROTHER,06 SEP 1995,USA,8,"Olympic Stadium, London (GBR)",21 JUL 2018
45.17,Matteo GALVAN,24 AUG 1988,ITA,4sf1,"Olympiastadion, Berlin (GER)",08 AUG 2018
45.17,Óscar HUSILLOS,18 JUL 1993,ESP,2sf2,"Olympiastadion, Berlin (GER)",08 AUG 2018
45.17,Derrick MOKALENG,18 JUN 1997,RSA,2f5,"Waco, TX (USA)",20 APR 2019
45.17,Nathan STROTHER,06 SEP 1995,USA,2h4,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019
45.17,Jhon Alejandro PERLAZA,26 AUG 1994,COL,6sf2,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
45.17,Vernon NORWOOD,10 APR 1992,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021
45.17,Tyler JOHNSON,11 FEB 1998,USA,1f1,"Jesse Owens Stadium, Columbus, OH (USA)",01 MAY 2021
45.17,Bryce DEADMON,26 MAR 1997,USA,3sf1,"Hayward Field, Eugene, OR (USA)",19 JUN 2021
45.17,Karayme BARTLEY,10 SEP 1995,JAM,3,"National Stadium, Kingston (JAM)",27 JUN 2021
45.17,Jonathan SACOOR,01 SEP 1999,BEL,2,"Kadrioru staadion, Tallinn (EST)",10 JUL 2021
45.17,Wilbert LONDON,17 AUG 1997,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021
45.17,Alex HAYDOCK-WILSON,28 JUL 1999,GBR,3,"Olympiastadion, München (GER)",17 AUG 2022
45.17,Liemarvin BONEVACIA,05 APR 1989,NED,4,"Olympiastadion, München (GER)",17 AUG 2022
45.17,Jevaughn POWELL,19 NOV 2000,JAM,3h1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",12 MAY 2023
45.17,Zakithi NENE,02 APR 1998,RSA,3,"FBK Stadium, Hengelo (NED)",04 JUN 2023
45.18,David JENKINS,25 MAY 1952,GBR,2,Zürich (SUI),16 AUG 1974
45.18,Alfons BRIJDENBACH,12 OCT 1954,BEL,1,Sofia (BUL),21 AUG 1977
45.18,Hassan EL KASHIEF,26 MAR 1956,SUD,1,"Champaign, IL (USA)",02 JUN 1979
45.18,Walter MCCOY,15 NOV 1958,USA,3,"Colorado Springs, CO (USA)",29 JUL 1979
45.18,Cliff WILEY,21 MAY 1955,USA,1,Bucureşti (ROU),25 JUL 1981
45.18,Harald SCHMID,29 SEP 1957,FRG,2f1,Zürich (SUI),19 AUG 1981
45.18,Michael FRANKS,23 SEP 1963,USA,1,Birmingham (GBR),21 JUN 1985
45.18,Harold MADOX,26 DEC 1965,USA,1,"El Paso, TX (USA)",20 APR 1986
45.18,Sunder NIX,02 DEC 1961,USA,1,Helsinki (FIN),07 JUL 1986
45.18,Roger BLACK,31 MAR 1966,GBR,3,London (GBR),11 JUL 1986
45.18,Darren CLARK,06 SEP 1965,AUS,2,Lausanne (SUI),02 SEP 1986
45.18,Antonio MCKAY,09 FEB 1964,USA,1sf2,San José (USA),26 JUN 1987
45.18,Tim SIMON,11 SEP 1966,USA,2,"Des Moines, IA (USA)",30 APR 1988
45.18,Andrew VALMON,01 JAN 1965,USA,1,Monaco (MON),02 AUG 1988
45.18,Gabriel TIACOH,10 SEP 1963,CIV,2,Nice (FRA),10 JUL 1989
45.18,Antonio PETTIGREW,03 NOV 1967,USA,1,"Norman, OK (USA)",29 JUL 1989
45.18,Andrew VALMON,01 JAN 1965,USA,2sf2,"New York, NY (USA)",14 JUN 1991
45.18,Jeff REYNOLDS,25 JAN 1966,USA,5,"New York, NY (USA)",15 JUN 1991
45.18,Olivier NOIROT,26 AUG 1969,FRA,2,Frankfurt (GER),29 JUN 1991
45.18,Ibrahim Muftah ISMAIL FARAJ,10 MAY 1972,QAT,2,"Modesto, CA (USA)",16 MAY 1992
45.18,Andrew VALMON,01 JAN 1965,USA,2qf2,"New Orleans, LA (USA)",23 JUN 1992
45.18,Stéphane DIAGANA,23 JUL 1969,FRA,1,Narbonne (FRA),28 JUN 1992
45.18,Ibrahim Muftah ISMAIL FARAJ,10 MAY 1972,QAT,3qf3,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992
45.18,Susumu TAKANO,21 MAY 1961,JPN,8,"Estadio Olímpico, Barcelona (ESP)",05 AUG 1992
45.18,Samson KITUR,25 FEB 1966,KEN,1,Granada (ESP),29 MAY 1993
45.18,Butch REYNOLDS,08 JUN 1964,USA,2,"Stadio Olimpico, Roma (ITA)",08 JUN 1994
45.18,Roger BLACK,31 MAR 1966,GBR,2,London (GBR),27 AUG 1995
45.18,Anthuan MAYBANK,30 DEC 1969,USA,4sf,"Atlanta, GA (USA)",17 JUN 1996
45.18,Clement CHUKWU,07 JUL 1973,NGR,1h7,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996
45.18,Jerome YOUNG,14 AUG 1976,USA,1,"Tuscaloosa, AL (USA)",22 MAR 1997
45.18,Jerome YOUNG,14 AUG 1976,USA,h,"Indianapolis, IN (USA)",12 JUN 1997
45.18,Milton CAMPBELL,15 MAY 1976,USA,1,"Orlando, FL (USA)",18 APR 1998
45.18,R. A. Sugath THILAKARATNE,30 JUL 1973,SRI,1,Kaohsiung (TPE),23 MAY 1998
45.18,Jerome DAVIS,20 AUG 1977,USA,1,"Buffalo, NY (USA)",06 JUN 1998
45.18,Roger BLACK,31 MAR 1966,GBR,6,"Stadio Olimpico, Roma (ITA)",14 JUL 1998
45.18,Jerome YOUNG,14 AUG 1976,USA,2,"Olympiastadion, Berlin (GER)",01 SEP 1998
45.18,R. A. Sugath THILAKARATNE,30 JUL 1973,SRI,1,Oslo (NOR),30 JUN 1999
45.18,Jamie BAULCH,03 MAY 1973,GBR,6,"La Cartuja, Sevilla (ESP)",26 AUG 1999
45.18,Avard MONCUR,02 NOV 1978,BAH,5sf1,"Olympic Stadium, Sydney (AUS)",24 SEP 2000
45.18,Leonard BYRD,17 MAR 1975,USA,3,Rio de Janeiro (BRA),06 MAY 2001
45.18,Eric MILAZAR,01 JUN 1975,MRI,2,Roodeport (RSA),28 MAR 2003
45.18,Davian CLARKE,30 APR 1976,JAM,3,Kingston (JAM),21 JUN 2003
45.18,Tyree WASHINGTON,28 AUG 1976,USA,1,Padova (ITA),06 JUL 2003
45.18,Brandon SIMPSON,06 SEP 1981,BRN,5sf3,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003
45.18,Yuki YAMAGUCHI,22 FEB 1984,JPN,1,Fukuroi (JPN),29 OCT 2003
45.18,Christopher BROWN,15 OCT 1978,BAH,3,"Mangueirão, Belém (BRA)",23 MAY 2004
45.18,Saul WEIGOPWA,14 JUN 1984,NGR,1sf3,Abuja (NGR),09 JUL 2004
45.18,Leslie DJHONE,18 MAR 1981,FRA,5,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004
45.18,Andrae WILLIAMS,12 JUL 1983,BAH,3sf2,"Sacramento, CA (USA)",10 JUN 2005
45.18,Brandon SIMPSON,06 SEP 1981,BRN,2,Stockholm (SWE),26 JUL 2005
45.18,Young Talkmore NYONGANI,02 SEP 1983,ZIM,2,Naimette-Xhovémont (BEL),19 JUL 2006
45.18,Ricardo CHAMBERS,07 OCT 1984,JAM,5sf2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
45.18,Saul WEIGOPWA,14 JUN 1984,NGR,2f1,Abuja (NGR),23 JUN 2008
45.18,Gil ROBERTS,15 MAR 1989,USA,2sf1,"Eugene, OR (USA)",26 JUN 2009
45.18,Renny QUOW,25 AUG 1987,TTO,1f1,"Bislett Stadion, Oslo (NOR)",03 JUL 2009
45.18,Rabah YOUSIF,11 DEC 1986,SUD,2,"Nyayo National Stadium, Nairobi (KEN)",30 JUL 2010
45.18,Ricardo CHAMBERS,07 OCT 1984,JAM,3,"Crystal Palace, London (GBR)",14 AUG 2010
45.18,Michael BERRY,10 DEC 1991,USA,4,"Des Moines, IA (USA)",10 JUN 2011
45.18,Bryshon NELLUM,01 MAY 1989,USA,3,"Walnut, CA (USA)",21 APR 2012
45.18,Jermaine GONZALES,26 NOV 1984,JAM,3,Kingston (JAM),01 JUL 2012
45.18,Steven SOLOMON,16 MAY 1993,AUS,1h6,"Olympic Stadium, London (GBR)",04 AUG 2012
45.18,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,1,"Walnut, CA (USA)",20 APR 2013
45.18,Christopher BROWN,15 OCT 1978,BAH,3sf2,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013
45.18,LaShawn MERRITT,27 JUN 1986,USA,1,Padova (ITA),01 SEP 2013
45.18,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,1,Palembang (INA),26 SEP 2013
45.18,Bralon TAPLIN,08 MAY 1992,GRN,1sf1,"Fayetteville, AR (USA)",30 MAY 2014
45.18,David VERBURG,14 MAY 1991,USA,3,"Stadio Olimpico, Roma (ITA)",05 JUN 2014
45.18,Deon LENDORE,28 OCT 1992,TTO,1h1,"Eugene, OR (USA)",11 JUN 2014
45.18,Brycen SPRATLING,10 MAR 1992,USA,1,Kamloops (CAN),09 AUG 2014
45.18,Deon LENDORE,28 OCT 1992,TTO,2,"Tempe, AZ (USA)",11 APR 2015
45.18,Raidel ACEA,31 OCT 1990,CUB,1f1,La Habana (CUB),26 MAY 2015
45.18,Bryshon NELLUM,01 MAY 1989,USA,4,"Hayward Field, Eugene, OR (USA)",27 JUN 2015
45.18,Michael MATHIEU,24 JUN 1984,BAH,5f1,"Moratalaz, Madrid (ESP)",11 JUL 2015
45.18,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,1,Mungyeong (KOR),06 OCT 2015
45.18,Michael BERRY,10 DEC 1991,USA,2,"Atlanta, GA (USA)",04 JUN 2016
45.18,Nery BRENES,25 SEP 1985,CRC,3,"Letzigrund, Zürich (SUI)",01 SEP 2016
45.18,Baboloki THEBE,18 MAR 1997,BOT,2f6,Sasolburg (RSA),28 MAR 2017
45.18,Vernon NORWOOD,10 APR 1992,USA,3,Baie Mahault (FRA),17 MAY 2017
45.18,Lalonde GORDON,25 NOV 1988,TTO,2f1,Kingston (JAM),10 JUN 2017
45.18,Yoandys LESCAY,05 JAN 1994,CUB,3f1,"Moratalaz, Madrid (ESP)",14 JUL 2017
45.18,Paul DEDEWO,05 JUN 1991,USA,4,"Letzigrund, Zürich (SUI)",30 AUG 2018
45.18,Trevor STEWART,20 MAY 1997,USA,1f1,"Gainesville, FL (USA)",29 MAR 2019
45.18,Bryce DEADMON,26 MAR 1997,USA,6,"Austin, TX (USA)",07 JUN 2019
45.18,Obi IGBOKWE,28 JAN 1997,USA,1h1,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019
45.18,Tyler TERRY,03 DEC 1997,USA,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",01 MAY 2021
45.18,Jonathon SAWYER,,USA,2h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021
45.18,Michael NORMAN,03 DEC 1997,USA,2h3,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
45.18,Gamali FELIX,17 MAR 1999,GRN,1h1,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022
45.18,Sean BAILEY,15 JUL 1997,JAM,1f1,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022
45.18,Saveliy SAVLUKOV,06 JAN 2000,RUS,1f2,"Luzhniki North Arena, Moskva (RUS)",07 JUN 2022
45.18,Dylan BORLÉE,20 SEP 1992,BEL,2,"Stadion Wankdorf, Bern (SUI)",14 JUN 2022
45.18,Trevor STEWART,20 MAY 1997,USA,4,"Stade Charléty, Paris (FRA)",18 JUN 2022
45.18,Wayde VAN NIEKERK,15 JUL 1992,RSA,1h1,"Hayward Field, Eugene, OR (USA)",17 JUL 2022
45.18,Nathon ALLEN,28 OCT 1995,JAM,1h2,"Alexander Stadium, Birmingham (GBR)",03 AUG 2022
45.19,Billy MULLINS,01 FEB 1958,USA,1,Kingston (JAM),12 MAY 1978
45.19,Harald SCHMID,29 SEP 1957,FRG,1,Ulm (GER),27 JUL 1979
45.19,Alfons BRIJDENBACH,12 OCT 1954,BEL,1,Winterthur (SUI),14 JUN 1980
45.19,Harald SCHMID,29 SEP 1957,FRG,1,Milano (ITA),08 JUL 1981
45.19,Walter MCCOY,15 NOV 1958,USA,3,"Indianapolis, IN (USA)",24 JUL 1982
45.19,Harald SCHMID,29 SEP 1957,FRG,4f2,Zürich (SUI),18 AUG 1982
45.19,Willie SMITH,28 FEB 1956,USA,2sf1,"Indianapolis, IN (USA)",18 JUN 1983
45.19,Hassan EL KASHIEF,26 MAR 1956,SUD,1,Fürth (GER),09 JUN 1984
45.19,Chris WHITLOCK,18 MAY 1959,USA,3qf2,"Los Angeles, CA (USA)",18 JUN 1984
45.19,Willie SMITH,28 FEB 1956,USA,5,Zürich (SUI),22 AUG 1984
45.19,Innocent EGBUNIKE,30 NOV 1961,NGR,1sf3,Kobe (JPN),03 AUG 1985
45.19,Darnell CHASE,13 DEC 1965,USA,2,"Houston, TX (USA)",18 MAY 1986
45.19,Daniel CLARENCE,11 JUN 1961,USA,4,"Eugene, OR (USA)",21 JUN 1986
45.19,Mathias SCHERSING,07 OCT 1964,GDR,1,Jena (GDR),28 JUN 1986
45.19,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Ciudad de México (MEX),28 JUN 1986
45.19,Danny HARRIS,07 SEP 1965,USA,1,Catania (ITA),13 SEP 1986
45.19,Jorge VALENTÍN,16 AUG 1964,CUB,2,Santiago de Cuba (CUB),27 FEB 1987
45.19,Roddie HALEY,06 DEC 1965,USA,1f2,"Olympiastadion, Berlin (GER)",21 AUG 1987
45.19,Bert CAMERON,16 NOV 1959,JAM,6sf2,"Stadio Olimpico, Roma (ITA)",01 SEP 1987
45.19,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,Düsseldorf (GER),19 JUN 1988
45.19,Mohamed AL MALKY,01 DEC 1962,OMA,1,Hechtel (BEL),30 JUL 1988
45.19,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Salamanca (ESP),08 SEP 1988
45.19,Raymond PIERRE,19 SEP 1967,USA,1h2,"Provo, UT (USA)",01 JUN 1989
45.19,Gabriel TIACOH,10 SEP 1963,CIV,1,Paris-St-Denis (FRA),23 JUN 1989
45.19,Antonio PETTIGREW,03 NOV 1967,USA,3,Berlin (GER),05 JUL 1989
45.19,Steve LEWIS,16 MAY 1969,USA,1,"Durham, NC (USA)",02 JUN 1990
45.19,Daniel CLARENCE,11 JUN 1961,USA,1h1,"Norwalk, CA (USA)",15 JUN 1990
45.19,Antonio MCKAY,09 FEB 1964,USA,2,"Olympiastadion, Berlin (GER)",17 AUG 1990
45.19,Jason ROUSER,22 MAR 1970,USA,1,"Lincoln, NE (USA)",20 MAY 1991
45.19,Roger BLACK,31 MAR 1966,GBR,1,Gateshead (GBR),09 AUG 1991
45.19,Steve LEWIS,16 MAY 1969,USA,2,Rieti (ITA),06 SEP 1991
45.19,Roger BLACK,31 MAR 1966,GBR,4f1,London (GBR),10 JUL 1992
45.19,Sunday Olarewaju BADA,22 JUN 1969,NGR,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993
45.19,Evan CLARKE,02 MAR 1965,JAM,5sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993
45.19,Jason ROUSER,22 MAR 1970,USA,2,"Knoxville, TN (USA)",18 JUN 1994
45.19,Antonio PETTIGREW,03 NOV 1967,USA,1,Gateshead (GBR),01 JUL 1994
45.19,Samson KITUR,25 FEB 1966,KEN,1,Soria (ESP),16 JUN 1995
45.19,Butch REYNOLDS,08 JUN 1964,USA,2qf,"Atlanta, GA (USA)",16 JUN 1996
45.19,Antonio PETTIGREW,03 NOV 1967,USA,5sf,"Atlanta, GA (USA)",17 JUN 1996
45.19,Du'aine LADEJO,14 FEB 1971,GBR,2,Helsinki (FIN),25 JUN 1996
45.19,Michael MCDONALD,17 MAR 1975,JAM,sf,Kingston (JAM),29 JUN 1996
45.19,Antonio PETTIGREW,03 NOV 1967,USA,1,Nassau (BAH),15 JUL 1996
45.19,Sunday Olarewaju BADA,22 JUN 1969,NGR,1h8,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996
45.19,Anthuan MAYBANK,30 DEC 1969,USA,2,"Arena Civica, Milano (ITA)",07 SEP 1996
45.19,Eswort COOMBS,28 NOV 1972,VIN,2,"Walnut, CA (USA)",20 APR 1997
45.19,Davis KAMOGA,17 JUL 1968,UGA,1,Paris (FRA),25 JUN 1997
45.19,Jerome YOUNG,14 AUG 1976,USA,1,Ingolstadt (GER),20 JUL 1997
45.19,Davis KAMOGA,17 JUL 1968,UGA,1,New Delhi (IND),16 SEP 1997
45.19,Jerome DAVIS,20 AUG 1977,USA,1,"Westwood, CA (USA)",02 MAY 1998
45.19,Tyree WASHINGTON,28 AUG 1976,USA,h,"New Orleans, LA (USA)",19 JUN 1998
45.19,Troy MCINTOSH,29 MAR 1973,BAH,sf,Kuala Lumpur (MAS),17 SEP 1998
45.19,Kenneth HARNDEN,31 MAR 1973,ZIM,1,Sevilla (ESP),28 MAY 1999
45.19,Derrick BREW,28 DEC 1977,USA,2,Nürnberg (GER),13 JUN 1999
45.19,Stefan HOLZ,25 FEB 1979,GER,1,Erfurt (GER),03 JUL 1999
45.19,Patrick DWYER,03 NOV 1977,AUS,1,Canberra (AUS),15 JAN 2000
45.19,Alvin HARRISON,20 JAN 1974,USA,1,Linz (AUT),08 AUG 2000
45.19,Hendrick MOKGANYETSI,07 SEP 1975,RSA,3,Madrid (ESP),07 JUL 2001
45.19,Shane NIEMI,02 JUN 1978,CAN,2,Hamburg (GER),12 JUN 2002
45.19,Michael BLACKWOOD,29 AUG 1976,JAM,2sf1,Kingston (JAM),21 JUN 2002
45.19,Ingo SCHULTZ,26 JUL 1975,GER,2,"Stadio Luigi Ridolfi, Firenze (ITA)",21 JUN 2003
45.19,Craig EVERHART,13 SEP 1983,USA,3,"Tucson, AZ (USA)",15 MAY 2004
45.19,Sofiane LABIDI,29 SEP 1977,TUN,1f1,Sevilla (ESP),05 JUN 2004
45.19,Kelly WILLIE,07 SEP 1982,USA,1h2,"Austin, TX (USA)",11 JUN 2004
45.19,Brandon SIMPSON,06 SEP 1981,BRN,6,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004
45.19,Yeimer LÓPEZ,28 AUG 1982,CUB,1,La Habana (CUB),19 MAY 2005
45.19,James GODDAY,09 JAN 1984,NGR,1sf3,Abuja (NGR),10 FEB 2006
45.19,Christopher BROWN,15 OCT 1978,BAH,4,Melbourne (AUS),22 MAR 2006
45.19,Matthew SCHERER,21 NOV 1983,USA,1,"Eugene, OR (USA)",14 MAY 2006
45.19,Brandon SIMPSON,06 SEP 1981,BRN,5,Zürich (SUI),18 AUG 2006
45.19,Andrea BARBERI,15 JAN 1979,ITA,4,Rieti (ITA),27 AUG 2006
45.19,Jamaal TORRANCE,20 JUL 1983,USA,4sf1,"Indianapolis, IN (USA)",22 JUN 2007
45.19,Leslie DJHONE,18 MAR 1981,FRA,1,Niort (FRA),04 AUG 2007
45.19,Joel MILBURN,17 MAR 1986,AUS,1,Sydney (AUS),09 FEB 2008
45.19,Martyn ROONEY,03 APR 1987,GBR,1f1,Genève (SUI),31 MAY 2008
45.19,Saul WEIGOPWA,14 JUN 1984,NGR,2h5,"National Stadium, Beijing (CHN)",18 AUG 2008
45.19,Tabarie HENRY,01 DEC 1987,ISV,7sf1,"National Stadium, Beijing (CHN)",19 AUG 2008
45.19,Nery BRENES,25 SEP 1985,CRC,1,San Fernando (ESP),05 JUN 2010
45.19,Josh SCOTT,03 SEP 1985,USA,2sf1,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010
45.19,William COLLAZO,31 AUG 1986,CUB,1f1,Velenje (SLO),01 JUL 2010
45.19,Jeremy WARINER,31 JAN 1984,USA,1,"Des Moines, IA (USA)",30 APR 2011
45.19,Miles SMITH,24 SEP 1984,USA,1f1,Luzern (SUI),21 JUL 2011
45.19,Aldrich BAILEY JR,06 FEB 1994,USA,1,"Lubbock, TX (USA)",28 APR 2012
45.19,Deon LENDORE,28 OCT 1992,TTO,3h2,"Des Moines, IA (USA)",06 JUN 2012
45.19,Christopher BROWN,15 OCT 1978,BAH,3,Nassau (BAH),23 JUN 2012
45.19,Tabarie HENRY,01 DEC 1987,ISV,6sf1,"Olympic Stadium, London (GBR)",05 AUG 2012
45.19,David VERBURG,14 MAY 1991,USA,1h1,"Eugene, OR (USA)",05 JUN 2013
45.19,Hugh GRAHAM,10 OCT 1992,USA,5sf1,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013
45.19,Jarrin SOLOMON,11 JAN 1986,TTO,2h5,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013
45.19,Arman Gino HALL,12 FEB 1994,USA,1f2,"Gainesville, FL (USA)",04 APR 2014
