Mark,Competitor,DOB,Nat,Pos,Venue,Date
31:50.50,Vane Nyaboke NYANAMBA,17 APR 1994,KEN,4,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021
31:50.51,Susan LEE,07 MAY 1960,CAN,8,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
31:50.52,Joan Chelimo MELLY,10 NOV 1990,ROU,1,"Tudor Vladimirescu Municipal Stadium, Târgu Jiu (ROU)",07 MAY 2023
31:50.53,Noriko MATSUOKA,02 MAY 1979,JPN,3,Kobe (JPN),23 APR 2000
31:50.56,Mari OZAKI,16 JUL 1975,JPN,2,Tokyo (JPN),10 JUN 2001
31:50.58,Keira D'AMATO,21 OCT 1984,USA,2,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022
31:50.63,Xiujuan REN,14 SEP 1974,CHN,5,"Olympic Stadium, Athina (GRE)",05 AUG 1997
31:50.75,Celia SULLOHERN,05 JUL 1992,AUS,6,Gold Coast (AUS),09 APR 2018
31:50.79,Natsnet AMANUEL,05 NOV 1993,ERI,18,"FBK Stadium, Hengelo (NED)",06 JUN 2022
31:50.85,Hayley YELLING,03 JAN 1974,GBR,5,"Palo Alto, CA (USA)",30 APR 2004
31:50.85,Ayumi HAGIWARA,01 JUN 1992,JPN,2,Kobe (JPN),20 APR 2014
31:50.89,Hiromi OMINAMI,15 NOV 1975,JPN,1,Tottori (JPN),11 JUN 2000
31:50.90,Yingjie SUN,19 JAN 1979,CHN,1,Shijiazhuang (CHN),23 MAY 2004
31:50.93,Marie YAMAGISHI,16 OCT 1985,JPN,7,Kobe (JPN),23 APR 2006
31:50.97,Tegla LOROUPE,09 MAY 1973,KEN,6,Villeneuve d'Ascq (FRA),17 JUN 2001
31:50.97,Yasuyo IWAMOTO,08 SEP 1976,JPN,2,Kanazawa (JPN),29 SEP 2001
31:50.98,Huandi ZHONG,28 JUN 1967,CHN,1,Beijing (CHN),27 SEP 1990
31:50.98,Sinead DIVER,17 FEB 1977,AUS,2,Melbourne (AUS),13 DEC 2018
31:51.05,Deena KASTOR,14 FEB 1973,USA,1,"Sacramento, CA (USA)",14 JUL 2000
31:51.1h,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,1,Nairobi (KEN),21 JUN 2018
31:51.13,Mizuki NOGUCHI,03 JUL 1978,JPN,3,Tokyo (JPN),10 JUN 2001
31:51.19,Winfredah KEBASO,16 APR 1985,KEN,1,Kobe (JPN),11 OCT 2008
31:51.21,Marleen RENDERS,24 DEC 1968,BEL,9,"La Cartuja, Sevilla (ESP)",26 AUG 1999
31:51.26,Katie MCGREGOR,02 SEP 1977,USA,6,"Palo Alto, CA (USA)",30 APR 2004
31:51.27,Lynn NELSON,08 JAN 1962,USA,1,"Indianapolis, IN (USA)",22 JUL 1988
31:51.29,Bezunesh BEKELE,29 JAN 1983,ETH,2,Keien (NED),03 JUL 2004
31:51.32,Olga SKRYPAK,02 DEC 1990,UKR,3,"Olympiastadion, Helsinki (FIN)",01 JUL 2012
31:51.32,Olga SKRYPAK,02 DEC 1990,UKR,1,Zhukovskiy (RUS),19 JUL 2015
31:51.35,Betsy SAINA,30 JUN 1988,KEN,8,"National Stadium, Beijing (CHN)",24 AUG 2015
31:51.36,Uta PIPPIG,07 SEP 1965,GER,1,Oslo (NOR),06 JUL 1991
31:51.39,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Nyayo National Stadium, Nairobi (KEN)",31 JUL 2010
31:51.40,Kathrin WESSEL,14 AUG 1967,GDR,4h1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
31:51.41,Kathrin WESSEL,14 AUG 1967,GER,1,Koblenz (GER),16 MAY 1996
31:51.42,Susan LEE,07 MAY 1960,CAN,5h1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
31:51.42,Gotytom GEBRESLASE,15 JAN 1995,ETH,3,Sollentuna (SWE),27 JUN 2013
31:51.44,Kavita TUNGAR,05 MAY 1985,IND,2,Guangzhou (CHN),21 NOV 2010
31:51.47,Maria Conceicao FERREIRA,13 MAR 1962,POR,1,Reims (FRA),03 JUL 1991
31:51.47,Dominique SCOTT,24 JUN 1992,RSA,21,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016
31:51.53,Meraf BAHTA,24 JUN 1989,SWE,19,"FBK Stadium, Hengelo (NED)",06 JUN 2022
31:51.66,Sarah PAGANO,23 JUL 1991,USA,9,"Palo Alto, CA (USA)",02 MAY 2019
31:51.68,Annette SERGENT-PALLUY,17 NOV 1962,FRA,3,"Poljud Stadion, Split (CRO)",31 AUG 1990
31:51.7h,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,1,Nairobi (KEN),15 APR 2022
31:51.71,Kylie RISK,28 NOV 1973,AUS,1,Abbotsford (CAN),02 JUN 1996
31:51.75,Dera DIDA,26 OCT 1996,ETH,14,"Olympic Stadium, London (GBR)",05 AUG 2017
31:51.80,Yumiko HARA,09 JAN 1982,JPN,4,Fukagawa (JPN),25 JUN 2003
31:51.84,Erin FINN,19 NOV 1994,USA,13f1,"Palo Alto, CA (USA)",01 MAY 2016
31:51.86,Alia SAEED MOHAMMED,18 MAY 1991,UAE,1,Incheon (KOR),27 SEP 2014
31:51.90,Irine Chepet CHEPTAI,04 FEB 1992,KEN,7,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019
31:51.91,Joanne PAVEY,20 SEP 1973,GBR,1,Birmingham (GBR),26 JUN 2010
31:51.91,Yuriko KOBAYASHI,12 DEC 1988,JPN,2f2,Fukuoka (JPN),21 SEP 2012
31:52.02,Francie LARRIEU-SMITH,23 NOV 1952,USA,6h1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
31:52.03,Irine Chepet CHEPTAI,04 FEB 1992,KEN,4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",24 JUN 2022
31:52.04,Albertina MACHADO,25 DEC 1961,POR,7h1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
31:52.08,Tabithanjeri KAMAU,03 JUL 2000,KEN,1f2,"Yanmar Stadium Nagai, Osaka (JPN)",24 SEP 2021
31:52.09,Iris BIBA-PÖSCHL,27 MAY 1964,FRG,2,Oslo (NOR),01 JUL 1989
31:52.11,Dorota GRUCA,05 DEC 1970,POL,1,Police (POL),08 MAY 2004
31:52.11,Vanessa FRASER,27 JUL 1995,USA,13,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022
31:52.15,Alla ZHILYAYEVA,05 FEB 1969,RUS,7,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995
31:52.18,Xiuting WANG,16 FEB 1965,CHN,2,Beijing (CHN),27 SEP 1990
31:52.19,Juliet CHEKWEL,25 MAY 1990,UGA,1,Grosseto (ITA),14 APR 2019
31:52.2h,Petra WASSILUK,27 OCT 1969,GER,2,Strasbourg (FRA),27 JUN 2000
31:52.29,Alia SAEED MOHAMMED,18 MAY 1991,UAE,1,Wuhan (CHN),07 JUN 2015
31:52.32,Molly HUDDLE,31 AUG 1984,USA,1,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018
31:52.34,Sayaka SATO,27 MAY 1994,JPN,2f2,"Yanmar Stadium Nagai, Osaka (JPN)",24 SEP 2021
31:52.37,Marina IVANOVA,19 JAN 1982,RUS,3,Zhukovskiy (RUS),14 JUL 2007
31:52.39,Tegla LOROUPE,09 MAY 1973,KEN,1,St. Petersburg (RUS),25 JUL 1994
31:52.40,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,Borna (GER),20 MAY 2004
31:52.42,Mizuki MATSUDA,31 MAY 1995,JPN,1,Yamaguchi (JPN),22 JUN 2018
31:52.43,Naruha SATO,02 OCT 1997,JPN,2,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",11 DEC 2021
31:52.44,Esther Wanjiru MAINA,27 MAR 1977,KEN,6,Tokyo (JPN),05 OCT 1997
31:52.45,Noriko MATSUOKA,02 MAY 1979,JPN,2,Tottori (JPN),11 JUN 2000
31:52.50,Rie MATSUOKA,09 MAR 1977,JPN,3,Tottori (JPN),11 JUN 2000
31:52.54,Yuko KAWAKAMI,01 AUG 1975,JPN,1,Mito (JPN),06 MAY 1996
31:52.54,Kayoko FUKUSHI,25 MAR 1982,JPN,3f2,Fukuoka (JPN),21 SEP 2012
31:52.55,Dulce FÉLIX,23 OCT 1982,POR,11,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013
31:52.55,Susan KRUMINS,08 JUL 1986,NED,2,"Olympiastadion, Berlin (GER)",08 AUG 2018
31:52.58,Iulia OLTEANU-NEGURA,26 JAN 1967,ROU,1h1,"National Stadium, Tokyo (JPN)",27 AUG 1991
31:52.59,Dong LI,09 DEC 1973,CHN,13,Beijing (CHN),08 SEP 1993
31:52.59,Chiemi TAKAHASHI,16 FEB 1976,JPN,15,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
31:52.65,Takako KOTORIDA,02 APR 1977,JPN,4,Busan (KOR),08 OCT 2002
31:52.75,Lyudmila PETROVA,07 OCT 1968,RUS,5,Tula (RUS),26 JUL 2000
31:52.85,Aurora CUNHA,31 MAY 1959,POR,1,Knarvik (NOR),04 SEP 1983
31:52.86,Clémence CALVIN,17 MAY 1990,FRA,1f1,Skopje (MKD),07 JUN 2014
31:52.94,Laura THWEATT,17 DEC 1988,USA,1f1,"Palo Alto, CA (USA)",01 APR 2016
31:52.94,Carrie VERDON,08 MAR 1994,USA,8,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023
31:52.98,Esther Wanjiru MAINA,27 MAR 1977,KEN,1,Mito (JPN),05 MAY 1998
31:52.99,Aheza KIROS,16 OCT 1985,ETH,3,Stockholm (SWE),30 MAY 2009
31:53.01,Belaynesh OLJIRA,26 JUN 1990,ETH,9,"National Stadium, Beijing (CHN)",24 AUG 2015
31:53.07,Yuri KANO,27 OCT 1978,JPN,3,Niigata (JPN),25 SEP 2004
31:53.09,Changqin DING,27 NOV 1991,CHN,2,Incheon (KOR),27 SEP 2014
31:53.12,Fernanda MARQUES,15 APR 1966,POR,7,"Olympiastadion, Helsinki (FIN)",13 AUG 1994
31:53.13,Xiuting WANG,16 FEB 1965,CHN,2h1,"National Stadium, Tokyo (JPN)",27 AUG 1991
31:53.14,Natasha WODAK,17 DEC 1981,CAN,22,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016
31:53.21,Takako KOTORIDA,02 APR 1977,JPN,1,Fukagawa (JPN),30 JUN 2004
31:53.22,Remi NAKASATO,24 JUN 1988,JPN,2,Niigata (JPN),11 OCT 2010
31:53.27,Xiuting WANG,16 FEB 1965,CHN,2,Tokyo (JPN),16 JUN 1991
31:53.27,Shitaye ESHETE,21 MAY 1990,BRN,3,Guangzhou (CHN),21 NOV 2010
31:53.31,Anne AUDAIN,01 NOV 1955,NZL,2,Edinburgh (GBR),28 JUL 1986
31:53.35,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,2,Sendai (JPN),16 MAY 1998
31:53.36,Wendy SLY,05 NOV 1959,GBR,3,Tokyo (JPN),08 OCT 1988
31:53.36,Adriana FERNÁNDEZ MIRANDA,04 APR 1971,MEX,1,"Walnut, CA (USA)",20 APR 1996
31:53.38,Sally BARSOSIO,21 MAR 1978,KEN,10,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
31:53.38,Blandine BITZNER-DUCRET,01 DEC 1965,FRA,8,Barakaldo (ESP),10 APR 1999
31:53.40,Naomi SAKASHITA,25 MAY 1975,JPN,2,Mito (JPN),06 MAY 1996
31:53.44,Eloise WELLINGS,09 NOV 1982,AUS,1,Leiden (NED),11 JUN 2016
31:53.46,Philes ONGORI,19 JUL 1986,KEN,1,"Berkeley, CA (USA)",24 APR 2009
31:53.53,Zhanna TURSUNOVA,23 OCT 1957,URS,3,Kiev (URS),24 JUN 1984
31:53.55,Maria GUIDA,23 JAN 1966,ITA,1,Pietrasanta (ITA),05 MAY 1996
31:53.57,Ayumi HASHIMOTO,17 JUN 1983,JPN,5,Kobe (JPN),25 APR 2004
31:53.61,Constantina DITA-TOMESCU,23 JAN 1970,ROU,7,"Olympiastadion, München (GER)",06 AUG 2002
31:53.61,Hayley YELLING,03 JAN 1974,GBR,2,Watford (GBR),11 JUN 2005
31:53.68,Yumiko HARA,09 JAN 1982,JPN,3,Kanazawa (JPN),29 SEP 2001
31:53.68,Pauline KAMULU,30 DEC 1994,KEN,1,Kumagaya (JPN),18 MAY 2019
31:53.69,Kasumi NISHIHARA,01 MAR 1989,JPN,3,Kobe (JPN),20 APR 2014
31:53.7h,Miwako YAMANAKA,24 MAY 1978,JPN,1,Toyonaka (JPN),13 NOV 2001
31:53.72,Lornah KIPLAGAT,01 MAY 1974,NED,2,Istanbul (TUR),12 APR 2008
31:53.78,Min LIU,29 NOV 1983,CHN,3,Guangzhou (CHN),19 NOV 2001
31:53.82,Nyla CARROLL,24 NOV 1965,NZL,1,Mito (JPN),05 MAY 1997
31:53.83,Wanda PANFIL,26 JAN 1959,POL,2,Oslo (NOR),06 JUL 1991
31:53.89,Paige STONER,31 JAN 1996,USA,10,"Irvine, CA (USA)",14 MAY 2021
31:53.92,Chiemi TAKAHASHI,16 FEB 1976,JPN,2,Mito (JPN),05 MAY 1997
31:53.96,Xiaolin ZHU,20 FEB 1984,CHN,4,Beijing (CHN),22 MAY 2008
31:54.0h,Akemi MATSUNO,27 APR 1968,JPN,1,Kumamoto (JPN),30 APR 1989
31:54.01,Hiromi SUZUKI,06 DEC 1968,JPN,8,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995
31:54.03,Sylvia MOSQUEDA,08 APR 1966,USA,2,"Walnut, CA (USA)",20 APR 1996
31:54.05,Kathrin WESSEL,14 AUG 1967,GER,3h1,"National Stadium, Tokyo (JPN)",27 AUG 1991
31:54.06,Lyudmila BIKTASHEVA,25 JUL 1974,RUS,4,Brisbane (AUS),07 SEP 2001
31:54.16,Rosa María MORATÓ,19 JUN 1979,ESP,1,Manresa (ESP),13 MAR 2010
31:54.20,Aliphine Chepkerker TULIAMUK,05 APR 1989,KEN,2f1,"Palo Alto, CA (USA)",01 APR 2016
31:54.24,Ana DIAS,15 JAN 1974,POR,4,Camaiore (ITA),06 APR 2002
31:54.24,Yuri KANO,27 OCT 1978,JPN,1,Kushiro (JPN),16 JUL 2008
31:54.29,Annemari SANDELL,02 JAN 1977,FIN,9,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995
31:54.32,Susan KUIJKEN,08 JUL 1986,NED,10,"National Stadium, Beijing (CHN)",24 AUG 2015
31:54.41,Yumi SATO,22 DEC 1976,JPN,10,Kobe (JPN),24 APR 2005
31:54.43,Mattie BRIDGMON,10 SEP 1987,USA,14f1,"Palo Alto, CA (USA)",02 MAY 2015
31:54.44,Lynn JENNINGS,01 JUL 1960,USA,5,"National Stadium, Tokyo (JPN)",30 AUG 1991
31:54.44,Miki OHIRA,28 JUN 1981,JPN,6,Kobe (JPN),25 APR 2004
31:54.46,Kumiko TAKEMOTO,25 NOV 1978,JPN,4,Kobe (JPN),23 APR 2000
31:54.50,Sara HALL,15 APR 1983,USA,6,"Hayward Field, Eugene, OR (USA)",26 JUN 2021
31:54.57,Susan HOBSON,13 MAR 1958,AUS,3,Mito (JPN),06 MAY 1996
31:54.58,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,5,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021
31:54.59,Kayo SUGIHARA,24 FEB 1983,JPN,8,Kobe (JPN),22 APR 2007
31:54.6h,Merima HASHIM,1981,ETH,4,Gijón (ESP),12 AUG 2000
31:54.62,Natosha ROGERS,07 MAY 1991,USA,5,"Sacramento, CA (USA)",22 JUN 2017
31:54.63,Laura GALVÁN,05 OCT 1991,MEX,12f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
31:54.64,Gemma BARRACHINA FERNANDEZ,10 APR 1986,ESP,2,Manresa (ESP),13 MAR 2010
31:54.65,Maria Conceicao FERREIRA,13 MAR 1962,POR,1,Valencia (ESP),12 JUN 1994
31:54.67,Liz MCCOLGAN,24 MAY 1964,GBR,3h2,"National Stadium, Tokyo (JPN)",27 AUG 1991
31:54.77,Marielle HALL,28 JAN 1992,USA,3,"Hayward Field, Eugene, OR (USA)",02 JUL 2016
31:54.78,Katie MCGREGOR,02 SEP 1977,USA,3,"Palo Alto, CA (USA)",19 JUN 2003
31:54.83,Jessica TONN,15 FEB 1992,USA,1,"Palo Alto, CA (USA)",03 MAY 2018
31:54.86,Yanan WEI,06 DEC 1981,CHN,4,Guangzhou (CHN),19 NOV 2001
31:54.87,Sarah LAHTI,18 FEB 1995,SWE,1f2,"Palo Alto, CA (USA)",01 MAY 2016
31:54.88,Rachel CLIFF,01 APR 1988,CAN,10,"Palo Alto, CA (USA)",02 MAY 2019
31:54.89,Hiromi SUZUKI,06 DEC 1968,JPN,7h2,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996
31:54.91,Marina BASTOS,07 JUL 1971,POR,4,Gateshead (GBR),27 JUN 2004
31:54.95,Carolyn SCHUWALOW,10 AUG 1965,AUS,1,Melbourne (AUS),10 DEC 1991
31:54.95,Shitaye ESHETE,21 MAY 1990,BRN,4,Baku (AZE),20 MAY 2017
31:55.01,Trihas GEBRE,29 APR 1990,ESP,1f1,Burjassot (ESP),13 APR 2019
31:55.02,Raisa SADREYDINOVA,09 MAY 1950,URS,2,Kiev (URS),27 JUL 1982
31:55.03,Emily DURGIN,15 MAY 1994,USA,11,"Hayward Field, Eugene, OR (USA)",27 MAY 2022
31:55.04,Kathrin WESSEL,14 AUG 1967,GER,10,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995
31:55.04,Kaede HAGITANI,10 OCT 2000,JPN,3f2,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2022
31:55.06,Izumi MAKI,10 DEC 1968,JPN,12,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
31:55.08,Ikumi NAGAYAMA,22 JUN 1974,JPN,3,Kobe (JPN),25 APR 1999
31:55.11,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,1,Stockholm (SWE),26 JUN 1997
31:55.12,Paige STONER,31 JAN 1996,USA,12,"Hayward Field, Eugene, OR (USA)",27 MAY 2022
31:55.15,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,19,"Olympiastadion, Helsinki (FIN)",06 AUG 2005
31:55.15,Yoko SHIBUI,14 MAR 1979,JPN,9,Kobe (JPN),22 APR 2007
31:55.17,Natasha WODAK,17 DEC 1981,CAN,1,Lima (PER),06 AUG 2019
31:55.19,Hiromi MASUDA,18 JUL 1976,JPN,3,Mito (JPN),05 MAY 1997
31:55.24,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,2,Yokohama (JPN),06 JUN 2003
31:55.26,Riko MATSUZAKI,24 DEC 1992,JPN,14f1,"Palo Alto, CA (USA)",01 MAY 2016
31:55.30,Angela TOOBY,24 OCT 1960,GBR,9,"Stadio Olimpico, Roma (ITA)",04 SEP 1987
31:55.31,Xueqin WANG,01 JAN 1991,CHN,3,Hefei (CHN),08 SEP 2011
31:55.32,Hiromi OMINAMI,15 NOV 1975,JPN,7,Tottori (JPN),04 JUN 2004
31:55.34,Desi Jisa MOKONIN,12 JUL 1997,BRN,15,"Olympic Stadium, London (GBR)",05 AUG 2017
31:55.35,Maria GUIDA,23 JAN 1966,ITA,8h2,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996
31:55.41,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007
31:55.43,Winfredah KEBASO,16 APR 1985,KEN,2,Kobe (JPN),21 OCT 2006
31:55.45,Caroline NYAGA,07 OCT 1993,KEN,6,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021
31:55.46,Kaitlin GREGG GOODMAN,31 JAN 1987,USA,11,"Palo Alto, CA (USA)",05 MAY 2017
31:55.47,Natasha WODAK,17 DEC 1981,CAN,16,"Olympic Stadium, London (GBR)",05 AUG 2017
31:55.47,Ruth CHEPNGETICH,08 AUG 1994,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",09 APR 2022
31:55.48,Mao ICHIYAMA,29 MAY 1997,JPN,4,Osaka (JPN),23 JUN 2017
31:55.50,Meselech MELKAMU,19 APR 1985,ETH,2,"Nyayo National Stadium, Nairobi (KEN)",31 JUL 2010
31:55.51,Kerstin PRESSLER,02 FEB 1962,FRG,1,Dortmund (GER),19 JUL 1990
31:55.53,Meryem ERDOGAN,24 APR 1990,TUR,4,Marseille (FRA),05 JUN 2010
31:55.54,Kayoko FUKUSHI,25 MAR 1982,JPN,4,Guangzhou (CHN),21 NOV 2010
31:55.55,Jill BOLTZ,14 OCT 1966,GBR,4h1,"National Stadium, Tokyo (JPN)",27 AUG 1991
31:55.56,Jessica AUGUSTO,08 NOV 1981,POR,2f1,Skopje (MKD),07 JUN 2014
31:55.59,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Kobe (JPN),28 APR 2002
31:55.60,Valeriia ZINENKO,06 NOV 1995,UKR,7,"Olympiastadion, München (GER)",15 AUG 2022
31:55.61,Caroline SANG,,USA,13,"Hayward Field, Eugene, OR (USA)",27 MAY 2022
31:55.65,Clair FEARNLEY,07 MAR 1975,AUS,2,Sydney (AUS),24 FEB 2000
31:55.66,Fernanda MARQUES,15 APR 1966,POR,6,Helsinki (FIN),30 JUN 1992
31:55.66,Maojie CAO,10 APR 1992,CHN,1,Shenyang (CHN),11 SEP 2013
31:55.67,Qingmei CHEN,04 APR 1963,CHN,4,Tokyo (JPN),08 OCT 1988
31:55.67,Derartu TULU,21 MAR 1972,ETH,1h2,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992
31:55.67,Ayumi HAGIWARA,01 JUN 1992,JPN,3,Incheon (KOR),27 SEP 2014
31:55.68,Uta PIPPIG,07 SEP 1965,GER,6,"National Stadium, Tokyo (JPN)",30 AUG 1991
31:55.68,Gwen JORGENSEN,25 APR 1986,USA,1,"Palo Alto, CA (USA)",30 MAR 2018
31:55.69,Merima DENBOBA,21 AUG 1974,ETH,1,Trento (ITA),01 JUN 2000
31:55.69,Joyce Chepkemoi TELE,03 MAY 1995,KEN,1,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",20 APR 2022
31:55.72,Elaina TABB,17 DEC 1991,USA,11,"Palo Alto, CA (USA)",02 MAY 2019
31:55.73,Julia Mombi MURAGA,25 JAN 1985,KEN,1,Kobe (JPN),13 OCT 2007
31:55.76,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,4,Fukuchiyama (JPN),28 SEP 2002
31:55.79,Agate CAUNE,07 AUG 2004,LAT,1,"Jāņa Daliņa Stadium, Valmiera (LAT)",31 AUG 2022
31:55.80,Jill BOLTZ,14 OCT 1966,GBR,3,Helsinki (FIN),27 JUN 1990
31:55.8h,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,Nairobi (KEN),15 JUL 2011
31:55.80,Susanna SULLIVAN,13 MAY 1990,USA,9,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023
31:55.80,Mercy CHELANGAT,11 JUL 1997,KEN,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",13 APR 2023
31:55.81,Yuka TAKASHIMA,12 MAY 1988,JPN,1f1,Abashiri (JPN),06 JUL 2014
31:55.83,Natalya POPKOVA,21 SEP 1988,RUS,1,Moskva (RUS),11 JUN 2012
31:55.93,Karolina SZABÓ,17 NOV 1961,HUN,8,"Neckarstadion, Stuttgart (GER)",30 AUG 1986
31:55.94,Kerryn MCCANN,02 MAY 1967,AUS,1,Melbourne (AUS),06 DEC 1999
31:55.95,Naoko TAKAHASHI,06 MAY 1972,JPN,2,Mito (JPN),05 MAY 1998
31:55.95,Dulce FÉLIX,23 OCT 1982,POR,2f1,Burjassot (ESP),13 APR 2019
31:55.97,Annette SERGENT-PALLUY,17 NOV 1962,FRA,5h1,"National Stadium, Tokyo (JPN)",27 AUG 1991
31:55.97,Iris BIBA-PÖSCHL,27 MAY 1964,GER,2,Stockholm (SWE),26 JUN 1997
31:55.99,Klara KASHAPOVA,29 JAN 1970,RUS,8,"Olympiastadion, Helsinki (FIN)",13 AUG 1994
31:56.00,Colleen DE REUCK,13 APR 1964,RSA,1,Cape Town (RSA),19 APR 1996
31:56.00,Kazue OGOSHI,02 MAR 1981,JPN,7,"Palo Alto, CA (USA)",01 MAY 2005
31:56.0h,Agnes Jebet TIROP,23 OCT 1995,KEN,1,Nairobi (KEN),23 JUN 2017
31:56.01,Lyubov KONYUKHOVA,1956,URS,4,Kiev (URS),24 JUN 1984
31:56.01,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,4,Kanazawa (JPN),29 SEP 2001
31:56.02,Anna DOMORADSKAYA,17 NOV 1953,URS,5,Kiev (URS),24 JUN 1984
31:56.07,Viktoriya KLIMINA,01 MAR 1976,RUS,5,Tula (RUS),14 JUN 2005
31:56.09,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,Zeulenroda (GER),05 MAY 2007
31:56.1h,Rakiya MARAOUI-QUETIER,12 SEP 1967,FRA,3,Strasbourg (FRA),27 JUN 2000
31:56.11,Rina YAMAZAKI,06 MAY 1988,JPN,3f2,Yamaguchi (JPN),10 OCT 2014
31:56.21,Ruth WANJIRU,11 SEP 1981,KEN,3,Yokohama (JPN),06 JUN 2003
31:56.23,Rahab Watetu NDUNG'U,28 NOV 1980,KEN,2,Watford (GBR),05 JUL 2003
31:56.25,Aki FUJIKAWA,14 NOV 1978,JPN,13,Tokyo (JPN),05 OCT 1997
31:56.30,Maria Albertina DIAS,26 APR 1965,POR,3,Leiria (POR),07 APR 1996
31:56.33,Natalya ARTYOMOVA,05 JAN 1963,URS,6,Kiev (URS),02 AUG 1988
31:56.35,Jenny LUND,11 JUL 1961,AUS,2,Melbourne (AUS),10 DEC 1991
31:56.36,Anikó KÁLOVICS,13 MAY 1977,HUN,1,Nyíregyháza (HUN),09 MAY 2004
31:56.37,Irine Jepchumba KIMAIS,10 OCT 1998,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",23 JUN 2023
31:56.38,Susanna SULLIVAN,13 MAY 1990,USA,5,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022
31:56.4h,Irine Chepet CHEPTAI,04 FEB 1992,KEN,2,Nairobi (KEN),23 JUN 2017
31:56.41,Winfredah KEBASO,16 APR 1985,KEN,1,Kushiro (JPN),17 JUN 2006
31:56.42,Luchia YISHAK,08 APR 1973,ETH,6h1,"National Stadium, Tokyo (JPN)",27 AUG 1991
31:56.43,Sarah PAGANO,23 JUL 1991,USA,2,"Palo Alto, CA (USA)",03 MAY 2018
31:56.45,Huandi ZHONG,28 JUN 1967,CHN,1,Tokyo (JPN),10 JUN 1994
31:56.47,Guixia ZHENG,24 JUN 1973,CHN,5,Kanazawa (JPN),29 SEP 2001
31:56.48,Ikumi NAGAYAMA,22 JUN 1974,JPN,4,Tokyo (JPN),10 JUN 2001
31:56.49,Agata BALSAMO,11 NOV 1970,ITA,2,Trento (ITA),01 JUN 2000
31:56.52,Lynn JENNINGS,01 JUL 1960,USA,7h1,"National Stadium, Tokyo (JPN)",27 AUG 1991
31:56.52,Alice WRIGHT,03 NOV 1994,GBR,12,"Palo Alto, CA (USA)",02 MAY 2019
31:56.56,Agata BALSAMO,11 NOV 1970,ITA,4,Lisboa (POR),01 APR 2000
31:56.57,Medhin GEBRESLASSIE,05 APR 1999,ETH,11,"FBK Stadium, Hengelo (NED)",08 JUN 2021
