Mark,Competitor,DOB,Nat,Pos,Venue,Date
4:09.57,Olga CHURBANOVA,16 JUL 1965,RUS,1,"Estadio de la Comunidad, Madrid (ESP)",02 JUN 1996
4:09.57,Faith MACHARIA,09 FEB 1976,KEN,3,Brisbane (AUS),11 FEB 2000
4:09.57,Regina JACOBS,28 AUG 1963,USA,1,"Palo Alto, CA (USA)",23 JUN 2002
4:09.57,Helen CLITHEROE,02 JAN 1974,GBR,11,Oslo (NOR),27 JUN 2003
4:09.57,Adriana MUÑOZ,16 MAR 1982,CUB,1,Santo Domingo (DOM),07 AUG 2003
4:09.57,Malindi ELMORE,13 MAR 1980,CAN,3,"Palo Alto, CA (USA)",31 MAY 2004
4:09.57,Katrina WOOTTON,02 SEP 1985,GBR,1,Manchester (GBR),28 JUL 2007
4:09.57,Treniere MOSER,27 OCT 1981,USA,6,"Icahn Stadium, New York, NY (USA)",30 MAY 2009
4:09.57,Nicole SIFUENTES,30 JUN 1986,CAN,2f1,Ninove (BEL),06 AUG 2011
4:09.57,Natalija PILIUŠINA,22 OCT 1990,LTU,4f1,"Palo Alto, CA (USA)",28 APR 2013
4:09.57,Heather WILSON,13 JUN 1990,USA,6,"Greenville, SC (USA)",30 MAY 2015
4:09.57,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,1f1,"SV 03 Stadion, Tübingen (GER)",20 MAY 2017
4:09.57,Worknesh ABYE,1999,ETH,1,Hérouville (FRA),15 JUN 2017
4:09.57,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,"Stadium Lille Métropole, Villeneuve d'Ascq (FRA)",25 JUN 2017
4:09.57,Selah BUSIENEI,27 DEC 1991,KEN,3,Barcelona (ESP),29 JUN 2017
4:09.57,Margherita MAGNANI,26 FEB 1987,ITA,7,Liège (BEL),19 JUL 2017
4:09.57,Danielle ARAGON,01 JUL 1994,USA,2f1,"Los Angeles, CA (USA)",17 MAY 2018
4:09.57,Agathe GUILLEMOT,11 JUL 1999,FRA,10,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023
4:09.58,Fatima AOUAM,16 DEC 1959,MAR,2,Grosseto (ITA),10 AUG 1988
4:09.58,Carmen WÜSTENHAGEN-RÜDIGER,15 AUG 1973,GER,1,La Celle-st-Cloud (FRA),15 JUN 1996
4:09.58,Sarah SCHWALD,02 JAN 1973,USA,7,"Eugene, OR (USA)",24 MAY 2003
4:09.58,Mary Jane HARRELSON-REEVES,17 JUN 1978,USA,2,"Brunswick, ME (USA)",05 JUL 2003
4:09.58,Iris María FUENTES-PILA,10 AUG 1980,ESP,4h1,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
4:09.58,Gulnara SAMITOVA-GALKINA,09 JUL 1978,RUS,1,Moskva (RUS),14 MAY 2008
4:09.58,Erin DONOHUE,08 MAY 1983,USA,9,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008
4:09.58,Truong Thanh HANG,01 MAY 1986,VIE,2,Guangzhou (CHN),23 NOV 2010
4:09.58,Yekaterina KOSTETSKAYA,31 DEC 1986,RUS,5,Sochi (RUS),24 MAY 2011
4:09.58,Elina SUJEW,02 NOV 1990,GER,9,Heusden-Zolder (BEL),13 JUL 2013
4:09.58,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,Nürnberg (GER),26 JUL 2015
4:09.58,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,1,Windsor (CAN),21 MAY 2016
4:09.58,Dalila ABDULKADIR,27 JUN 1998,BRN,7,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",18 JUN 2016
4:09.58,Hanna KLEIN,06 APR 1993,GER,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021
4:09.58,Sophie O'SULLIVAN,23 DEC 2001,IRL,1sf1,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023
4:09.58,Micaela DEGENERO,12 APR 1998,USA,4,"Hayward Field, Eugene, OR (USA)",16 JUN 2023
4:09.59,Hayley PARRY-TULLETT,17 FEB 1973,GBR,1h1,Melbourne (AUS),20 MAR 2006
4:09.59,Johanna RISKU-LEHTINEN,21 FEB 1979,FIN,1,Kassel (GER),08 JUN 2006
4:09.59,Agnes SAMARIA,11 AUG 1972,NAM,1,Durban (RSA),17 MAR 2007
4:09.59,Tatyana GUDKOVA,26 MAR 1985,RUS,3h2,Kazan (RUS),19 JUL 2008
4:09.59,Isabel MACÍAS,11 AUG 1984,ESP,10,"Moratalaz, Madrid (ESP)",09 JUL 2011
4:09.59,Stephanie TWELL,17 AUG 1989,GBR,13,"FBK Stadium, Hengelo (NED)",27 MAY 2012
4:09.59,Alison LEONARD,17 MAR 1990,GBR,4,"FBK Stadium, Hengelo (NED)",22 MAY 2016
4:09.59,Kristiina MÄKI,22 SEP 1991,CZE,7f1,Huelva (ESP),14 JUN 2017
4:09.59,Gabriela STAFFORD,13 SEP 1995,CAN,6h2,Gold Coast (AUS),09 APR 2018
4:09.59,Christina ARAGON,17 JUN 1997,USA,4,"Eugene, OR (USA)",09 JUN 2018
4:09.6h,Fita LOVIN,14 JAN 1951,ROU,2,Bucureşti (ROU),11 JUN 1977
4:09.6h,Ileana SILAI,14 OCT 1941,ROU,1,Poiana Brasov (ROU),24 SEP 1977
4:09.60,Aurica MITREA,19 OCT 1959,ROU,9,Bucureşti (ROU),13 JUN 1987
4:09.60,Tatyana SAMOLENKO,12 AUG 1961,URS,2,Praha (TCH),28 JUN 1987
4:09.6h,Marina GLAVATSKIKH,1964,URS,6,Moskva (URS),15 AUG 1987
4:09.60,Simona IONESCU,24 AUG 1973,ROU,3,Hechtel (BEL),19 JUL 1997
4:09.6h,Jackline MARANGA,16 DEC 1977,KEN,6,"Crystal Palace, London (GBR)",07 AUG 1999
4:09.6h,Hayley PARRY-TULLETT,17 FEB 1973,GBR,7,"Crystal Palace, London (GBR)",07 AUG 1999
4:09.60,Helen PATTINSON,02 JAN 1974,GBR,9sf2,"Olympic Stadium, Sydney (AUS)",28 SEP 2000
4:09.60,Sabine FISCHER,29 JUN 1973,SUI,5,Nürnberg (GER),17 JUN 2001
4:09.60,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,Naka (JPN),03 AUG 2002
4:09.60,Lívia TÓTH,07 JAN 1980,HUN,3,Cuxhaven (GER),26 JUN 2004
4:09.60,Ibtissam LAKHOUAD,07 DEC 1980,MAR,1,Nürnberg (GER),30 JUL 2006
4:09.60,Lindsey GALLO,29 NOV 1981,USA,1,"Palo Alto, CA (USA)",29 APR 2007
4:09.60,Elisa CUSMA,24 JUL 1981,ITA,2,Padova (ITA),08 JUL 2007
4:09.60,Hilary STELLINGWERFF,07 AUG 1981,CAN,5h1,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
4:09.60,Nikki HAMBLIN,20 MAY 1988,NZL,7h2,"Olympiastadion, Berlin (GER)",18 AUG 2009
4:09.60,Nicole TULLY,30 OCT 1986,USA,5sf1,"Hayward Field, Eugene, OR (USA)",29 JUN 2012
4:09.60,Meraf BAHTA,24 JUN 1989,ERI,1f1,Göteborg (SWE),15 JUN 2013
4:09.60,Zoe BUCKMAN,21 DEC 1988,AUS,2,"Albert Park, Melbourne (AUS)",22 MAR 2014
4:09.60,Heidi SEE,09 AUG 1989,AUS,1,Brisbane (AUS),28 MAR 2015
4:09.60,Olga VOVK,13 FEB 1993,RUS,3,"Olympic Stadium, Cheboksary (RUS)",05 AUG 2022
4:09.61,Beverley NICHOLSON-HARTIGAN,10 JUN 1967,GBR,2,Barcelona (ESP),16 JUL 1990
4:09.61,Gabriella DORIO,26 JUN 1957,ITA,9,"Stadio Olimpico, Roma (ITA)",09 JUN 1992
4:09.61,Maite ZÚÑIGA,28 DEC 1964,ESP,6sf2,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995
4:09.61,Antje MÖLDNER-SCHMIDT,13 JUN 1984,GER,3,Kassel (GER),10 JUN 2005
4:09.61,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,5,"Icahn Stadium, New York, NY (USA)",31 MAY 2008
4:09.61,Yelena KOBELEVA,12 JUN 1988,RUS,1,"Luzhniki Stadion, Moskva (RUS)",11 JUN 2013
4:09.61,Nikki HAMBLIN,20 MAY 1988,NZL,5f1,"Palo Alto, CA (USA)",04 MAY 2014
4:09.61,Lucia STAFFORD,17 AUG 1998,CAN,2,"Complexe Sportif Claude-Robillard, Montréal (CAN)",27 JUN 2021
4:09.62,Karin BURNELEIT,18 AUG 1943,GDR,1,"Olympiastadion, Helsinki (FIN)",15 AUG 1971
4:09.62,Cindy BREMSER,05 MAY 1953,USA,2,"Indianapolis, IN (USA)",19 JUN 1983
4:09.62,Sinéad DELAHUNTY-EVANS,12 FEB 1971,IRL,4h2,"Népstadion, Budapest (HUN)",21 AUG 1998
4:09.62,Sabine FISCHER,29 JUN 1973,SUI,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000
4:09.62,Jacinta MURAGURI,28 MAY 1970,KEN,2,Dessau (GER),30 MAY 2001
4:09.62,Yuliya KOSENKOVA,28 MAR 1973,RUS,6,Nice (FRA),09 JUL 2001
4:09.62,Jackline MARANGA,16 DEC 1977,KEN,3,"FBK Stadium, Hengelo (NED)",01 JUN 2003
4:09.62,Johanna RISKU-LEHTINEN,21 FEB 1979,FIN,5,Luzern (SUI),25 JUN 2003
4:09.62,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,2,Heusden-Zolder (BEL),18 JUL 2009
4:09.62,Shelby HOULIHAN,08 FEB 1993,USA,7,Liège (BEL),15 JUL 2015
4:09.62,Kristiina MÄKI,22 SEP 1991,CZE,4,Andújar (ESP),06 SEP 2019
4:09.62,Kaela EDWARDS,08 DEC 1993,USA,2,"Los Angeles, CA (USA)",29 AUG 2020
4:09.62,Micaela DEGENERO,12 APR 1998,USA,2,"Hayward Field, Eugene, OR (USA)",11 JUN 2022
4:09.62,Winnie JEMUTAI,04 JUN 2003,KEN,1f1,"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",16 JUN 2023
4:09.63,Päivi TIKKANEN,19 JAN 1960,FIN,2,Nurmijärvi (FIN),20 JUN 1990
4:09.63,Serenella SBRISSA,13 JUL 1967,ITA,10,Roma (ITA),05 JUN 1996
4:09.63,Anne BRUNS,03 JUL 1974,GER,7,Dortmund (GER),07 JUN 1998
4:09.63,Anna JAKUBCZAK,02 FEB 1973,POL,6,Bratislava (SVK),09 JUN 1998
4:09.63,Natalia RODRÍGUEZ,02 JUN 1979,ESP,1,Jerez (ESP),03 AUG 2003
4:09.63,Marla RUNYAN,04 JAN 1969,USA,1h2,"Sacramento, CA (USA)",16 JUL 2004
4:09.63,Nataliya TOBIAS,22 NOV 1980,UKR,10,Oslo (NOR),15 JUN 2007
4:09.63,Charlene THOMAS,06 MAY 1982,GBR,1f1,Twickenham (GBR),04 JUN 2008
4:09.63,Erin DONOHUE,08 MAY 1983,USA,2,"Crystal Palace, London (GBR)",25 JUL 2008
4:09.63,Irene JELAGAT,10 DEC 1988,KEN,8,Rabat (MAR),23 MAY 2009
4:09.63,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,1h4,Cheboksary (RUS),23 JUL 2009
4:09.63,Corinna HARRER,19 JAN 1991,GER,2f1,Watford (GBR),11 JUN 2011
4:09.63,Violah CHEPTOO,01 MAR 1989,KEN,11,"Icahn Stadium, New York, NY (USA)",25 MAY 2013
4:09.63,Renata PLIŚ,05 FEB 1985,POL,11,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015
4:09.63,Dina ALEKSANDROVA,09 AUG 1992,RUS,1h2,Cheboksary (RUS),26 JUL 2019
4:09.63,Katie SNOWDEN,09 MAR 1994,GBR,3,"Slottsskogsvallen, Göteborg (SWE)",29 AUG 2020
4:09.64,Claudia BORGSCHULZE,09 FEB 1964,FRG,5,Zagreb (CRO),16 JUL 1987
4:09.64,Letitia VRIESDE,05 OCT 1964,SUR,8sf1,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992
4:09.64,Cheri GODDARD-KENAH,26 DEC 1970,USA,2,Casablanca (MAR),13 JUL 1999
4:09.64,Tatyana TOMASHOVA,01 JUL 1975,RUS,1,Glasgow (GBR),18 AUG 2002
4:09.64,Veerle DEJAEGHERE,01 AUG 1973,BEL,15,Bruxelles (BEL),30 AUG 2002
4:09.64,Helen CLITHEROE,02 JAN 1974,GBR,1,Manchester (GBR),16 JUL 2006
4:09.64,Charlene THOMAS,06 MAY 1982,GBR,1,Watford (GBR),30 JUN 2007
4:09.64,Molly HUDDLE,31 AUG 1984,USA,3f1,Ninove (BEL),07 AUG 2010
4:09.64,Siham HILALI,02 MAY 1986,MAR,7sf1,"DS, Daegu (KOR)",30 AUG 2011
4:09.64,Elizabeth MALOY,10 AUG 1985,USA,8f1,"Los Angeles, CA (USA)",18 MAY 2012
4:09.64,Alice SCHMIDT,03 OCT 1981,USA,8,"Hayward Field, Eugene, OR (USA)",01 JUL 2012
4:09.64,Kerri GALLAGHER,31 MAY 1989,USA,1,Victoria (CAN),05 JUL 2013
4:09.64,Christine BARDELLE,16 AUG 1974,FRA,1f1,Gent (BEL),03 AUG 2013
4:09.64,Dawit SEYAUM,27 JUL 1996,ETH,2h2,"National Stadium, Beijing (CHN)",22 AUG 2015
4:09.64,Danuta URBANIK,24 DEC 1989,POL,3,Dessau (GER),27 MAY 2016
4:09.64,Danuta URBANIK,24 DEC 1989,POL,8,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",18 JUN 2016
4:09.64,Shannon OSIKA,15 JUN 1993,USA,7,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018
4:09.64,Mercy CHERONO,07 MAY 1991,KEN,10,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 SEP 2021
4:09.64,Whittni MORGAN,22 OCT 1997,USA,2,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022
4:09.65,Cornelia BÜRKI,03 OCT 1953,SUI,1,Lausanne (SUI),14 JUL 1981
4:09.65,Doina MELINTE,27 DEC 1956,ROU,1,Nice (FRA),13 JUL 1987
4:09.65,Sylvia KÜHNEMUND-THIER,25 JUL 1974,GER,1,Köln (GER),23 JUN 1996
4:09.65,Malin EWERLÖF,02 JUN 1972,SWE,1,Stockholm (SWE),26 JUL 1998
4:09.65,Faith MACHARIA,09 FEB 1976,KEN,7,Barcelona (ESP),29 JUL 1999
4:09.65,Faith MACHARIA,09 FEB 1976,KEN,8,Nice (FRA),08 JUL 2000
4:09.65,Paula IVAN,20 JUL 1963,ROU,6,"Olympiastadion, Berlin (GER)",01 SEP 2000
4:09.65,Svetlana KANDEMIR,10 SEP 1970,RUS,3,Madrid (ESP),07 JUL 2001
4:09.65,Olga NELYUBOVA,12 JUL 1964,RUS,9,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002
4:09.65,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,1,Cuxhaven (GER),20 JUL 2002
4:09.65,Irina KRAKOVIAK,16 NOV 1977,LTU,1,Bydgoszcz (POL),05 JUN 2005
4:09.65,Axumawit EMBAYE,18 OCT 1994,ETH,2f1,Göteborg (SWE),15 JUN 2013
4:09.65,Amanda ECCLESTON,18 JUN 1990,USA,5h2,"Sacramento, CA (USA)",27 JUN 2014
4:09.65,Cory Ann MCGEE,29 MAY 1992,USA,6h2,"Hayward Field, Eugene, OR (USA)",26 JUN 2015
4:09.65,Gabriela STAFFORD,13 SEP 1995,CAN,2f1,Burnaby (CAN),17 JUN 2016
4:09.65,Margherita MAGNANI,26 FEB 1987,ITA,13,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017
4:09.65,Alexa EFRAIMSON,20 FEB 1997,USA,2h1,"Sacramento, CA (USA)",22 JUN 2017
4:09.65,Margherita MAGNANI,26 FEB 1987,ITA,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017
4:09.65,Julia HEYMACH,20 NOV 1998,USA,7sf2,"Hayward Field, Eugene, OR (USA)",19 JUN 2021
4:09.66,Brit MCROBERTS-LIND PETERSEN,10 FEB 1957,CAN,6,"Stadio Olimpico, Roma (ITA)",04 SEP 1981
4:09.66,Sabine FISCHER,29 JUN 1973,SUI,7sf2,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001
4:09.66,Helen CLITHEROE,02 JAN 1974,GBR,5h2,"Olympiastadion, München (GER)",09 AUG 2002
4:09.66,Georgie CLARKE,17 JUN 1984,AUS,1,Melbourne (AUS),12 FEB 2004
4:09.66,Yelena SOBOLEVA,03 OCT 1982,RUS,2h3,Tula (RUS),13 JUN 2006
4:09.66,Lisa DOBRISKEY,23 DEC 1983,GBR,14,"FBK Stadium, Hengelo (NED)",01 JUN 2009
4:09.66,Susan KUIJKEN,08 JUL 1986,NED,1,Hobart (AUS),23 FEB 2013
4:09.66,Ella DONAGHU,13 APR 1998,USA,3,"Hayward Field, Eugene, OR (USA)",12 JUN 2021
4:09.66,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,1,"Stadion Mládeže, Zlín (CZE)",27 JUN 2021
4:09.66,Hannah NUTTALL,07 JUL 1997,GBR,1f1,"Longford Stadium Trafford, Manchester (GBR)",23 JUL 2022
4:09.67,Vesela YATSINSKA,16 JAN 1951,BUL,1,Budapest (HUN),26 JUN 1982
4:09.67,Kristina DA FONSECA-WOLLHEIM,10 FEB 1972,GER,11,Bruxelles (BEL),23 AUG 1996
4:09.67,Lidia CHOJECKA,25 JAN 1977,POL,4,Melbourne (AUS),09 SEP 2001
4:09.67,Sonja ROMAN,11 MAR 1979,SLO,7,Madrid (ESP),19 JUL 2003
4:09.67,Gelete BURKA,23 JAN 1986,ETH,3,Zaragoza (ESP),08 JUN 2004
4:09.67,Jenelle DEATHERAGE,25 SEP 1977,USA,1,Burnaby (CAN),01 JUL 2004
4:09.67,Abby WESTLEY,15 JUL 1987,GBR,6h1,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
4:09.67,Nancy Jebet LANGAT,22 AUG 1981,KEN,2,Algiers (ALG),29 MAY 2008
4:09.67,Eilish MCCOLGAN,25 NOV 1990,GBR,1,Loughborough (GBR),19 MAY 2013
4:09.67,Senbere TEFERI,03 MAY 1995,ETH,4,Beijing (CHN),21 MAY 2013
4:09.67,Tigist GASHAW,25 DEC 1996,ETH,1f1,Marseille (FRA),31 MAY 2014
4:09.67,Shelby HOULIHAN,08 FEB 1993,USA,2,"Eugene, OR (USA)",13 JUN 2015
4:09.67,Jenny BLUNDELL,09 MAY 1994,AUS,1,Glendale (AUS),30 JAN 2016
4:09.67,Solange Andreia PEREIRA,16 DEC 1989,ESP,4,Barcelona (ESP),29 JUN 2017
4:09.67,Stephanie TWELL,17 AUG 1989,GBR,4,Brisbane (AUS),28 MAR 2018
4:09.67,Alemaz SAMUEL,05 JUL 1999,ETH,1,"Ratinan Stadion, Tampere (FIN)",15 JUL 2018
4:09.67,Lucia STAFFORD,17 AUG 1998,CAN,10h1,"Hayward Field, Eugene, OR (USA)",15 JUL 2022
4:09.68,Nadiya KORNYEVA,1960,URS,11,Kiev (URS),02 AUG 1988
4:09.68,Lyubov KREMLYOVA,21 DEC 1961,URS,3,Volgograd (URS),11 JUN 1989
4:09.68,Marla RUNYAN,04 JAN 1969,USA,h,"Sacramento, CA (USA)",14 JUL 2000
4:09.68,Jeruto KIPTUM,12 DEC 1981,KEN,15,Bruxelles (BEL),25 AUG 2000
4:09.68,Olga YEGOROVA,28 MAR 1972,RUS,2,Tula (RUS),09 JUN 2002
4:09.68,Lisa DOBRISKEY,23 DEC 1983,GBR,5,Gateshead (GBR),27 JUN 2004
4:09.68,Liliya SHOBUKHOVA,13 NOV 1977,RUS,3h3,Tula (RUS),13 JUN 2006
4:09.68,Lisa CORRIGAN,02 DEC 1984,AUS,2,Stretford (GBR),11 AUG 2007
4:09.68,Lisa DOBRISKEY,23 DEC 1983,GBR,1,"International Stadium, Gateshead (GBR)",31 AUG 2008
4:09.68,Nicole SIFUENTES,30 JUN 1986,CAN,1f1,Victoria (CAN),03 JUL 2011
4:09.68,Erin DONOHUE,08 MAY 1983,USA,6,"Crystal Palace, London (GBR)",06 AUG 2011
4:09.68,Alice SCHMIDT,03 OCT 1981,USA,6f1,"Palo Alto, CA (USA)",29 APR 2012
4:09.68,Gabriele GRUNEWALD,25 JUN 1986,USA,5,"Sacramento, CA (USA)",29 JUN 2014
4:09.68,Sasha GOLLISH,27 DEC 1981,CAN,2,Guelph (CAN),25 JUN 2016
4:09.68,Dinke FIRDISA,28 MAY 1999,ETH,1,Andújar (ESP),01 JUN 2018
4:09.68,Danielle JONES,21 AUG 1996,USA,6f2,"Azusa, CA (USA)",09 JUL 2019
4:09.68,Linden HALL,20 JUN 1991,AUS,4,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2019
4:09.68,Sara VAUGHN,16 MAY 1986,USA,5,"Hayward Field, Eugene, OR (USA)",20 AUG 2021
4:09.68,Eliza MEGGER,29 AUG 1999,POL,10,"Golęcin Stadion, Poznan (POL)",18 JUN 2023
4:09.69,Brigitte KRAUS,12 AUG 1956,FRG,1,Bremen (GER),26 JUN 1983
4:09.69,Yvonne MAI,22 AUG 1965,GDR,2,Dresden (GER),11 JUN 1988
4:09.69,Teena COLEBROOK,18 DEC 1956,GBR,1,"Santa Monica, CA (USA)",20 MAY 1989
4:09.69,Birgit BARTH,19 JUN 1962,GDR,2,Dresden (GER),19 AUG 1990
4:09.69,Nuria FERNÁNDEZ,16 AUG 1976,ESP,7sf2,"Stade de France, Paris-St-Denis (FRA)",29 AUG 2003
4:09.69,Sara HALL,15 APR 1983,USA,3f1,"Palo Alto, CA (USA)",02 MAY 2009
4:09.69,Anna LUCHKINA,13 JAN 1986,RUS,2h1,Cheboksary (RUS),23 JUL 2011
4:09.69,Elizabeth MALOY,10 AUG 1985,USA,4f1,Gent (BEL),30 JUL 2011
4:09.69,Winny CHEBET,20 DEC 1990,KEN,1,Nairobi (KEN),23 JUN 2018
4:09.70,Wenche SØRUM,10 JUL 1951,NOR,7sf2,"Olympiastadion, München (GER)",07 SEP 1972
4:09.7h,Ellen WELLMANN,28 JUN 1948,FRG,8,Düsseldorf (GER),08 JUN 1976
4:09.7h,Janice MERRILL,18 JUN 1956,USA,6,Köln (GER),22 JUN 1978
4:09.7h,Christine BENNING,30 MAR 1955,GBR,3,Viareggio (ITA),08 AUG 1979
4:09.70,Maite ZÚÑIGA,28 DEC 1964,ESP,12,"Olympiastadion, Berlin (GER)",01 SEP 1998
4:09.70,Helena JAVORNIK,26 MAR 1966,SLO,8,Barcelona (ESP),29 JUL 1999
4:09.70,Georgie CLARKE,17 JUN 1984,AUS,2,Hobart (AUS),09 MAR 2002
4:09.7h,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,1,Nairobi (KEN),28 JUL 2007
4:09.70,Cristina VASILOIU,04 MAR 1988,ROU,1,Bucureşti (ROU),05 JUL 2008
4:09.70,Christin WURTH-THOMAS,11 JUL 1980,USA,8h1,"National Stadium, Beijing (CHN)",21 AUG 2008
4:09.7h,Eunice Jepkoech SUM,10 APR 1988,KEN,1,Nakuru (KEN),18 APR 2015
4:09.70,Angelika CICHOCKA,15 MAR 1988,POL,4,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015
4:09.70,Melissa DUNCAN,30 JAN 1990,AUS,2,Glendale (AUS),30 JAN 2016
4:09.7h,Diana SUJEW,02 NOV 1990,GER,2,Watford (GBR),15 JUN 2016
4:09.70,Sara SUTHERLAND,31 JAN 1992,USA,7f3,"Los Angeles, CA (USA)",18 MAY 2017
4:09.70,Sarah MCDONALD,02 AUG 1993,GBR,2f1,"SV 03 Stadion, Tübingen (GER)",20 MAY 2017
4:09.70,Katie SNOWDEN,09 MAR 1994,GBR,4,Birmingham (GBR),02 JUL 2017
4:09.70,Malika AKKAOUI,25 DEC 1987,MAR,2,"Olympiastadion, Stockholm (SWE)",30 MAY 2019
4:09.7h,Diribe WELTEJI,13 MAY 2002,ETH,4,Addis Abeba (ETH),11 APR 2021
4:09.70,Shannon ROWBURY,19 SEP 1984,USA,11,"Irvine, CA (USA)",15 MAY 2021
4:09.71,Yelena SIPATOVA,07 JUN 1955,URS,1f2,Moskva (URS),11 JUN 1983
4:09.71,Doina MELINTE,27 DEC 1956,ROU,3h3,"Olympiastadion, Helsinki (FIN)",12 AUG 1983
4:09.71,Liz MCCOLGAN,24 MAY 1964,GBR,3,Gateshead (GBR),13 JUN 1987
4:09.71,Maria PÎNTEA,10 AUG 1967,ROU,4,Pitesti (ROU),09 AUG 1987
4:09.71,Nataliya IVANOVA,30 JUN 1975,UKR,2,Kharkiv (UKR),06 MAY 1996
4:09.71,Sylvia KÜHNEMUND-THIER,25 JUL 1974,GER,2,Kassel (GER),07 JUN 2000
4:09.71,Alesia TURAVA,06 DEC 1979,BLR,1,"Olympisch Stadion, Amsterdam (NED)",14 JUL 2001
4:09.71,Nicole TETER,08 NOV 1973,USA,1,"Palo Alto, CA (USA)",29 MAR 2002
4:09.71,Anna NDEGE,05 MAR 1982,TAN,3,Cork (IRL),06 JUL 2002
4:09.71,Veerle DEJAEGHERE,01 AUG 1973,BEL,13,Paris (FRA),04 JUL 2003
4:09.71,Meskerem LEGESSE,28 SEP 1986,ETH,15,"Stadio Olimpico, Roma (ITA)",02 JUL 2004
4:09.71,Larisa CHZHAO,04 FEB 1971,RUS,5,Sochi (RUS),26 MAY 2005
4:09.71,Cristina VASILOIU,04 MAR 1988,ROU,1,Bucureşti (ROU),03 JUN 2007
4:09.71,Iris María FUENTES-PILA,10 AUG 1980,ESP,7h3,"Olympiastadion, Berlin (GER)",18 AUG 2009
4:09.71,Malindi ELMORE,13 MAR 1980,CAN,2f1,"Palo Alto, CA (USA)",01 MAY 2011
4:09.71,Mimi BELETE,09 JUN 1988,BRN,12,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011
4:09.71,Malindi ELMORE,13 MAR 1980,CAN,3,Padova (ITA),17 JUL 2011
4:09.71,Iris María FUENTES-PILA,10 AUG 1980,ESP,12,Barcelona (ESP),22 JUL 2011
4:09.71,Violah CHEPTOO,01 MAR 1989,KEN,1,"Portland, OR (USA)",08 JUN 2013
4:09.71,Heather WILSON,13 JUN 1990,USA,6f1,Kortrijk (BEL),11 JUL 2015
4:09.71,Amela TERZIĆ,02 JAN 1993,SRB,1h2,"Olympisch Stadion, Amsterdam (NED)",08 JUL 2016
4:09.71,Amy GRIFFITHS,22 MAR 1996,GBR,2f1,Stretford (GBR),18 AUG 2018
4:09.71,Ellinor PURRIER,20 FEB 1995,USA,2,"Washington, DC (USA)",13 JUL 2019
4:09.71,Olivia HOWELL,2001,USA,4sf1,"Hayward Field, Eugene, OR (USA)",10 JUN 2021
4:09.71,Judith KIYENG,10 DEC 1993,KEN,2,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",26 MAY 2023
4:09.72,Betty VAN STEENBROECK,08 FEB 1963,BEL,,Bruxelles (BEL),28 AUG 1981
4:09.72,Sue ADDISON,28 JUL 1956,USA,3,Oslo (NOR),09 JUL 1983
4:09.72,Melanie CHOINIERE,1972,CAN,1,Mulhouse (FRA),06 JUL 1996
4:09.72,Grete KOENS,26 MAY 1967,NED,8,Hechtel (BEL),05 AUG 2000
4:09.72,Andrea ŠULDESOVÁ,11 FEB 1975,CZE,6,Nürnberg (GER),17 JUN 2001
4:09.72,Mary Jane HARRELSON-REEVES,17 JUN 1978,USA,2,Santo Domingo (DOM),07 AUG 2003
4:09.72,Jenelle DEATHERAGE,25 SEP 1977,USA,7,"Palo Alto, CA (USA)",30 MAY 2005
