Mark,Competitor,DOB,Nat,Pos,Venue,Date
14:59.88,Junxia WANG,09 JAN 1973,CHN,1,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996
14:59.88,Meseret DEFAR,19 NOV 1983,ETH,1,"Portland, OR (USA)",17 MAY 2003
14:59.88,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1f1,Koblenz (GER),20 MAY 2009
14:59.92,Kayoko FUKUSHI,25 MAR 1982,JPN,12,"Olympiastadion, Helsinki (FIN)",13 AUG 2005
14:59.92,Shannon ROWBURY,19 SEP 1984,USA,9,"Olympic Stadium, London (GBR)",13 AUG 2017
14:59.93,Janet KISA,05 DEC 1992,KEN,9,"Stade Louis II, Monaco (MON)",18 JUL 2014
14:59.93,Nozomi TANAKA,04 SEP 1999,JPN,6h2,"National Stadium, Tokyo (JPN)",30 JUL 2021
14:59.94,Gelete BURKA,23 JAN 1986,ETH,12,"Hayward Field, Eugene, OR (USA)",27 MAY 2016
14:59.95,Edith MASAI,04 APR 1967,KEN,4,"Stade Louis II, Monaco (MON)",18 SEP 2004
14:59.95,Andrea SECCAFIEN,27 AUG 1990,CAN,13,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
14:59.95,Nozomi TANAKA,04 SEP 1999,JPN,2,"Denka Big Swan Stadium, Niigata (JPN)",01 OCT 2022
14:59.99,Sentayehu EJIGU,28 JUN 1985,ETH,4,"DS, Daegu (KOR)",02 SEP 2011
14:59.99,Elise CRANNY,09 MAY 1996,USA,9,"Hayward Field, Eugene, OR (USA)",23 JUL 2022
15:00.00,Patti Sue PLUMER,27 APR 1962,USA,2,Stockholm (SWE),03 JUL 1989
15:00.01,Nozomi TANAKA,04 SEP 1999,JPN,14,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
15:00.02,Huina XING,25 FEB 1984,CHN,1,Beijing (CHN),18 JUL 2003
15:00.02,Meselech MELKAMU,19 APR 1985,ETH,2,"AC Gianni Brera, Milano (ITA)",02 JUN 2004
15:00.02,Yekaterina VOLKOVA,16 FEB 1978,RUS,1,Tula (RUS),03 AUG 2007
15:00.03,Amy RUDOLPH,18 SEP 1973,USA,2,"Waltham, MA (USA)",29 MAY 2004
15:00.03,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008
15:00.03,Eva CHERONO,15 AUG 1996,KEN,3,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 JUN 2023
15:00.04,Isabella OCHICHI,28 OCT 1979,KEN,5,"Stade Louis II, Monaco (MON)",13 SEP 2003
15:00.05,Susan CHEPKEMEI,25 JUN 1975,KEN,7,Oslo (NOR),28 JUN 2002
15:00.07,Rachel SCHNEIDER,18 JUL 1991,USA,7h2,"National Stadium, Tokyo (JPN)",30 JUL 2021
15:00.08,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,Tottori (JPN),06 JUN 2004
15:00.08,Esther CHEMTAI,04 JUN 1988,KEN,8,"Hayward Field, Eugene, OR (USA)",03 JUN 2011
15:00.11,Ejegayehu DIBABA,21 MAR 1982,ETH,9,"Stadio Olimpico, Roma (ITA)",14 JUL 2006
15:00.14,Pauline KONGA,10 APR 1970,KEN,6,Roma (ITA),05 JUN 1996
15:00.16,Laura GALVÁN,05 OCT 1991,MEX,11h1,"National Stadium, Tokyo (JPN)",30 JUL 2021
15:00.17,Jess JUDD,07 JAN 1995,GBR,13,"Bislett Stadion, Oslo (NOR)",16 JUN 2022
15:00.19,Ejegayehu DIBABA,21 MAR 1982,ETH,8,Paris (FRA),08 JUL 2006
15:00.19,Agnes Jebet TIROP,23 OCT 1995,KEN,8,"Stadio Olimpico, Roma (ITA)",05 JUN 2014
15:00.20,Lucy Kabuu WANGUI,24 MAR 1984,KEN,5,"Stade Louis II, Monaco (MON)",09 SEP 2005
15:00.20,Lucy Kabuu WANGUI,24 MAR 1984,KEN,3,Melbourne (AUS),24 MAR 2006
15:00.21,Gotytom GEBRESLASE,15 JAN 1995,ETH,13,"Stadio Olimpico, Roma (ITA)",02 JUN 2016
15:00.21,Nozomi TANAKA,04 SEP 1999,JPN,9h2,"Hayward Field, Eugene, OR (USA)",20 JUL 2022
15:00.23,Susanne WIGENE,12 FEB 1978,NOR,13,"Olympiastadion, Helsinki (FIN)",13 AUG 2005
15:00.23,Mercy CHERONO,07 MAY 1991,KEN,5,"DS, Daegu (KOR)",02 SEP 2011
15:00.26,Peninah CHEPCHUMBA,14 JAN 1985,KEN,5,"Stadio Olimpico, Roma (ITA)",11 JUL 2008
15:00.27,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,Naimette-Xhovémont (BEL),19 JUL 2006
15:00.32,Jessica HULL,22 OCT 1996,AUS,4,"Olympiastadion, Berlin (GER)",01 SEP 2019
15:00.34,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,1,Stockholm (SWE),26 JUL 2005
15:00.37,Alison WYETH,26 MAY 1964,GBR,5,"Crystal Palace, London (GBR)",07 JUL 1995
15:00.37,Shelby HOULIHAN,08 FEB 1993,USA,3h2,"Olympic Stadium, London (GBR)",10 AUG 2017
15:00.38,Eilish MCCOLGAN,25 NOV 1990,GBR,4h2,"Olympic Stadium, London (GBR)",10 AUG 2017
15:00.39,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,5h2,"Olympic Stadium, London (GBR)",10 AUG 2017
15:00.42,Darya MASLOVA,06 MAY 1995,KGZ,3,Baku (AZE),18 MAY 2017
15:00.43,Belaynesh FIKADU,28 MAR 1987,ETH,7,Ostrava (CZE),17 JUN 2009
15:00.43,Eilish MCCOLGAN,25 NOV 1990,GBR,10,"Olympic Stadium, London (GBR)",13 AUG 2017
15:00.44,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,6h2,"Olympic Stadium, London (GBR)",10 AUG 2017
15:00.44,Karissa SCHWEIZER,04 MAY 1996,USA,4f1,"Griswold Stadium, Portland, OR (USA)",29 MAY 2021
15:00.45,Ebru KAVAKLIOGLU,14 MAR 1970,TUR,9,"Olympiastadion, Berlin (GER)",06 SEP 2002
15:00.45,Alia SAEED MOHAMMED,18 MAY 1991,UAE,4,Baku (AZE),18 MAY 2017
15:00.48,Betsy SAINA,30 JUN 1988,KEN,2f1,"Palo Alto, CA (USA)",02 MAY 2015
15:00.49,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,"FBK Stadium, Hengelo (NED)",02 JUN 2002
15:00.49,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,1,Sevilla (ESP),07 JUN 2003
15:00.51,Shannon ROWBURY,19 SEP 1984,USA,1f1,"Palo Alto, CA (USA)",01 MAY 2010
15:00.52,Catherina MCKIERNAN,30 NOV 1969,IRL,4,London (GBR),12 JUL 1996
15:00.53,Annette HAND-PETERS,31 MAY 1965,USA,5,Oslo (NOR),05 JUL 1996
15:00.53,Sentayehu EJIGU,28 JUN 1985,ETH,7,Oslo (NOR),27 JUN 2003
15:00.56,Joanne PAVEY,20 SEP 1973,GBR,6,"Olympiastadion, Berlin (GER)",31 AUG 2001
15:00.56,Derebe ALEMU,05 JUN 1983,ETH,4,Heusden-Zolder (BEL),23 JUL 2005
15:00.56,Mestawat TUFA,14 SEP 1983,ETH,7,Zürich (SUI),18 AUG 2006
15:00.57,Lauren FLESHMAN,26 SEP 1981,USA,1,"Crystal Palace, London (GBR)",06 AUG 2011
15:00.6h,Elena BUHĂIANU-ANTOCI,16 JAN 1975,ROU,1,Craiova (ROU),11 MAY 2008
15:00.61,Zhor EL KAMCH,15 MAR 1973,MAR,7h2,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003
15:00.61,Sarah CHELANGAT,05 JUN 2001,UGA,2,Nijmegen (NED),15 JUN 2019
15:00.63,Rose CHERUIYOT,21 JUL 1976,KEN,5,Stockholm (SWE),08 JUL 1996
15:00.63,Sule UTURA,08 FEB 1990,ETH,8,Ostrava (CZE),17 JUN 2009
15:00.64,Maureen KOSTER,03 JUL 1992,NED,14,"Bislett Stadion, Oslo (NOR)",16 JUN 2022
15:00.66,Tirunesh DIBABA,01 OCT 1985,ETH,1h1,"Olympic Stadium, Athina (GRE)",20 AUG 2004
15:00.67,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,5,"Olympiastadion, Berlin (GER)",16 SEP 2007
15:00.68,Mestawat TUFA,14 SEP 1983,ETH,3,Shanghai (CHN),23 SEP 2006
15:00.68,Tabithanjeri KAMAU,03 JUL 2000,KEN,1,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021
15:00.69,Roberta BRUNET,20 MAY 1965,ITA,1,Bari (ITA),16 JUN 1997
15:00.69,Eloise WELLINGS,09 NOV 1982,AUS,4,Melbourne (AUS),24 MAR 2006
15:00.69,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,7,"Hayward Field, Eugene, OR (USA)",30 MAY 2015
15:00.69,Susan KUIJKEN,08 JUL 1986,NED,8,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
15:00.69,Agnes Mwikali MUTUKU,15 DEC 2002,KEN,3f3,"Nagaragawa Stadium, Gifu (JPN)",25 SEP 2022
15:00.70,Zahra OUAZIZ,20 DEC 1969,MAR,4,Stockholm (SWE),05 AUG 2003
15:00.72,Stella CHESANG,01 DEC 1996,UGA,8,"FBK Stadium, Hengelo (NED)",09 JUN 2019
15:00.76,Ines CHENONGE,01 FEB 1982,KEN,1,San Sebastián (ESP),03 JUL 2004
15:00.79,Genzebe DIBABA,08 FEB 1991,ETH,3,"Icahn Stadium, New York, NY (USA)",30 MAY 2009
15:00.82,Beatrice CHEBET,05 MAR 2000,KEN,1,"Cote d'Or National Sports Complex, St Pierre (MRI)",09 JUN 2022
15:00.83,Paula RADCLIFFE,17 DEC 1973,GBR,4,Bruxelles (BEL),25 AUG 1995
15:00.87,Mimi BELETE,09 JUN 1988,BRN,2,Incheon (KOR),02 OCT 2014
15:00.88,Leah MALOT,07 JUN 1972,KEN,4,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
15:00.88,Veronica WANJIRU,29 OCT 1989,KEN,9,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012
15:00.89,Hanna KLEIN,06 APR 1993,GER,6f1,Montesson (FRA),10 JUN 2023
15:00.90,Nozomi TANAKA,04 SEP 1999,JPN,1f4,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 OCT 2021
15:00.98,Kara GOUCHER,09 JUL 1978,USA,6h2,"National Stadium, Beijing (CHN)",19 AUG 2008
15:00.98,Emily INFELD,21 MAR 1990,USA,6h1,"Hayward Field, Eugene, OR (USA)",20 JUL 2022
15:01.01,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,6,"DS, Daegu (KOR)",02 SEP 2011
15:01.02,Kara GOUCHER,09 JUL 1978,USA,1,"Eugene, OR (USA)",04 JUL 2008
15:01.02,Priscah Jepleting CHERONO,27 JUN 1980,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
15:01.05,Susanne WIGENE,12 FEB 1978,NOR,1,Bergen (NOR),21 AUG 2005
15:01.06,Inês MONTEIRO,18 MAY 1980,POR,16,"Bislett Stadion, Oslo (NOR)",03 JUL 2009
15:01.08,Liz MCCOLGAN,24 MAY 1964,GBR,1,Oslo (NOR),05 AUG 1987
15:01.12,Nadia BATTOCLETTI,12 APR 2000,ITA,7f1,Montesson (FRA),10 JUN 2023
15:01.14,Hellen Ekalale LOBUN,18 MAR 1999,KEN,5f3,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021
15:01.15,Liliya SHOBUKHOVA,13 NOV 1977,RUS,1,"Stadio Luigi Ridolfi, Firenze (ITA)",17 JUN 2005
15:01.15,Lilian Kasait RENGERUK,03 MAY 1997,KEN,5,"Hayward Field, Eugene, OR (USA)",26 MAY 2018
15:01.20,Afera GODFAY,25 SEP 1991,ETH,4,Rabat (MAR),27 MAY 2012
15:01.22,Gloria KITE,10 JAN 1998,KEN,10,"Hayward Field, Eugene, OR (USA)",23 JUL 2022
15:01.22,Naomi CHEPNGENO,22 DEC 1994,KEN,8f1,Montesson (FRA),10 JUN 2023
15:01.23,Mariya PANTYUKOVA,14 AUG 1974,RUS,6,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
15:01.25,Pauline KAMULU,30 DEC 1994,KEN,1f1,Shibetsu (JPN),13 JUL 2019
15:01.27,Werknesh KIDANE,07 JAN 1981,ETH,5,"Stade Louis II, Monaco (MON)",18 SEP 2004
15:01.28,Tatyana TOMASHOVA,01 JUL 1975,RUS,13,"Olympic Stadium, Sydney (AUS)",25 SEP 2000
15:01.29,Meskerem MAMO,13 APR 1999,ETH,8,"Hayward Field, Eugene, OR (USA)",20 AUG 2021
15:01.30,Lynn WILLIAMS,11 JUL 1960,CAN,3,Stockholm (SWE),03 JUL 1989
15:01.31,Sentayehu EJIGU,28 JUN 1985,ETH,2h1,"Olympic Stadium, Athina (GRE)",20 AUG 2004
15:01.32,Molly HUDDLE,31 AUG 1984,USA,10,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012
15:01.34,Zhor EL KAMCH,15 MAR 1973,MAR,5,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
15:01.36,Shayne WILLE-CULPEPPER,03 DEC 1973,USA,2,"Palo Alto, CA (USA)",30 APR 2004
15:01.36,Mercy CHERONO,07 MAY 1991,KEN,5,"National Stadium, Beijing (CHN)",30 AUG 2015
15:01.37,Klara LUKAN,08 SEP 2000,SLO,9f1,Montesson (FRA),10 JUN 2023
15:01.37,Lilian Kasait RENGERUK,03 MAY 1997,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",24 JUN 2023
15:01.39,Sarah CHELANGAT,05 JUN 2001,UGA,9,"FBK Stadium, Hengelo (NED)",09 JUN 2019
15:01.41,Joanne PAVEY,20 SEP 1973,GBR,4,"Ullevi Stadium, Göteborg (SWE)",12 AUG 2006
15:01.42,Isabella OCHICHI,28 OCT 1979,KEN,6,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
15:01.42,Meselech MELKAMU,19 APR 1985,ETH,5,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
15:01.44,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,1,Osaka (JPN),11 MAY 2002
15:01.44,Tirunesh DIBABA,01 OCT 1985,ETH,2,"Portland, OR (USA)",17 MAY 2003
15:01.44,Gelete BURKA,23 JAN 1986,ETH,1h2,"Olympic Stadium, London (GBR)",07 AUG 2012
15:01.44,Buze DIRIBA,09 FEB 1994,ETH,5,Paris (FRA),06 JUL 2013
15:01.44,Molly HUDDLE,31 AUG 1984,USA,2,Heusden-Zolder (BEL),21 JUL 2018
15:01.48,Courtney BABCOCK,30 JUN 1972,CAN,8h2,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003
15:01.49,Fernanda RIBEIRO,23 JUN 1969,POR,1,Coimbra (POR),13 AUG 2000
15:01.51,Belaynesh OLJIRA,26 JUN 1990,ETH,7,"Hayward Field, Eugene, OR (USA)",01 JUN 2013
15:01.54,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,2h2,"Olympic Stadium, London (GBR)",07 AUG 2012
15:01.56,Molly HUDDLE,31 AUG 1984,USA,1,"Sacramento, CA (USA)",27 JUN 2014
15:01.57,Tsehay GEMECHU,12 DEC 1998,ETH,1h2,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
15:01.57,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2h2,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
15:01.58,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
15:01.58,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,3h2,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
15:01.59,Pauline KONGA,10 APR 1970,KEN,6,Stockholm (SWE),08 JUL 1996
15:01.59,Eloise WELLINGS,09 NOV 1982,AUS,9,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
15:01.60,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,Eldoret (KEN),01 JUL 2016
15:01.62,Tabithanjeri KAMAU,03 JUL 2000,KEN,1,"Denka Big Swan Stadium, Niigata (JPN)",01 OCT 2022
15:01.63,Karissa SCHWEIZER,04 MAY 1996,USA,1,"Azusa, CA (USA)",09 JUL 2019
15:01.66,Dominique SCOTT,24 JUN 1992,RSA,15,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021
15:01.67,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013
15:01.67,Yasemin CAN,11 DEC 1996,TUR,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",16 JUL 2017
15:01.71,Shannon ROWBURY,19 SEP 1984,USA,2,"Sacramento, CA (USA)",27 JUN 2014
15:01.73,Susanne WIGENE,12 FEB 1978,NOR,9,Paris (FRA),08 JUL 2006
15:01.73,Irene JELAGAT,10 DEC 1988,KEN,9,"Stadio Olimpico, Roma (ITA)",05 JUN 2014
15:01.74,Paula RADCLIFFE,17 DEC 1973,GBR,4,"Olympic Stadium, Athina (GRE)",09 AUG 1997
15:01.77,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,3h1,"Olympic Stadium, Athina (GRE)",20 AUG 2004
15:01.78,Berhane ADERE,23 NOV 1973,ETH,1,Ostrava (CZE),09 JUN 2005
15:01.78,Beatrice CHEPKOECH,06 JUL 1991,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",24 JUN 2023
15:01.79,Salina Jebet KOSGEI,16 NOV 1976,KEN,3,Heusden-Zolder (BEL),02 AUG 2003
15:01.83,Zola BUDD,26 MAY 1966,RSA,1,Stellenbosch (RSA),05 JAN 1984
15:01.83,Meselech MELKAMU,19 APR 1985,ETH,2,Shanghai (CHN),17 SEP 2005
15:01.84,Gelete BURKA,23 JAN 1986,ETH,3,Shanghai (CHN),17 SEP 2005
15:01.85,Julie-Anne STAEHLI,21 DEC 1993,CAN,6f1,"Irvine, CA (USA)",15 MAY 2021
15:01.86,Liz MCCOLGAN,24 MAY 1964,GBR,1,Oslo (NOR),04 JUL 1992
15:01.86,Liliya SHOBUKHOVA,13 NOV 1977,RUS,4h1,"Olympic Stadium, Athina (GRE)",20 AUG 2004
15:01.86,Beatrice CHEBET,05 MAR 2000,KEN,5,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",17 JUN 2021
15:01.87,Sally KIPYEGO,19 DEC 1985,KEN,3h2,"Olympic Stadium, London (GBR)",07 AUG 2012
15:01.89,Isabella OCHICHI,28 OCT 1979,KEN,10,"Olympiastadion, Berlin (GER)",06 SEP 2002
15:01.89,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
15:01.89,Fantaye BELAYNEH,15 SEP 2000,ETH,2,"Cote d'Or National Sports Complex, St Pierre (MRI)",09 JUN 2022
15:01.92,Edith MASAI,04 APR 1967,KEN,5h1,"Olympic Stadium, Athina (GRE)",20 AUG 2004
15:01.95,Irina MIKITENKO,23 AUG 1972,GER,5,"Crystal Palace, London (GBR)",08 AUG 2003
15:01.98,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,6,"Hayward Field, Eugene, OR (USA)",26 MAY 2018
15:01.99,Hanna KLEIN,06 APR 1993,GER,7f1,"Irvine, CA (USA)",15 MAY 2021
15:01.99,Lemlem HAILU,25 MAY 2001,ETH,2,"x-bionic sphere, Šamorín (SVK)",09 JUN 2022
15:02.00,Katalin SZENTGYÖRGYI,01 JAN 1979,HUN,2,"FBK Stadium, Hengelo (NED)",02 JUN 2002
15:02.00,Julia BLEASDALE,09 SEP 1981,GBR,4h2,"Olympic Stadium, London (GBR)",07 AUG 2012
15:02.01,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,9,"Bislett Stadion, Oslo (NOR)",13 JUN 2013
15:02.02,Jennifer RHINES,01 JUL 1974,USA,2,"Eugene, OR (USA)",04 JUL 2008
15:02.03,Lilian Kasait RENGERUK,03 MAY 1997,KEN,4h2,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
15:02.03,Ririka HIRONAKA,24 NOV 2000,JPN,7h1,"Hayward Field, Eugene, OR (USA)",20 JUL 2022
15:02.04,Jeļena PROKOPČUKA,21 SEP 1976,LAT,8,Oslo (NOR),27 JUN 2003
15:02.07,Kimberley SMITH,19 NOV 1981,NZL,4,Stockholm (SWE),22 JUL 2008
15:02.08,Kayoko FUKUSHI,25 MAR 1982,JPN,7,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
15:02.10,Grace MOMANYI,13 FEB 1981,KEN,8,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
15:02.12,Svetlana GUSKOVA,19 AUG 1957,URS,1,Tallinn (EST),21 JUN 1986
15:02.14,Belaynesh FIKADU,28 MAR 1987,ETH,5,"FBK Stadium, Hengelo (NED)",26 MAY 2007
15:02.15,Margaret AKIDOR,26 JUN 2000,KEN,2f4,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 OCT 2021
15:02.15,Esther CHEBET,09 OCT 1997,UGA,3,"x-bionic sphere, Šamorín (SVK)",09 JUN 2022
15:02.15,Margaret AKIDOR,26 JUN 2000,KEN,4f4,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2022
15:02.16,Irina MIKITENKO,23 AUG 1972,GER,6h1,"Olympic Stadium, Athina (GRE)",20 AUG 2004
15:02.19,Camille BUSCOMB,11 JUL 1990,NZL,5h1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
15:02.23,Yelena ROMANOVA,20 MAR 1963,URS,1,"Seattle, WA (USA)",24 JUL 1990
15:02.24,Dolores CHECA,27 DEC 1982,ESP,8,"Olympiastadion, Stockholm (SWE)",29 JUL 2011
15:02.24,Laura WEIGHTMAN,01 JUL 1991,GBR,5h2,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
15:02.26,Molly HUDDLE,31 AUG 1984,USA,5h2,"Olympic Stadium, London (GBR)",07 AUG 2012
15:02.27,Marielle HALL,28 JAN 1992,USA,2,"Azusa, CA (USA)",09 JUL 2019
15:02.27,Lemlem HAILU,25 MAY 2001,ETH,1,"Polideportivo Municipal, Andújar (ESP)",22 MAY 2021
15:02.28,Teyba ERKESSO,30 OCT 1982,ETH,2,San Sebastián (ESP),03 JUL 2004
15:02.28,Mestawat TUFA,14 SEP 1983,ETH,3,"FBK Stadium, Hengelo (NED)",28 MAY 2006
15:02.28,Lauren FLESHMAN,26 SEP 1981,USA,3,Stockholm (SWE),07 AUG 2007
15:02.28,Felista WANJUGU,18 FEB 1990,KEN,1f16,Yokohama (JPN),22 NOV 2008
15:02.30,Julia VAQUERO,18 SEP 1970,ESP,4,Stockholm (SWE),05 AUG 1998
15:02.30,Gulnara SAMITOVA,09 JUL 1978,RUS,6,"Olympic Stadium, Athina (GRE)",23 AUG 2004
15:02.30,Marta DOMÍNGUEZ,03 NOV 1975,ESP,14,"Olympiastadion, Helsinki (FIN)",13 AUG 2005
15:02.31,Joanne PAVEY,20 SEP 1973,GBR,13,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010
15:02.34,Yamna BELKACEM,20 FEB 1974,FRA,9,"Olympiastadion, Berlin (GER)",07 SEP 1999
15:02.34,Gete WAMI,11 DEC 1974,ETH,14,"Stadio Olimpico, Roma (ITA)",08 JUL 2005
15:02.34,Julie-Anne STAEHLI,21 DEC 1993,CAN,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021
15:02.36,Émilie MONDOR,29 APR 1981,CAN,12,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
15:02.37,Zakia Mrisho MOHAMED,19 FEB 1984,TAN,2,Stockholm (SWE),26 JUL 2005
15:02.41,Genzebe DIBABA,08 FEB 1991,ETH,6,"Bislett Stadion, Oslo (NOR)",06 JUN 2008
15:02.42,Mercy CHERONO,07 MAY 1991,KEN,6,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",17 JUN 2021
15:02.43,Mestawat TUFA,14 SEP 1983,ETH,3,San Sebastián (ESP),03 JUL 2004
15:02.44,Grace MOMANYI,13 FEB 1981,KEN,7,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008
15:02.44,Karissa SCHWEIZER,04 MAY 1996,USA,3,Heusden-Zolder (BEL),21 JUL 2018
15:02.45,Rose CHERUIYOT,21 JUL 1976,KEN,7,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
15:02.46,Sentayehu EJIGU,28 JUN 1985,ETH,3,"Portland, OR (USA)",17 MAY 2003
15:02.47,Wude AYALEW,04 JUL 1987,ETH,6,"Hayward Field, Eugene, OR (USA)",03 JUL 2010
15:02.48,Bezunesh BEKELE,29 JAN 1983,ETH,4,"FBK Stadium, Hengelo (NED)",28 MAY 2006
15:02.48,Laura GALVÁN,05 OCT 1991,MEX,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021
15:02.48,Tomoka KIMURA,12 NOV 1994,JPN,2,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021
15:02.51,Meseret DEFAR,19 NOV 1983,ETH,1,"Olympiastadion, Berlin (GER)",03 SEP 2006
15:02.51,Emebet ANTENEH,13 JAN 1992,ETH,5,"Crystal Palace, London (GBR)",13 JUL 2012
15:02.52,Lauren FLESHMAN,26 SEP 1981,USA,15,"Stadio Olimpico, Roma (ITA)",08 JUL 2005
15:02.54,Lucy Kabuu WANGUI,24 MAR 1984,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005
15:02.54,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,12,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006
15:02.55,Esther CHEMTAI,04 JUN 1988,KEN,10,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011
15:02.55,Shelby HOULIHAN,08 FEB 1993,USA,1f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 DEC 2020
15:02.55,Calli THACKERY,09 JAN 1993,GBR,1,"Longford Stadium Trafford, Manchester (GBR)",23 JUL 2022
15:02.56,Kimberley SMITH,19 NOV 1981,NZL,1,"Waltham, MA (USA)",11 MAY 2013
15:02.57,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,4,"Olympiastadion, Berlin (GER)",04 SEP 2005
15:02.59,Rahel DANIEL,16 NOV 2001,ERI,8h2,"National Stadium, Tokyo (JPN)",30 JUL 2021
15:02.62,Ebru KAVAKLIOGLU,14 MAR 1970,TUR,7,"Olympiastadion, Berlin (GER)",31 AUG 2001
15:02.62,Nozomi TANAKA,04 SEP 1999,JPN,1f1,"Athletic Track, Abashiri (JPN)",15 JUL 2020
15:02.65,Silvia WEISSTEINER,13 JUL 1979,ITA,6,"Olympiastadion, Berlin (GER)",16 SEP 2007
15:02.67,Agnes Jebet TIROP,23 OCT 1995,KEN,9,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016
15:02.68,Gabriela SZABO,14 NOV 1975,ROU,1,"Olympiastadion, München (GER)",21 JUN 1997
15:02.68,Janet KISA,05 DEC 1992,KEN,6,"National Stadium, Beijing (CHN)",30 AUG 2015
15:02.69,Sheila CHELANGAT,11 APR 1998,KEN,10,"FBK Stadium, Hengelo (NED)",09 JUN 2019
15:02.70,Yingjie SUN,19 JAN 1979,CHN,3,Guangzhou (CHN),23 NOV 2001
15:02.72,Julia VAQUERO,18 SEP 1970,ESP,4,"Stadio Olimpico, Roma (ITA)",14 JUL 1998
