Mark,Competitor,DOB,Nat,Pos,Venue,Date
1:30:15,Xiaoling SONG,21 DEC 1987,CHN,12.0,Cixi City (CHN),23 APR 2005
1:30:15,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,1.0,Alytus (LTU),17 JUN 2011
1:30:15,Paulina BUZIAK,16 DEC 1986,POL,5.0,Lugano (SUI),17 MAR 2013
1:30:15,Raquel GONZÁLEZ,16 NOV 1989,ESP,4.0,La Coruña (ESP),02 JUN 2018
1:30:15,Maocuo LI,20 OCT 1992,CHN,2.0,Suzhou (CHN),24 SEP 2018
1:30:15,Viktoryia RASHCHUPKINA,23 MAY 1995,BLR,1.0,Minsk (BLR),24 AUG 2019
1:30:15,Rui LIANG,18 JUN 1994,CHN,4.0,Huangshan (CHN),20 MAR 2021
1:30:15,Nadezhda SERGEYEVA,12 MAR 1994,ANA,5.0,Cheboksary (RUS),21 MAY 2022
1:30:15,Raquel GONZÁLEZ,16 NOV 1989,ESP,10.0,La Coruña (ESP),03 JUN 2023
1:30:16,Liping WANG,08 JUL 1976,CHN,8.0,"Olympic Stadium, Athina (GRE)",23 AUG 2004
1:30:16,Liping WANG,08 JUL 1976,CHN,3.0,Dudince (SVK),26 MAR 2005
1:30:16,Yanmin BAI,29 JUN 1987,CHN,4.0,Rio Maior (POR),02 APR 2005
1:30:16,Lihua SUN,30 SEP 1983,CHN,13.0,Cixi City (CHN),23 APR 2005
1:30:16,Ryoko SAKAKURA,09 MAY 1976,JPN,2.0,Kobe (JPN),28 JAN 2007
1:30:16,Beatriz PASCUAL,09 MAY 1982,ESP,1.0,Sesto San Giovanni (ITA),01 MAY 2011
1:30:16,Kimberly GARCÍA LEÓN,19 OCT 1993,PER,1.0,Warszawa (POL),23 APR 2023
1:30:17,Susana FEITOR,28 JAN 1975,POR,3.0,Sesto San Giovanni (ITA),01 MAY 2003
1:30:17,Susana FEITOR,28 JAN 1975,POR,1.0,Murcia (ESP),21 SEP 2008
1:30:17,Olga POVALYAYEVA,19 OCT 1984,RUS,7.0,"Adler, Sochi (RUS)",28 FEB 2009
1:30:17,Inna KASHYNA,27 SEP 1991,UKR,1.0,Alushta (UKR),28 FEB 2014
1:30:17,Mariya PONOMARYOVA,18 JUN 1995,RUS,6.0,Sochi (RUS),27 FEB 2015
1:30:17,Raquel GONZÁLEZ,16 NOV 1989,ESP,4.0,Rio Maior (POR),06 APR 2019
1:30:17,Raquel GONZÁLEZ,16 NOV 1989,ESP,3.0,Alytus (LTU),19 MAY 2019
1:30:18,Irina PETROVA,25 MAY 1985,RUS,9.0,Sochi (RUS),12 MAR 2005
1:30:18,Raquel GONZÁLEZ,16 NOV 1989,ESP,2.0,Murcia (ESP),16 FEB 2014
1:30:18,Lorena ARENAS,17 SEP 1993,COL,25.0,Taicang (CHN),03 MAY 2014
1:30:18,Mirna ORTÍZ,28 FEB 1987,GUA,26.0,Taicang (CHN),03 MAY 2014
1:30:18,Ana CABECINHA,29 APR 1984,POR,1.0,Olhao (POR),20 DEC 2020
1:30:19,Valentina TSYBULSKAYA,19 FEB 1968,BLR,8.0,Eisenhüttenstadt (GER),17 JUN 2000
1:30:19,María VASCO,26 DEC 1975,ESP,5.0,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001
1:30:19,Daniela CÎRLAN,18 SEP 1980,ROU,16.0,Naumburg (GER),02 MAY 2004
1:30:19,Lijun ZHAI,28 NOV 1986,CHN,14.0,Cixi City (CHN),23 APR 2005
1:30:19,Melanie SEEGER,08 JAN 1977,GER,4.0,Sesto San Giovanni (ITA),01 MAY 2006
1:30:19,Olga SURANOVA,07 DEC 1986,RUS,2.0,Cheboksary (RUS),17 JUN 2007
1:30:19,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,14.0,"National Stadium, Beijing (CHN)",21 AUG 2008
1:30:19,Natalya SEREZHKINA,07 MAY 1992,RUS,8.0,Sochi (RUS),23 FEB 2013
1:30:19,Na WANG,29 MAY 1995,CHN,8.0,Beijing (CHN),20 MAR 2015
1:30:19,Ana CABECINHA,29 APR 1984,POR,4.0,La Coruña (ESP),06 JUN 2015
1:30:19,Valentina TRAPLETTI,12 JUL 1985,ITA,16.0,Taicang (CHN),05 MAY 2018
1:30:19,Erica SENA,03 MAY 1985,BRA,2.0,Warszawa (POL),23 APR 2023
1:30:20,Tamara KOVALENKO,05 JUN 1964,RUS,10.0,Mézidon-Canon (FRA),02 MAY 1999
1:30:20,Olena MIROSHNICHENKO,01 MAR 1977,UKR,3.0,Yevpatoriya (UKR),23 FEB 2003
1:30:20,Christina KOKOTOU,09 JAN 1972,GRE,17.0,Naumburg (GER),02 MAY 2004
1:30:20,Jing JIANG,23 OCT 1985,CHN,1.0,Yenking (CHN),05 SEP 2004
1:30:20,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,5.0,Sesto San Giovanni (ITA),01 MAY 2007
1:30:20,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1.0,La Coruña (ESP),20 JUN 2009
1:30:20,Júlia TAKÁCS,29 JUN 1989,ESP,3.0,Rio Maior (POR),10 APR 2010
1:30:20,Mayumi KAWASAKI,10 MAY 1980,JPN,15.0,"Olympic Stadium, London (GBR)",11 AUG 2012
1:30:20,Yingliu WANG,01 MAY 1992,CHN,9.0,Beijing (CHN),20 MAR 2015
1:30:20,Neringa AIDIETYTĖ,05 JUN 1983,LTU,12.0,Murcia (ESP),17 MAY 2015
1:30:20,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,7.0,"National Stadium, Beijing (CHN)",28 AUG 2015
1:30:20,Clémence BERETTA,22 DEC 1997,FRA,1.0,Aix-les-Bains (FRA),12 MAR 2023
1:30:21,Melanie SEEGER,08 JAN 1977,GER,4.0,La Coruña (ESP),04 JUN 2005
1:30:21,Athanasia TSOUMELEKA,02 JAN 1982,GRE,2.0,Sesto San Giovanni (ITA),01 MAY 2008
1:30:21,Gao NI,14 SEP 1991,CHN,2.0,Huai'an (CHN),11 FEB 2012
1:30:21,Huanhuan SUN,15 MAR 1990,CHN,6.0,Taicang (CHN),30 MAR 2012
1:30:21,Huanhuan SUN,15 MAR 1990,CHN,4.0,Changbaishan (CHN),06 SEP 2015
1:30:21,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,6.0,Dudince (SVK),19 MAR 2016
1:30:21,Alegna GONZÁLEZ,02 JAN 1999,MEX,2.0,Poděbrady (CZE),06 APR 2019
1:30:22,Vira ZOZULYA,31 AUG 1970,UKR,1.0,Yevpatoriya (UKR),13 MAR 2004
1:30:22,Beatriz PASCUAL,09 MAY 1982,ESP,18.0,Naumburg (GER),02 MAY 2004
1:30:22,Yelena GINKO,30 JUL 1976,BLR,9.0,"Olympic Stadium, Athina (GRE)",23 AUG 2004
1:30:22,Hong LIU,12 MAY 1987,CHN,8.0,Nanjing (CHN),20 OCT 2005
1:30:22,Svetlana TOLSTAYA,09 AUG 1971,KAZ,1.0,Wajima (JPN),16 APR 2006
1:30:22,Larisa YEMELYANOVA,06 JAN 1980,RUS,6.0,"Adler, Sochi (RUS)",17 FEB 2007
1:30:22,Jing JIANG,23 OCT 1985,CHN,3.0,Shenzhen (CHN),24 MAR 2007
1:30:22,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,2.0,La Coruña (ESP),02 JUN 2007
1:30:22,Qinqin HE,23 MAR 1992,CHN,2.0,Shenyang (CHN),12 MAY 2013
1:30:22,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,5.0,Dudince (SVK),21 MAR 2015
1:30:22,Erica SENA,03 MAY 1985,BRA,1.0,Sucúa (ECU),10 MAR 2018
1:30:22,Mariia SAKHARUK,14 OCT 1995,UKR,3.0,Ivano-Frankivsk (UKR),14 MAR 2020
1:30:22,Jiayu YANG,18 FEB 1996,CHN,1.0,Jinzhou (CHN),29 JUL 2020
1:30:22,Aiman RATOVA,23 APR 1991,KAZ,,Antalya (TUR),06 MAR 2021
1:30:22,Zhenxia MA,01 AUG 1998,CHN,1.0,Muscat (OMA),04 MAR 2022
1:30:23,María VASCO,26 DEC 1975,ESP,3.0,"Olympic Stadium, Sydney (AUS)",28 SEP 2000
1:30:23,Elisa RIGAUDO,17 JUN 1980,ITA,1.0,Sesto San Giovanni (ITA),19 JUN 2004
1:30:23,Jane SAVILLE,05 NOV 1974,AUS,3.0,Rio Maior (POR),01 APR 2006
1:30:23,Vera SANTOS,03 DEC 1981,POR,2.0,Lugano (SUI),15 MAR 2015
1:30:23,Li MA,15 JAN 2000,CHN,5.0,Xi'an (CHN),24 SEP 2021
1:30:24,Inês HENRIQUES,01 MAY 1980,POR,7.0,Leamington (GBR),20 MAY 2007
1:30:24,Tianshu SHI,07 JUN 1988,CHN,3.0,Shenyang (CHN),12 MAY 2013
1:30:24,Beki SMITH,25 NOV 1986,AUS,1.0,Sydney (AUS),26 JUL 2015
1:30:24,Beatriz PASCUAL,09 MAY 1982,ESP,8.0,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
1:30:24,Maocuo LI,20 OCT 1992,CHN,2.0,Suzhou (CHN),20 OCT 2019
1:30:24,Nicole COLOMBI,29 DEC 1995,ITA,1.0,Grottammare (ITA),24 OCT 2021
1:30:25,Elisabetta PERRONE,09 JUL 1968,ITA,6.0,München (GER),07 AUG 2002
1:30:25,Tatyana METLEVSKAYA,14 SEP 1984,BLR,3.0,Nesvizh (BLR),15 APR 2006
1:30:25,Jess ROTHWELL,18 JUN 1989,AUS,2.0,Melbourne (AUS),07 MAR 2009
1:30:25,Mayumi KAWASAKI,10 MAY 1980,JPN,2.0,Kobe (JPN),20 FEB 2011
1:30:25,Yanxue MAO,15 FEB 1994,CHN,1.0,Huai'an (CHN),11 FEB 2012
1:30:25,Huan LIU,24 FEB 1993,CHN,7,Taicang (CHN),01 MAR 2013
1:30:25,Weiwei YANG,03 AUG 1999,CHN,8,Huangshan (CHN),09 MAR 2019
1:30:25,Antigoni NTRISMPIOTI,21 MAR 1984,GRE,4,Ivano-Frankivsk (UKR),14 MAR 2020
1:30:26,Mingming HA,15 APR 1982,CHN,6,Yangzhou (CHN),14 APR 2003
1:30:26,Sachiko KONISHI,04 FEB 1982,JPN,2,Kobe (JPN),27 JAN 2008
1:30:26,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,15,"National Stadium, Beijing (CHN)",21 AUG 2008
1:30:26,Hong LIU,12 MAY 1987,CHN,6,La Coruña (ESP),19 JUN 2010
1:30:26,Nadiya BOROVSKA,25 FEB 1981,UKR,5,Poděbrady (CZE),21 MAY 2017
1:30:26,Reykhan KAGRAMANOVA,01 JUN 1997,RUS,4,Sochi (RUS),18 FEB 2019
1:30:26,Cailing CAO,18 MAR 1998,CHN,9,Huangshan (CHN),09 MAR 2019
1:30:26,Zhuoma QIJI,27 MAY 1998,CHN,5,Nanjing (CHN),22 JAN 2022
1:30:27,Norica CÎMPEAN,22 MAR 1972,ROU,7,Cheboksary (RUS),18 MAY 2003
1:30:27,Claudia ŞTEF,25 FEB 1978,ROU,2,Sesto San Giovanni (ITA),19 JUN 2004
1:30:27,Qiuyan JIANG,14 MAR 1983,CHN,4,Shenzhen (CHN),24 MAR 2007
1:30:27,Natalya MAKAROVA,17 APR 1987,RUS,5,Sochi (RUS),26 FEB 2011
1:30:27,Li LI,18 JUN 1987,CHN,3,Huai'an (CHN),11 FEB 2012
1:30:27,Yongbo HOU,15 SEP 1994,CHN,4,Huangshan (CHN),27 FEB 2014
1:30:27,Agnieszka DYGACZ,18 JUL 1985,POL,1,Naumburg (GER),22 MAY 2016
1:30:27,Quanming WU,16 NOV 2001,CHN,7,Taicang (CHN),11 MAY 2019
1:30:27,Mayra PÉREZ,20 DEC 1988,GUA,4,Dudince (SVK),20 MAR 2021
1:30:27,Lan GAO,18 JAN 2000,CHN,6,Nanjing (CHN),22 JAN 2022
1:30:28,Rossella GIORDANO,01 DEC 1972,ITA,19,Naumburg (GER),02 MAY 2004
1:30:28,Inês HENRIQUES,01 MAY 1980,POR,13,La Coruña (ESP),13 MAY 2006
1:30:28,Tongmei ZHOU,04 APR 1988,CHN,8,Taicang (CHN),01 MAR 2013
1:30:28,Tongmei ZHOU,04 APR 1988,CHN,6,Shenyang (CHN),11 MAY 2013
1:30:28,Inês HENRIQUES,01 MAY 1980,POR,9,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013
1:30:28,Lina KALUTSKAYA,01 OCT 1988,RUS,5,Sochi (RUS),22 MAR 2014
1:30:28,Lina KALUTSKAYA,01 OCT 1988,RUS,3,Cheboksary (RUS),06 JUN 2014
1:30:28,Regan LAMBLE,14 OCT 1991,AUS,9,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
1:30:29,Olive LOUGHNANE,14 JAN 1976,IRL,8,Cheboksary (RUS),18 MAY 2003
1:30:29,Hong LIU,12 MAY 1987,CHN,1,Huangshan (CHN),16 MAR 2010
1:30:29,Inês HENRIQUES,01 MAY 1980,POR,2,Sesto San Giovanni (ITA),01 MAY 2011
1:30:29,Beatriz PASCUAL,09 MAY 1982,ESP,3,Pontevedra (ESP),04 MAR 2012
1:30:29,Antonella PALMISANO,06 AUG 1991,ITA,17,Taicang (CHN),05 MAY 2018
1:30:29,Sangzhuoma GE,16 JUL 1998,CHN,4,Xi'an (CHN),07 SEP 2018
1:30:29,Haiying JI,25 FEB 2000,CHN,7,Nanjing (CHN),22 JAN 2022
1:30:29,Ana CABECINHA,29 APR 1984,POR,9,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022
1:30:30,Vera SANTOS,03 DEC 1981,POR,13,Murcia (ESP),17 MAY 2015
1:30:31,Vera MAKOLOVA-NACHARKINA,17 FEB 1966,RUS,1,Cheboksary (RUS),23 AUG 1997
1:30:31,Anikó SZEBENSZKY,12 AUG 1965,HUN,,Békéscsaba (HUN),09 APR 2000
1:30:31,Dongmei GUO,05 FEB 1983,CHN,9,Dandong (CHN),13 APR 2001
1:30:31,Tatyana KOZLOVA,02 SEP 1983,RUS,20,Naumburg (GER),02 MAY 2004
1:30:31,Sylwia KORZENIOWSKA,25 APR 1980,POL,7,"Ullevi Stadium, Göteborg (SWE)",09 AUG 2006
1:30:31,Vira ZOZULYA,31 AUG 1970,UKR,16,"National Stadium, Beijing (CHN)",21 AUG 2008
1:30:31,Li LI,18 JUN 1987,CHN,7,Shenyang (CHN),11 MAY 2013
1:30:31,Eleonora Anna GIORGI,14 SEP 1989,ITA,1,Lugano (SUI),11 MAR 2018
1:30:32,Norica CÎMPEAN,22 MAR 1972,ROU,2,Rio Maior (POR),03 APR 2004
1:30:32,Natalya MISYULYA,14 APR 1966,BLR,21,Naumburg (GER),02 MAY 2004
1:30:32,Hongjuan SONG,04 JUL 1984,CHN,9,"Olympiastadion, Helsinki (FIN)",07 AUG 2005
1:30:32,Natalya KHOLODILINA,21 JUL 1989,RUS,2,Cheboksary (RUS),08 JUN 2013
1:30:32,Anna DRABENYA,15 AUG 1987,BLR,27,Taicang (CHN),03 MAY 2014
1:30:32,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,8,"National Stadium, Beijing (CHN)",28 AUG 2015
1:30:32,Ricuo XI,09 AUG 2001,CHN,7,Huangshan (CHN),05 MAR 2023
1:30:33,Vira ZOZULYA,31 AUG 1970,UKR,22,Naumburg (GER),02 MAY 2004
1:30:33,Snezhana YURCHENKO,01 AUG 1984,BLR,4,Nesvizh (BLR),15 APR 2006
1:30:33,Sachiko KONISHI,04 FEB 1982,JPN,1,Takahata (JPN),26 OCT 2008
1:30:33,Shijie QIEYANG,11 NOV 1990,CHN,1f1,Beijing (CHN),19 SEP 2010
1:30:33,Mowen PEI,17 SEP 1995,CHN,1,Taicang (CHN),01 MAR 2013
1:30:33,Yanxue MAO,15 FEB 1994,CHN,5,Changbaishan (CHN),06 SEP 2015
1:30:33,Angela Melania CASTRO CHIRIVECHZ,21 FEB 1993,BOL,17,Roma (ITA),07 MAY 2016
1:30:33,Sandra Viviana GALVIS,28 JUN 1986,COL,1,Dudince (SVK),23 MAR 2019
1:30:33,Laura GARCÍA-CARO,16 APR 1995,ESP,5,Rio Maior (POR),06 APR 2019
1:30:33,Inna KASHYNA,27 SEP 1991,UKR,4,Alytus (LTU),19 MAY 2019
1:30:33,Alegna GONZÁLEZ,02 JAN 1999,MEX,5,"Odori Park, Sapporo (JPN)",06 AUG 2021
1:30:34,Olga PANFYOROVA,21 AUG 1977,RUS,4,"Adler, Sochi (RUS)",07 FEB 1999
1:30:34,Xingli JIAN,04 DEC 1983,CHN,7,Yangzhou (CHN),14 APR 2003
1:30:34,Elisa RIGAUDO,17 JUN 1980,ITA,10,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003
1:30:34,Yuliya VOYEVODINA,17 OCT 1971,RUS,5,Miskolc (HUN),21 MAY 2005
1:30:34,Yuliya VOYEVODINA,17 OCT 1971,RUS,10,"Olympiastadion, Helsinki (FIN)",07 AUG 2005
1:30:34,Claudia ŞTEF,25 FEB 1978,ROU,8,Leamington (GBR),20 MAY 2007
1:30:34,Inês HENRIQUES,01 MAY 1980,POR,1f1,Porto (POR),21 FEB 2009
1:30:34,Masumi FUCHISE,02 SEP 1986,JPN,2,Guangzhou (CHN),23 NOV 2010
1:30:34,Regan LAMBLE,14 OCT 1991,AUS,7,Rio Maior (POR),09 APR 2016
1:30:34,Inna KASHYNA,27 SEP 1991,UKR,18,Roma (ITA),07 MAY 2016
1:30:34,Eleonora Anna GIORGI,14 SEP 1989,ITA,14,"Olympic Stadium, London (GBR)",13 AUG 2017
1:30:34,Inês HENRIQUES,01 MAY 1980,POR,5,La Coruña (ESP),02 JUN 2018
1:30:34,Erica SENA,03 MAY 1985,BRA,3,Lima (PER),04 AUG 2019
1:30:34,Sofya TIMOSHENKO,05 JAN 1998,RUS,5,Sochi (RUS),31 JAN 2022
1:30:34,Olga NIEDZIAŁEK,30 JUN 1997,POL,2,Sulejówek (POL),23 APR 2022
1:30:34,Paula Milena TORRES,17 OCT 2000,ECU,2,Machala (ECU),25 FEB 2023
1:30:34,Yuxia SHI,28 JAN 1999,CHN,8,Huangshan (CHN),05 MAR 2023
1:30:35,Hong LI,01 JUN 1979,CHN,11,Mézidon-Canon (FRA),02 MAY 1999
1:30:35,Elisabetta PERRONE,09 JUL 1968,ITA,1,Rio Maior (POR),05 APR 2003
1:30:35,Tongmei ZHOU,04 APR 1988,CHN,15,Cixi City (CHN),23 APR 2005
1:30:35,Cristina Esmeralda LÓPEZ,19 SEP 1982,ESA,1,Lima (PER),07 MAY 2005
1:30:35,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,12,Cheboksary (RUS),11 MAY 2008
1:30:35,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,1,Rio Maior (POR),04 APR 2009
1:30:35,Vera SANTOS,03 DEC 1981,POR,4,"Olympiastadion, Berlin (GER)",16 AUG 2009
1:30:35,Huanhuan SUN,15 MAR 1990,CHN,2f1,Beijing (CHN),19 SEP 2010
1:30:35,Tatyana SIBILEVA,17 MAY 1980,RUS,1,Sesto San Giovanni (ITA),17 JUN 2012
1:30:35,Yeongeun JEON,24 MAY 1988,KOR,4,Nomi (JPN),15 MAR 2015
1:30:35,Valentina TRAPLETTI,12 JUL 1985,ITA,15,"Olympic Stadium, London (GBR)",13 AUG 2017
1:30:35,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,2,Dudince (SVK),24 MAR 2018
1:30:35,Eleonora DOMINICI,22 FEB 1996,ITA,1,Cassino (ITA),24 MAR 2019
1:30:35,Mirna ORTÍZ,28 FEB 1987,GUA,15,La Coruña (ESP),08 JUN 2019
1:30:35,Katarzyna ZDZIEBŁO,28 NOV 1996,POL,,Békéscsaba (HUN),18 APR 2021
1:30:35,Liujing YANG,22 AUG 1998,CHN,1,Xi'an (CHN),20 SEP 2021
1:30:35,Quanming WU,16 NOV 2001,CHN,2,Xi'an (CHN),20 SEP 2021
1:30:35,Li MA,15 JAN 2000,CHN,3,Xi'an (CHN),20 SEP 2021
1:30:36,Larisa RAMAZANOVA-KHMELNITSKAYA,23 SEP 1971,BLR,2,Minsk (BLR),08 JUL 2004
1:30:36,Margarita TURAVA,20 DEC 1980,BLR,1,Kraków (POL),23 JUN 2007
1:30:36,Susana FEITOR,28 JAN 1975,POR,2,Kraków (POL),24 MAY 2008
1:30:36,Kumi OTOSHI,29 JUL 1985,JPN,2,Nomi (JPN),14 MAR 2010
1:30:36,Kristina SALTANOVIČ,20 FEB 1975,LTU,2,Alytus (LTU),17 JUN 2011
1:30:36,Masumi FUCHISE,02 SEP 1986,JPN,,Nomi (JPN),11 MAR 2012
1:30:36,Ana CABECINHA,29 APR 1984,POR,1,Quarteira (POR),01 FEB 2014
1:30:36,Mariya PONOMARYOVA,18 JUN 1995,RUS,3,Cheboksary (RUS),13 JUN 2015
1:30:36,Paulina BUZIAK,16 DEC 1986,POL,2,Poděbrady (CZE),09 APR 2016
1:30:36,Laura GARCÍA-CARO,16 APR 1995,ESP,2,Pamplona (ESP),13 FEB 2022
1:30:36,Lan GAO,18 JAN 2000,CHN,4,Taicang (CHN),08 APR 2023
1:30:37,Chunfang SUN,01 MAR 1977,CHN,7,Beijing (CHN),01 MAY 1995
1:30:37,Valentina TSYBULSKAYA,19 FEB 1968,BLR,7,Torino (ITA),12 OCT 2002
1:30:37,Athina PAPAGIANNI,18 AUG 1980,GRE,10,"Olympic Stadium, Athina (GRE)",23 AUG 2004
1:30:37,Beatriz PASCUAL,09 MAY 1982,ESP,9,Leamington (GBR),20 MAY 2007
1:30:37,Mayumi KAWASAKI,10 MAY 1980,JPN,1,Kobe (JPN),31 JAN 2010
1:30:37,Mingxia YANG,13 JAN 1990,CHN,3f1,Beijing (CHN),19 SEP 2010
1:30:37,Tatyana SIBILEVA,17 MAY 1980,RUS,2,Lugano (SUI),20 MAR 2011
1:30:37,Shanshan WANG,16 JUN 1987,CHN,2,Taicang (CHN),22 APR 2011
1:30:37,Júlia TAKÁCS,29 JUN 1989,ESP,4,La Coruña (ESP),09 JUN 2012
1:30:37,Lyudmila OLYANOVSKA,20 FEB 1993,UKR,1,"Ratinan Stadion, Tampere (FIN)",10 JUL 2013
1:30:37,Huanhuan SUN,15 MAR 1990,CHN,5,Huangshan (CHN),27 FEB 2014
1:30:37,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,14,Murcia (ESP),17 MAY 2015
1:30:37,Paola PÉREZ,21 DEC 1989,ECU,2,Sucúa (ECU),10 MAR 2018
1:30:37,Yingliu WANG,01 MAY 1992,CHN,5,Xi'an (CHN),07 SEP 2018
1:30:37,Clémence BERETTA,22 DEC 1997,FRA,6,"Odeonplatz, München (GER)",20 AUG 2022
1:30:38,Norica CÎMPEAN,22 MAR 1972,ROU,4,Rio Maior (POR),01 APR 2006
1:30:38,Inês HENRIQUES,01 MAY 1980,POR,1,Batalha (POR),19 FEB 2011
1:30:38,Olga YAKOVENKO,01 JUN 1987,UKR,2,Yevpatoriya (UKR),02 MAR 2013
1:30:38,Agnieszka DYGACZ,18 JUL 1985,POL,3,Lugano (SUI),15 MAR 2015
1:30:38,Nadiya BOROVSKA,25 FEB 1981,UKR,15,Murcia (ESP),17 MAY 2015
1:30:38,Nadiya BOROVSKA,25 FEB 1981,UKR,10,"Olympiastadion, Berlin (GER)",11 AUG 2018
1:30:38,Paola PÉREZ,21 DEC 1989,ECU,1,Guayaquil (ECU),07 MAY 2021
1:30:39,Norica CÎMPEAN,22 MAR 1972,ROU,6,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001
1:30:39,Larisa RAMAZANOVA-KHMELNITSKAYA,23 SEP 1971,BLR,23,Naumburg (GER),02 MAY 2004
1:30:39,Rossella GIORDANO,01 DEC 1972,ITA,11,"Olympic Stadium, Athina (GRE)",23 AUG 2004
1:30:39,Limin SUN,06 FEB 1987,CHN,16,Cixi City (CHN),23 APR 2005
1:30:39,Tatyana KOROTKOVA,24 APR 1980,RUS,17,Cixi City (CHN),23 APR 2005
1:30:39,Larisa YEMELYANOVA,06 JAN 1980,RUS,4,Saransk (RUS),11 JUN 2005
1:30:39,Jane SAVILLE,05 NOV 1974,AUS,5,Sesto San Giovanni (ITA),01 MAY 2006
1:30:39,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,13,Cheboksary (RUS),11 MAY 2008
1:30:39,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Igualada (ESP),07 FEB 2015
1:30:39,Ana CABECINHA,29 APR 1984,POR,18,Taicang (CHN),05 MAY 2018
1:30:39,Karla JARAMILLO,21 JAN 1997,ECU,1,Macas (ECU),15 FEB 2020
1:30:39,Jemima MONTAG,15 FEB 1998,AUS,6,"Odori Park, Sapporo (JPN)",06 AUG 2021
1:30:39,Zhenxia MA,01 AUG 1998,CHN,10,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022
1:30:39,Cristina MONTESINOS,12 JUL 1994,ESP,11,La Coruña (ESP),03 JUN 2023
1:30:40,Rimma MAKAROVA,18 JUL 1963,RUS,7,"Adler, Sochi (RUS)",20 FEB 2000
1:30:40,Tatyana KOROTKOVA,24 APR 1980,RUS,1,Cheboksary (RUS),07 SEP 2003
1:30:40,Athanasia TSOUMELEKA,02 JAN 1982,GRE,14,Cheboksary (RUS),11 MAY 2008
1:30:40,Beatriz PASCUAL,09 MAY 1982,ESP,5,"Olympiastadion, Berlin (GER)",16 AUG 2009
1:30:40,Inês HENRIQUES,01 MAY 1980,POR,2,Naumburg (GER),24 SEP 2011
1:30:40,Neringa AIDIETYTĖ,05 JUN 1983,LTU,6,Rio Maior (POR),18 APR 2015
1:30:40,Grace Wanjiru NJUE,10 JAN 1979,KEN,1,Nairobi (KEN),06 JUN 2018
1:30:40,Saskia FEIGE,13 AUG 1997,GER,1,Naumburg (GER),13 APR 2019
1:30:40,Zhuoma QIJI,27 MAY 1998,CHN,3,Leshan (CHN),06 SEP 2019
1:30:40,Marina NOVIKOVA,01 MAR 1989,RUS,6,Voronovo (RUS),05 SEP 2020
1:30:40,Maocuo LI,20 OCT 1992,CHN,6,Xi'an (CHN),24 SEP 2021
1:30:41,Melanie SEEGER,08 JAN 1977,GER,7,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001
1:30:41,Melanie SEEGER,08 JAN 1977,GER,9,Cheboksary (RUS),18 MAY 2003
1:30:41,María Teresa GARGALLO,15 OCT 1969,ESP,7,La Coruña (ESP),07 JUN 2003
1:30:41,Claudia ŞTEF,25 FEB 1978,ROU,5,Rio Maior (POR),02 APR 2005
1:30:41,Norica CÎMPEAN,22 MAR 1972,ROU,6,Sesto San Giovanni (ITA),01 MAY 2006
1:30:41,Vera SANTOS,03 DEC 1981,POR,8,"Ullevi Stadium, Göteborg (SWE)",09 AUG 2006
1:30:41,Yanmin BAI,29 JUN 1987,CHN,2,Xi'an (CHN),22 OCT 2006
1:30:41,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,5,Rio Maior (POR),05 APR 2008
1:30:41,Johanna JACKSON,17 JAN 1985,GBR,7,La Coruña (ESP),19 JUN 2010
1:30:41,Irina YUMANOVA,09 APR 1990,RUS,1,"Central Stadium, Kazan (RUS)",10 JUL 2013
1:30:41,Mayra PÉREZ,20 DEC 1988,GUA,28,Taicang (CHN),03 MAY 2014
1:30:41,Darya GOLUBECHKOVA,10 SEP 2000,RUS,1,Sochi (RUS),17 FEB 2020
1:30:41,Katarzyna ZDZIEBŁO,28 NOV 1996,POL,1,Warszawa (POL),26 SEP 2020
1:30:41,Nadiya BOROVSKA,25 FEB 1981,UKR,4,Lutsk (UKR),20 MAR 2021
