Mark,Competitor,DOB,Nat,Pos,Venue,Date
3:13:39,Agnieszka ELLWARD,26 MAR 1989,POL,2.0,Opole (POL),14 MAY 2022
3:13:43,Štěpánka POHLOVÁ KUČEROVÁ,08 JAN 1987,CZE,1.0,Dudince (SVK),20 MAR 2021
3:13:48,Lucie BARRITAULT,29 APR 1990,FRA,1.0,Mérignac (FRA),18 MAR 2018
3:13:53,Tereza ĎURDIAKOVÁ,20 FEB 1991,CZE,22.0,Dudince (SVK),25 MAR 2023
3:13:56,Fei LEI,08 AUG 1997,CHN,21.0,Huangshan (CHN),04 MAR 2018
3:14:00,Quanming WU,16 NOV 2001,CHN,21.0,Muscat (OMA),05 MAR 2022
3:14:12,Lucie AUFFRET,06 JUL 1988,FRA,1.0,Gien (FRA),29 MAY 2022
3:14:12,Puja PRAMAN,07 SEP 1999,IND,4.0,Ranchi (IND),15 FEB 2023
3:14:13,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,16.0,Poděbrady (CZE),16 MAY 2021
3:14:14,Yuki YOSHIZUMI,07 JAN 1996,JPN,4.0,Takahata (JPN),23 OCT 2022
3:14:15,Mayara Luize VICENTAINER,03 MAR 1991,BRA,3.0,Bragança Paulista (BRA),09 JAN 2022
3:14:25,Katrin SCHUSTERS,04 AUG 1997,GER,,Tilburg (NED),02 OCT 2022
3:14:43,Irene MONTEJO,20 FEB 1998,ESP,8.0,Sevilla (ESP),14 FEB 2021
3:14:43,Valentyna NAIAVKO,10 AUG 1994,UKR,3.0,Lutsk (UKR),25 MAR 2023
3:14:46,Khrystyna YUDKINA,04 DEC 1984,UKR,17.0,Poděbrady (CZE),16 MAY 2021
3:14:53,Pamela JARAMILLO,02 JUN 1998,ECU,3.0,Machala (ECU),25 FEB 2023
3:14:57,Sara VITIELLO,06 AUG 1996,ITA,22.0,Muscat (OMA),05 MAR 2022
3:15:00,Katrin SCHUSTERS,04 AUG 1997,GER,2.0,Frankfurt (GER),30 APR 2022
3:15:04,Katrin SCHUSTERS,04 AUG 1997,GER,2.0,"Domplatz, Erfurt (GER)",15 APR 2023
3:15:15,Annalisa RUSSO,11 JUL 1998,ITA,4.0,Ostia (ITA),23 JAN 2021
3:15:17,Ramandeep KAUR,30 APR 1999,IND,1.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021
3:15:20,Oleksandra OLYANOVSKA,12 MAR 1994,UKR,2.0,Ivano-Frankivsk (UKR),14 MAR 2020
3:15:35,Yelena SERGEYEVA,27 APR 2000,RUS,4.0,"Avtodrom, Sochi (RUS)",13 FEB 2023
3:15:40,Beatrice FORESTI,29 OCT 1998,ITA,5.0,Ostia (ITA),23 JAN 2021
3:15:47,Brigitte COAQUIRA ALBARRACIN,28 AUG 1999,PER,12.0,Lima (PER),06 FEB 2022
3:15:47,. PAYAL,05 MAY 1999,IND,3.0,Ranchi (IND),17 APR 2022
3:15:50,Sandra SILVA,21 SEP 1975,POR,4.0,"Circuito Urbano, Porto de Mos (POR)",15 JAN 2023
3:15:56,Mihaela ACATRINEI,26 FEB 1995,ROU,23.0,Dudince (SVK),25 MAR 2023
3:15:58,Laura LANGLEY,11 SEP 1997,NZL,2.0,Melbourne (AUS),15 MAY 2022
3:15:59,Ilse GUERRERO,24 MAR 1993,MEX,23.0,Muscat (OMA),05 MAR 2022
3:16:00,Mylene ORTIZ,15 FEB 1979,FRA,3.0,Epinal (FRA),17 MAR 2019
3:16:05,Hayane OCHIAI,03 SEP 2000,JPN,7.0,Wajima (JPN),17 APR 2022
3:16:09,Jinyu WAN,28 JUN 2002,CHN,14.0,Huangshan (CHN),23 APR 2022
3:16:18,Yana FARINA,05 AUG 1999,UKR,1.0,Ivano-Frankivsk (UKR),14 MAR 2020
3:16:23,Quzhen CIREN,14 MAR 2002,CHN,6.0,Taicang (CHN),09 APR 2023
3:16:24,Anastasiya RODZKINA,29 AUG 1994,BLR,2.0,Brest (BLR),23 APR 2022
3:16:28,Caroline OSMONT,06 FEB 1996,FRA,2.0,Aix-les-Bains (FRA),12 MAR 2023
3:16:29,Alicia LUMBRERAS,05 AUG 2002,ESP,32.0,Dudince (SVK),23 APR 2022
3:16:31,Oksana KULAHINA,01 APR 1997,UKR,3.0,Lutsk (UKR),20 MAR 2021
3:16:33,Alicia VÁZQUEZ GEA,18 AUG 1998,ESP,9.0,Cieza (ESP),26 FEB 2023
3:16:49,Yana FARINA,05 AUG 1999,UKR,6.0,Ivano-Frankivsk (UKR),24 OCT 2021
3:17:02,Manju RANI,22 MAR 1999,IND,3.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022
3:17:21,Aelita YARONGOVA,06 DEC 2002,RUS,10.0,Cheboksary (RUS),21 MAY 2022
3:17:23,Mariya FILYUK,14 OCT 1995,UKR,4.0,Lutsk (UKR),11 MAR 2018
3:17:23,Sandra SILVA,21 SEP 1975,POR,35.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:17:27,Kae SUGIYAMA,19 SEP 2000,JPN,5.0,Takahata (JPN),23 OCT 2022
3:17:34,Andrea CABRE CARCELLER,28 JUN 1988,ESP,10.0,Lepe (ESP),30 JAN 2022
3:17:55,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,3.0,Dublin (IRL),18 DEC 2022
3:17:57,Paula JUAREZ,30 OCT 2000,ESP,11.0,Lepe (ESP),30 JAN 2022
3:18:05,Bandana PATEL,16 AUG 1998,IND,4.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022
3:18:26,Aoi SHIBATA,27 MAY 2000,JPN,7.0,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023
3:18:31,Anastasiya RODZKINA,29 AUG 1994,BLR,2.0,Grodno (BLR),03 OCT 2020
3:18:35,Sonal SUKHWAL,28 JAN 1998,IND,2.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021
3:18:38,Katrin SCHUSTERS,04 AUG 1997,GER,17.0,"Odeonplatz, München (GER)",16 AUG 2022
3:18:48,Melisa SÁNCHEZ BERMEJO,01 AUG 1996,ESP,10.0,Cieza (ESP),26 FEB 2023
3:18:50,Andrea CABRE CARCELLER,28 JUN 1988,ESP,11.0,Cieza (ESP),26 FEB 2023
3:18:57,Yuki YOSHIZUMI,07 JAN 1996,JPN,8.0,Wajima (JPN),17 APR 2022
3:18:58,Ema HAČUNDOVÁ,05 MAR 1999,SVK,2.0,Banská Bystrica (SVK),17 OCT 2021
3:19:07,Rita RÉCSEI,30 JAN 1996,HUN,1.0,Budapest (HUN),03 OCT 2021
3:19:08,Nair DA ROSA,22 MAR 1980,BRA,1.0,Sobradinho (BRA),18 FEB 2018
3:19:17,Jocy CABALLERO,02 FEB 1993,PER,1.0,Lima (PER),27 MAR 2021
3:19:18,Mayara Luize VICENTAINER,03 MAR 1991,BRA,24.0,Muscat (OMA),05 MAR 2022
3:19:21,Angela RUIZ,18 SEP 1997,ESP,12.0,Lepe (ESP),30 JAN 2022
3:19:27,Yelena SERGEYEVA,27 APR 2000,RUS,5.0,Saransk (RUS),20 MAY 2023
3:19:28,Oksana KULAHINA,01 APR 1997,UKR,4.0,Ivano-Frankivsk (UKR),14 MAR 2020
3:19:41,Aura Libertad MORALES,07 JUN 1982,MEX,2.0,Guayaquil (ECU),07 MAY 2021
3:19:43,Jaaneth MAMANI ROQUE,18 APR 1982,BOL,3.0,Guayaquil (ECU),07 MAY 2021
3:19:47,Sandra SILVA,21 SEP 1975,POR,3.0,"Circuito Urbano, Porto de Mos (POR)",16 JAN 2022
3:19:55,Priyanka PATEL,09 MAY 1998,IND,5.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022
3:20:16,Aura Libertad MORALES,07 JUN 1982,MEX,3.0,"Unidad Deportiva Bicentenario, Morelia (MEX)",02 JUN 2022
3:20:22,Maeva CASALE,05 MAR 1997,FRA,2.0,Mérignac (FRA),18 MAR 2018
3:20:25,Ramandeep KAUR,30 APR 1999,IND,5.0,Ranchi (IND),15 FEB 2023
3:20:30,Laura DUQUESNE,09 MAY 1990,FRA,3.0,Aix-les-Bains (FRA),12 MAR 2023
3:20:50,Mayara Luize VICENTAINER,03 MAR 1991,BRA,2.0,Recifé (BRA),16 FEB 2020
3:20:57,Alejandra ORTEGA,08 JUL 1994,MEX,24.0,Dudince (SVK),25 MAR 2023
3:21:01,Tamara HAVRYLYUK,14 DEC 1995,UKR,18.0,"Odeonplatz, München (GER)",16 AUG 2022
3:21:14,Sandra SILVA,21 SEP 1975,POR,33.0,Dudince (SVK),23 APR 2022
3:21:15,Anastasya KOZLOVA,03 JUL 2002,RUS,11.0,Cheboksary (RUS),21 MAY 2022
3:21:17,Jaaneth MAMANI ROQUE,18 APR 1982,BOL,1.0,Cochabamba (BOL),08 JAN 2022
3:21:22,Joana PONTES,22 MAR 2000,POR,25.0,Dudince (SVK),25 MAR 2023
3:21:31,Manju RANI,22 MAR 1999,IND,1.0,"Kalinga Stadium, Bhubaneshwar (IND)",16 JUN 2023
3:21:38,Catalina Anabel URDIALES,03 JAN 1994,ECU,4.0,Machala (ECU),25 FEB 2023
3:22:03,Aura Libertad MORALES,07 JUN 1982,MEX,3.0,Coatzacoalcos (MEX),30 JAN 2022
3:22:03,Roji PATEL,23 AUG 2001,IND,6.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022
3:22:06,Vittoria GIORDANI,14 MAR 2000,ITA,25.0,Muscat (OMA),05 MAR 2022
3:22:14,Tamara HAVRYLYUK,14 DEC 1995,UKR,4.0,Lutsk (UKR),25 MAR 2023
3:22:17,Lizbeth SILVA,30 SEP 1989,MEX,,"Santee, CA (USA)",15 JAN 2023
3:22:22,Jaaneth MAMANI ROQUE,18 APR 1982,BOL,1.0,Bermejo (BOL),28 FEB 2021
3:22:22,Virginia MARTÍN,04 FEB 2000,ESP,12.0,Cieza (ESP),26 FEB 2023
3:22:26,Arisay CRUZ SALINAS,26 JAN 1992,MEX,4.0,"Unidad Deportiva Bicentenario, Morelia (MEX)",02 JUN 2022
3:22:32,Manju RANI,22 MAR 1999,IND,2.0,Gujarat (IND),04 OCT 2022
3:22:34,Yelena VOROBYEVA,09 APR 1998,RUS,10.0,Sochi (RUS),18 FEB 2019
3:22:37,Valéria BIRÓNÉ DR MOLNÁR,03 MAR 1977,HUN,18.0,Poděbrady (CZE),16 MAY 2021
3:22:53,Sorana TUTU,16 JAN 2003,ROU,26.0,Dudince (SVK),25 MAR 2023
3:22:57,Elisabeth BRUNET,20 JUN 1986,FRA,3.0,Mérignac (FRA),18 MAR 2018
3:23:10,Stephanie CASEY,01 AUG 1983,USA,26.0,Muscat (OMA),05 MAR 2022
3:23:20,Amberly MELENDEZ,11 SEP 1997,USA,3.0,"Santee, CA (USA)",28 FEB 2021
3:23:26,Mariela SÁNCHEZ TERÁN,25 AUG 1991,MEX,4.0,"Santee, CA (USA)",16 JAN 2022
3:23:32,Oleksandra OLYANOVSKA,12 MAR 1994,UKR,5.0,Lutsk (UKR),11 MAR 2018
3:23:43,Brigitte COAQUIRA ALBARRACIN,28 AUG 1999,PER,4.0,Guayaquil (ECU),07 MAY 2021
3:23:57,Lizbeth SILVA,30 SEP 1989,MEX,9.0,Managua (NCA),16 APR 2023
3:24:32,Miriam CARTAGENA,09 APR 1992,ECU,3.0,Sucúa (ECU),09 MAR 2019
3:24:39,Anett TORMA,02 APR 1984,HUN,,Gien (FRA),29 MAY 2022
3:25:08,Jana ZIKMUNDOVÁ,02 OCT 2002,CZE,2.0,Banská Bystrica (SVK),17 OCT 2021
3:25:18,Mariela SÁNCHEZ TERÁN,25 AUG 1991,MEX,4.0,Coatzacoalcos (MEX),30 JAN 2022
3:25:34,Brigitte COAQUIRA ALBARRACIN,28 AUG 1999,PER,2.0,Lima (PER),27 MAR 2021
3:25:52,Bandana PATEL,16 AUG 1998,IND,4.0,Ranchi (IND),17 APR 2022
3:25:52,Lucie BARRITAULT,29 APR 1990,FRA,2.0,Gien (FRA),29 MAY 2022
3:26:26,Ilena OCAMPO,16 FEB 1988,CRC,1.0,San José (CRC),14 DEC 2019
3:26:48,Michelle VARAS,08 JAN 1998,CHI,13.0,Lima (PER),06 FEB 2022
3:26:49,Kae SUGIYAMA,19 SEP 2000,JPN,9.0,Wajima (JPN),17 APR 2022
3:27:41,Jocy CABALLERO,02 FEB 1993,PER,5.0,Guayaquil (ECU),07 MAY 2021
3:27:41,Aoi SHIBATA,27 MAY 2000,JPN,6.0,Takahata (JPN),23 OCT 2022
3:27:42,Mariela SÁNCHEZ TERÁN,25 AUG 1991,MEX,,"Santee, CA (USA)",28 FEB 2021
3:27:46,Natalya VOROBYEVA,09 APR 1998,RUS,11.0,Sochi (RUS),18 FEB 2019
3:27:46,Mihaela Valentina PUŞCAŞU,22 JAN 1995,ROU,34.0,Dudince (SVK),23 APR 2022
3:27:47,Mihaela Valentina PUŞCAŞU,22 JAN 1995,ROU,27.0,Dudince (SVK),25 MAR 2023
3:27:52,Štěpánka POHLOVÁ KUČEROVÁ,08 JAN 1987,CZE,35.0,Dudince (SVK),23 APR 2022
3:27:56,Priyanka PATEL,09 MAY 1998,IND,3.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021
3:28:03,Erin TAYLOR TALCOTT,21 MAY 1978,USA,1.0,"Santee, CA (USA)",14 NOV 2021
3:28:18,Elena DÍAZ,28 JUL 1985,ESP,9.0,Sevilla (ESP),14 FEB 2021
3:28:21,Sandra SILVA,21 SEP 1975,POR,4.0,"Circuito Urbano, Porto de Mos (POR)",07 JAN 2018
3:28:24,Eleni-Panagiota KAPONI,19 AUG 2002,GRE,5.0,Megara (GRE),23 JAN 2022
3:28:45,Lydia MCGRANAHAN,20 OCT 1976,USA,6.0,"Santee, CA (USA)",15 JAN 2023
3:28:48,Anastasia GIULIONI,15 JAN 2001,ITA,8.0,Pescara (ITA),16 JAN 2022
3:29:02,Olha HRYTSAK,19 NOV 1993,UKR,3.0,Ivano-Frankivsk (UKR),23 MAR 2019
3:29:28,Odeth Roselen HUANCA,05 SEP 1997,BOL,2.0,Bermejo (BOL),28 FEB 2021
3:29:36,Yuliya KUSHKA,13 MAR 1997,UKR,4.0,Ivano-Frankivsk (UKR),23 MAR 2019
3:29:36,Sonia DEMON,15 AUG 1972,FRA,3.0,Gien (FRA),29 MAY 2022
3:29:36,Klára HLAVÁČOVÁ,01 APR 2003,CZE,28.0,Dudince (SVK),25 MAR 2023
3:30:04,Nair DA ROSA,22 MAR 1980,BRA,4.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021
3:30:08,Ilena OCAMPO,16 FEB 1988,CRC,36.0,Dudince (SVK),23 APR 2022
3:30:12,Štěpánka POHLOVÁ KUČEROVÁ,08 JAN 1987,CZE,29.0,Dudince (SVK),25 MAR 2023
3:30:16,Nelly BUGÁROVÁ,09 APR 2001,CZE,30.0,Dudince (SVK),25 MAR 2023
3:30:29,Sandra SILVA,21 SEP 1975,POR,2.0,"Circuito Urbano, Porto de Mos (POR)",13 JAN 2019
3:30:36,Lucie BARRITAULT,29 APR 1990,FRA,1.0,Laval (FRA),17 OCT 2021
3:30:41,Sara VITIELLO,06 AUG 1996,ITA,4.0,Gioiosa Marea (ITA),27 JAN 2019
3:31:00,Jocy CABALLERO,02 FEB 1993,PER,1.0,Lima (PER),01 FEB 2020
3:31:01,Lizbeth SILVA,30 SEP 1989,MEX,5.0,Coatzacoalcos (MEX),30 JAN 2022
3:31:01,Vasilica CLICINSCHI,29 DEC 2003,ROU,31.0,Dudince (SVK),25 MAR 2023
3:31:13,Michelle VARAS,08 JAN 1998,CHI,1.0,Freire (CHI),15 FEB 2020
3:31:47,Xin ZHANG,17 AUG 1989,CHN,22.0,Huangshan (CHN),04 MAR 2018
3:31:55,Virginia MARTÍN,04 FEB 2000,ESP,10.0,Sevilla (ESP),14 FEB 2021
3:32:02,María Fernanda PEINADO,12 NOV 2001,GUA,10.0,Managua (NCA),16 APR 2023
3:32:03,Katherine MIALE,05 JAN 1997,USA,7.0,"Santee, CA (USA)",15 JAN 2023
3:32:05,Anett TORMA,02 APR 1984,HUN,37.0,Dudince (SVK),23 APR 2022
3:32:57,Manju RANI,22 MAR 1999,IND,4.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021
3:33:48,Nair DA ROSA,22 MAR 1980,BRA,4.0,Rio de Janeiro (BRA),25 JUN 2022
3:33:53,Jana ZIKMUNDOVÁ,02 OCT 2002,CZE,38.0,Dudince (SVK),23 APR 2022
3:33:56,Mariela SÁNCHEZ TERÁN,25 AUG 1991,MEX,6.0,Guayaquil (ECU),07 MAY 2021
3:33:56,Puja PRAMAN,07 SEP 1999,IND,3.0,Gujarat (IND),04 OCT 2022
3:34:13,Sonia DEMON,15 AUG 1972,FRA,2.0,Laval (FRA),17 OCT 2021
3:34:16,Bianca SCHENKER,1974,GER,3.0,"Domplatz, Erfurt (GER)",15 APR 2023
3:34:18,Deepika SHARMA,15 FEB 2003,IND,6.0,Ranchi (IND),15 FEB 2023
3:34:23,Roji PATEL,23 AUG 2001,IND,7.0,Ranchi (IND),15 FEB 2023
3:34:28,Khatoon SHAMEEMA,08 JUN 1997,IND,5.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021
3:34:28,Nair DA ROSA,22 MAR 1980,BRA,4.0,Bragança Paulista (BRA),09 JAN 2022
3:35:08,Alexandra LAMAS,19 JUN 1972,POR,3.0,"Circuito Urbano, Porto de Mos (POR)",13 JAN 2019
3:35:08,Carolina TORRES,25 MAR 1992,CHI,14.0,Lima (PER),06 FEB 2022
3:35:15,Darya PLATOSH,14 JUL 2005,RUS,6.0,Saransk (RUS),20 MAY 2023
3:35:53,Anett TORMA,02 APR 1984,HUN,,Laval (FRA),17 OCT 2021
3:35:59,Elianay PEREIRA,11 MAY 1984,BRA,27.0,Muscat (OMA),05 MAR 2022
3:36:12,Paula Raissa DA SILVA,18 AUG 1993,BRA,5.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021
3:36:51,Elisangela PEREIRA DA SILVA,23 SEP 1976,BRA,6.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021
3:37:49,Casandra Milenka NIETO LINARES,29 NOV 1994,BOL,7.0,Asunción (PAR),14 OCT 2022
3:39:19,Erin TAYLOR TALCOTT,21 MAY 1978,USA,5.0,"Santee, CA (USA)",16 JAN 2022
3:39:50,Paula Raissa DA SILVA,18 AUG 1993,BRA,3.0,Recifé (BRA),16 FEB 2020
3:39:55,Maeva CASALE,05 MAR 1997,FRA,4.0,Gien (FRA),29 MAY 2022
3:40:26,Mamta PAL,03 APR 1998,IND,2.0,"Kalinga Stadium, Bhubaneshwar (IND)",16 JUN 2023
3:40:32,Catalina Anabel URDIALES,03 JAN 1994,ECU,1.0,Macas (ECU),15 FEB 2020
3:41:42,Guo NA,22 JUN 1999,CHN,28.0,Muscat (OMA),05 MAR 2022
3:41:49,Katalin BODORKÓS-HORVÁTH,27 DEC 1967,HUN,2.0,Budapest (HUN),25 OCT 2020
3:41:55,Mamta PAL,03 APR 1998,IND,7.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022
3:42:04,Esther Sandra STEENKAMP,,RSA,1.0,Cape Town (RSA),15 JAN 2022
3:42:17,Pooja KUMARI,06 SEP 1998,IND,8.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022
3:42:19,Emily VILLAFUERTE,10 JAN 2000,PER,1.0,"Miraflores, Lima (PER)",12 MAR 2023
3:42:41,. KOMAL,14 OCT 1999,IND,3.0,"Kalinga Stadium, Bhubaneshwar (IND)",16 JUN 2023
3:42:43,Esther Sandra STEENKAMP,,RSA,1.0,"Green Point Stadium, Cape Town (RSA)",28 JAN 2023
3:42:48,Elisangela PEREIRA DA SILVA,23 SEP 1976,BRA,5.0,Rio de Janeiro (BRA),25 JUN 2022
3:43:10,Doriane LANGLOIS,06 OCT 1993,FRA,4.0,Aix-les-Bains (FRA),12 MAR 2023
3:43:11,Paula Raissa DA SILVA,18 AUG 1993,BRA,7.0,Guayaquil (ECU),07 MAY 2021
3:43:14,Puja PRAMAN,07 SEP 1999,IND,5.0,Ranchi (IND),17 APR 2022
3:43:25,Elianay PEREIRA,11 MAY 1984,BRA,3.0,"Rua, Brasilia (BRA)",05 MAR 2023
3:43:36,Bianca SCHENKER,1974,GER,1.0,Zittau (GER),29 OCT 2022
3:43:43,Anita RICO,17 APR 1985,CHI,2.0,Freire (CHI),15 FEB 2020
3:44:22,Elisangela PEREIRA DA SILVA,23 SEP 1976,BRA,8.0,Guayaquil (ECU),07 MAY 2021
3:44:23,Bedriye TEKIN,11 JUL 2001,TUR,3.0,Athina (GRE),03 APR 2022
3:44:53,Bandana PATEL,16 AUG 1998,IND,4.0,Gujarat (IND),04 OCT 2022
3:45:04,Priyanka PATEL,09 MAY 1998,IND,4.0,"Kalinga Stadium, Bhubaneshwar (IND)",16 JUN 2023
3:45:37,Marisela Catalina VEGA ONCE,30 NOV 1993,ECU,5.0,Machala (ECU),25 FEB 2023
3:46:22,Lenka BOROVIČKOVÁ,1973,CZE,39.0,Dudince (SVK),23 APR 2022
3:47:11,Nair DA ROSA,22 MAR 1980,BRA,29.0,Muscat (OMA),05 MAR 2022
3:48:48,Pooja KUMARI,06 SEP 1998,IND,8.0,Ranchi (IND),15 FEB 2023
3:49:01,Elisangela PEREIRA DA SILVA,23 SEP 1976,BRA,5.0,Bragança Paulista (BRA),09 JAN 2022
3:49:33,Sofia ALIKANIOTI,27 APR 1998,GRE,6.0,Megara (GRE),23 JAN 2022
